"corp_name","report_period","营业总收入"
"厦门合兴包装印刷股份有限公司",2016-03-31 00:00:00,766189865.46
"厦门合兴包装印刷股份有限公司",2016-06-30 00:00:00,1610556470.89
"厦门合兴包装印刷股份有限公司",2016-09-30 00:00:00,2479744502
"厦门合兴包装印刷股份有限公司",2016-12-31 00:00:00,3542373078.49
"厦门合兴包装印刷股份有限公司",2017-03-31 00:00:00,1148308663.25
"厦门吉宏包装科技股份有限公司",2011-12-31 00:00:00,308581061.71
"厦门吉宏包装科技股份有限公司",2012-12-31 00:00:00,355491188.56
"厦门吉宏包装科技股份有限公司",2013-12-31 00:00:00,387255903.69
"厦门吉宏包装科技股份有限公司",2014-12-31 00:00:00,385927475.74
"厦门吉宏包装科技股份有限公司",2015-06-30 00:00:00,248313692.36
"厦门吉宏包装科技股份有限公司",2015-12-31 00:00:00,521865300.36
"厦门吉宏包装科技股份有限公司",2016-06-30 00:00:00,271968755.55
"厦门吉宏包装科技股份有限公司",2016-09-30 00:00:00,414185909.31
"厦门吉宏包装科技股份有限公司",2016-12-31 00:00:00,569901638.12
