"","corp_name","report_period","营业总收入"
"18958","包头钢铁(集团)有限责任公司",2015-06-30 00:00:00,16723025375.26
"18959","包头钢铁(集团)有限责任公司",2015-09-30 00:00:00,24381177612.57
"18960","包头钢铁(集团)有限责任公司",2015-12-31 00:00:00,32290026613.26
"18961","包头钢铁(集团)有限责任公司",2016-03-31 00:00:00,6922315053.3
"18962","包头钢铁(集团)有限责任公司",2016-06-30 00:00:00,15995495164.45
"18963","包头钢铁(集团)有限责任公司",2016-09-30 00:00:00,26376820353.5
"18964","包头钢铁(集团)有限责任公司",2016-12-31 00:00:00,38107347006.83
"18965","包头钢铁(集团)有限责任公司",2017-03-31 00:00:00,13758410043.12
"19126","内蒙古包钢钢联股份有限公司",2010-03-31 00:00:00,8989520989.13
"19127","内蒙古包钢钢联股份有限公司",2010-06-30 00:00:00,18895916719.99
"19128","内蒙古包钢钢联股份有限公司",2010-09-30 00:00:00,29385526732.98
"19129","内蒙古包钢钢联股份有限公司",2010-12-31 00:00:00,40546380656.08
"19130","内蒙古包钢钢联股份有限公司",2011-03-31 00:00:00,8174591392.9
"19131","内蒙古包钢钢联股份有限公司",2011-06-30 00:00:00,21937198135.75
"19132","内蒙古包钢钢联股份有限公司",2011-09-30 00:00:00,33102712983.01
"19133","内蒙古包钢钢联股份有限公司",2011-12-31 00:00:00,42814922834.14
"19134","内蒙古包钢钢联股份有限公司",2012-03-31 00:00:00,8554870882.86
"19135","内蒙古包钢钢联股份有限公司",2012-06-30 00:00:00,18702536361.82
"19136","内蒙古包钢钢联股份有限公司",2012-09-30 00:00:00,27582815649.7
"19137","内蒙古包钢钢联股份有限公司",2012-12-31 00:00:00,36933606038.91
"19138","内蒙古包钢钢联股份有限公司",2013-03-31 00:00:00,9022674663.39
"19139","内蒙古包钢钢联股份有限公司",2013-06-30 00:00:00,19216296143.08
"19140","内蒙古包钢钢联股份有限公司",2013-09-30 00:00:00,28264806510.83
"19141","内蒙古包钢钢联股份有限公司",2013-12-31 00:00:00,37770420233.55
"19142","内蒙古包钢钢联股份有限公司",2014-03-31 00:00:00,6223993801.54
"19143","内蒙古包钢钢联股份有限公司",2014-06-30 00:00:00,14671653677.58
"19144","内蒙古包钢钢联股份有限公司",2014-09-30 00:00:00,21663859929.74
"19145","内蒙古包钢钢联股份有限公司",2014-12-31 00:00:00,29791893594.93
"19146","内蒙古包钢钢联股份有限公司",2015-03-31 00:00:00,6569489972.79
"19147","内蒙古包钢钢联股份有限公司",2015-06-30 00:00:00,11496607452.38
"19148","内蒙古包钢钢联股份有限公司",2015-09-30 00:00:00,17479182107.5
"19149","内蒙古包钢钢联股份有限公司",2015-12-31 00:00:00,22501016455.08
"19150","内蒙古包钢钢联股份有限公司",2016-03-31 00:00:00,5425517435.7
"19151","内蒙古包钢钢联股份有限公司",2016-06-30 00:00:00,12037127369.27
"19152","内蒙古包钢钢联股份有限公司",2016-09-30 00:00:00,20002675993.45
"19153","内蒙古包钢钢联股份有限公司",2016-12-31 00:00:00,31028180256.55
"19154","内蒙古包钢钢联股份有限公司",2017-03-31 00:00:00,10629547240.38
"20294","鞍钢股份有限公司",2010-03-31 00:00:00,2.1673e+10
"20295","鞍钢股份有限公司",2010-06-30 00:00:00,4.404e+10
"20296","鞍钢股份有限公司",2010-09-30 00:00:00,6.7937e+10
"20297","鞍钢股份有限公司",2010-12-31 00:00:00,9.2431e+10
"20298","鞍钢股份有限公司",2011-03-31 00:00:00,2.2595e+10
"20299","鞍钢股份有限公司",2011-06-30 00:00:00,4.6334e+10
"20300","鞍钢股份有限公司",2011-09-30 00:00:00,6.9716e+10
"20301","鞍钢股份有限公司",2011-12-31 00:00:00,9.0423e+10
"20302","鞍钢股份有限公司",2012-03-31 00:00:00,1.889e+10
"20303","鞍钢股份有限公司",2012-06-30 00:00:00,3.9378e+10
"20304","鞍钢股份有限公司",2012-09-30 00:00:00,5.8376e+10
"20305","鞍钢股份有限公司",2012-12-31 00:00:00,7.7748e+10
"20306","鞍钢股份有限公司",2013-03-31 00:00:00,1.9168e+10
"20307","鞍钢股份有限公司",2013-06-30 00:00:00,3.6922e+10
"20308","鞍钢股份有限公司",2013-09-30 00:00:00,5.616e+10
"20309","鞍钢股份有限公司",2013-12-31 00:00:00,7.5329e+10
"20310","鞍钢股份有限公司",2014-03-31 00:00:00,1.8399e+10
"20311","鞍钢股份有限公司",2014-06-30 00:00:00,3.8177e+10
"20312","鞍钢股份有限公司",2014-09-30 00:00:00,5.7186e+10
"20313","鞍钢股份有限公司",2014-12-31 00:00:00,7.4046e+10
"20314","鞍钢股份有限公司",2015-03-31 00:00:00,1.4961e+10
"20315","鞍钢股份有限公司",2015-06-30 00:00:00,2.8992e+10
"20316","鞍钢股份有限公司",2015-09-30 00:00:00,4.1563e+10
"20317","鞍钢股份有限公司",2015-12-31 00:00:00,5.2759e+10
"20318","鞍钢股份有限公司",2016-03-31 00:00:00,1.1274e+10
"20319","鞍钢股份有限公司",2016-06-30 00:00:00,2.543e+10
"20320","鞍钢股份有限公司",2016-09-30 00:00:00,4.1039e+10
"20321","鞍钢股份有限公司",2016-12-31 00:00:00,5.7882e+10
"20322","鞍钢股份有限公司",2017-03-31 00:00:00,1.9371e+10
"20323","本钢板材股份有限公司",2010-03-31 00:00:00,10494187406.28
"20324","本钢板材股份有限公司",2010-06-30 00:00:00,22354385410.54
"20325","本钢板材股份有限公司",2010-09-30 00:00:00,33800717653.76
