指标名称,产量:空调:当月值,产量:家用电冰箱:当月值,产量:家用洗衣机:当月值,出口数量:洗碗机:当月值,出口数量:吸油烟机:当月值,产量:铜材:当月值,产量:氧化铝:当月值,产量:铝材:当月值,进口数量:未锻造的铜及铜材:当月值,价格:冷轧板卷:0.5mm:广州,含税价:镀锌薄板:0.5mm:北京,含税价:镀锌薄板:1mm:北京,期货结算价(活跃合约):焦煤,市场价:无烟煤(2号洗中块):全国,市场价:普通混煤(Q4500):全国,市场价:山西大混(Q5000):全国,进口数量:未锻造的铝及铝材:当月值,市场价:山西优混(Q5500):全国,市场价:大同混煤(Q5800):全国,煤炭运价(云洲船务报):印尼南加TABONEO锚地→连云港:5万-6万吨带吊杆和抓斗船舶,煤炭运价(云洲船务报):澳大利亚NEWCASTLE泊位→宁德:6万-7万吨不带吊杆和抓斗船舶,进口数量:废铜:当月值,平均价(不含税):铜精矿:20%:江西,居民消费水平:全体居民:农村居民,申万行业指数:白色家电,出口金额:中央空调:当月值,城市人均住宅建筑面积,库存:洗衣机:当月值,库存:冰箱:当月值,库存:家用空调:当月值,库存:滚筒洗衣机:当月值,库存:冰柜:当月值
2014-02-12,,,,,,,,,,4680.00 ,,,924.00 ,,,,,,,,,,,,5794.61 ,,,,,,,
2014-02-13,,,,,,,,,,4630.00 ,4690.00 ,4380.00 ,925.00 ,,,,,,,,,,,,5753.06 ,,,,,,,
2014-02-14,,,,,,,,,,4560.00 ,,,924.00 ,,,,,,,,,,,,5789.08 ,,,,,,,
2014-02-17,,,,,,,,,,4560.00 ,,,938.00 ,,,,,,,,,,,,5844.70 ,,,,,,,
2014-02-18,,,,,,,,,,4560.00 ,,,941.00 ,,,,,,,,,,,,5872.77 ,,,,,,,
2014-02-19,,,,,,,,,,4530.00 ,,,947.00 ,,,,,,,,,,,,5913.12 ,,,,,,,
2014-02-20,,,,,,,,,,4530.00 ,4690.00 ,4380.00 ,935.00 ,1131.70 ,443.80 ,490.00 ,,569.40 ,610.00 ,,,,,,5781.73 ,,,,,,,
2014-02-21,,,,,,,,,,4530.00 ,,,932.00 ,,,,,,,,,,,,5691.53 ,,,,,,,
2014-02-24,,,,,,,,,,4500.00 ,,,907.00 ,,,,,,,,,,,,5406.02 ,,,,,,,
2014-02-25,,,,,,,,,,4500.00 ,,,913.00 ,,,,,,,,,,,,5205.71 ,,,,,,,
2014-02-26,,,,,,,,,,4500.00 ,,,917.00 ,,,,,,,,,,,,5200.22 ,,,,,,,
2014-02-27,,,,,,,,,,4500.00 ,4690.00 ,4380.00 ,916.00 ,,,,,,,,,,,,5043.79 ,,,,,,,
2014-02-28,,,,17.15 ,29.63 ,,,,378851.81 ,4480.00 ,,,915.00 ,1114.20 ,430.00 ,480.00 ,95257.00 ,557.50 ,602.50 ,,,248575.00 ,,,5189.50 ,3.26 ,,363.10 ,254.40 ,664.50 ,143.40 ,46.40 
2014-03-03,,,,,,,,,,4480.00 ,,,906.00 ,,,,,,,,,,,,5286.29 ,,,,,,,
2014-03-04,,,,,,,,,,4480.00 ,,,887.00 ,,,,,,,,,,,,5234.23 ,,,,,,,
2014-03-05,,,,,,,,,,4480.00 ,,,891.00 ,,,,,,,,,,,,5166.35 ,,,,,,,
2014-03-06,,,,,,,,,,4480.00 ,4690.00 ,4380.00 ,875.00 ,,,,,,,,,,,,5236.27 ,,,,,,,
2014-03-07,,,,,,,,,,4480.00 ,,,855.00 ,,,,,,,,,,,,5219.94 ,,,,,,,
2014-03-10,,,,,,,,,,4470.00 ,,,824.00 ,1082.50 ,418.30 ,473.30 ,,548.30 ,596.70 ,,,,,,5092.72 ,,,,,,,
2014-03-11,,,,,,,,,,4470.00 ,,,805.00 ,,,,,,,,,,,,5147.30 ,,,,,,,
2014-03-12,,,,,,,,,,4450.00 ,,,816.00 ,,,,,,,,,,,,5164.92 ,,,,,,,
2014-03-13,,,,,,,,,,4450.00 ,4690.00 ,4380.00 ,850.00 ,,,,,,,,,,,,5184.61 ,,,,,,,
2014-03-14,,,,,,,,,,4450.00 ,,,835.00 ,,,,,,,,,,,,5161.05 ,,,,,,,
2014-03-17,,,,,,,,,,4450.00 ,,,841.00 ,,,,,,,,,,,,5233.83 ,,,,,,,
2014-03-18,,,,,,,,,,4450.00 ,,,844.00 ,,,,,,,,,,,,5205.31 ,,,,,,,
2014-03-19,,,,,,,,,,4450.00 ,,,843.00 ,,,,,,,,,,,,5112.52 ,,,,,,,
2014-03-20,,,,,,,,,,4450.00 ,4690.00 ,4380.00 ,838.00 ,1070.80 ,409.40 ,460.00 ,,535.00 ,583.80 ,,,,,,4945.67 ,,,,,,,
2014-03-21,,,,,,,,,,4450.00 ,,,814.00 ,,,,,,,,,,,,5073.87 ,,,,,,,
2014-03-24,,,,,,,,,,4450.00 ,,,794.00 ,,,,,,,,,,,,5054.29 ,,,,,,,
2014-03-25,,,,,,,,,,4450.00 ,,,807.00 ,,,,,,,,,,,,5084.33 ,,,,,,,
2014-03-26,,,,,,,,,,4450.00 ,,,827.00 ,,,,,,,,,,,,5112.87 ,,,,,,,
2014-03-27,,,,,,,,,,4450.00 ,4690.00 ,4380.00 ,826.00 ,,,,,,,,,,,,5034.75 ,,,,,,,
2014-03-28,,,,,,,,,,4450.00 ,,,831.00 ,,,,,,,,,,,,5092.99 ,,,,,,,
2014-03-31,1749.20 ,902.00 ,629.80 ,26.27 ,60.20 ,147.50 ,387.20 ,382.80 ,418227.49 ,4450.00 ,,,845.00 ,1062.00 ,405.00 ,455.00 ,83772.28 ,530.00 ,575.00 ,,,303476.00 ,,,5144.31 ,6.53 ,,376.50 ,290.50 ,558.10 ,155.90 ,55.50 
2014-04-01,,,,,,,,,,4450.00 ,,,832.00 ,,,,,,,,,,,,5224.41 ,,,,,,,
2014-04-02,,,,,,,,,,4450.00 ,,,831.00 ,,,,,,,,,,,,5203.94 ,,,,,,,
2014-04-03,,,,,,,,,,4450.00 ,4690.00 ,4380.00 ,846.00 ,,,,,,,,,,,,5184.43 ,,,,,,,
2014-04-04,,,,,,,,,,4450.00 ,,,868.00 ,,,,,,,,,,,,5246.77 ,,,,,,,
2014-04-08,,,,,,,,,,4450.00 ,,,889.00 ,,,,,,,,,,,,5385.47 ,,,,,,,
2014-04-09,,,,,,,,,,4450.00 ,,,888.00 ,,,,,,,,,,,,5432.48 ,,,,,,,
2014-04-10,,,,,,,,,,4450.00 ,4690.00 ,4380.00 ,884.00 ,1057.00 ,405.00 ,455.00 ,,530.00 ,570.70 ,,,,,,5444.96 ,,,,,,,
2014-04-11,,,,,,,,,,4450.00 ,,,876.00 ,,,,,,,,,,,,5545.82 ,,,,,,,
2014-04-14,,,,,,,,,,4450.00 ,,,879.00 ,,,,,,,,,,,,5545.67 ,,,,,,,
2014-04-15,,,,,,,,,,4450.00 ,,,886.00 ,,,,,,,,,,,,5416.17 ,,,,,,,
2014-04-16,,,,,,,,,,4450.00 ,,,884.00 ,,,,,,,,,,,,5427.22 ,,,,,,,
2014-04-17,,,,,,,,,,4450.00 ,4690.00 ,4380.00 ,875.00 ,,,,,,,,,,,,5414.89 ,,,,,,,
2014-04-18,,,,,,,,,,4450.00 ,,,842.00 ,,,,,,,,,,,,5398.44 ,,,,,,,
2014-04-20,,,,,,,,,,,,,,1043.10 ,405.00 ,455.00 ,,530.00 ,570.00 ,,,,,,,,,,,,,
2014-04-21,,,,,,,,,,4450.00 ,,,830.00 ,,,,,,,,,,,,5318.73 ,,,,,,,
2014-04-22,,,,,,,,,,4450.00 ,,,831.00 ,,,,,,,,,,,,5302.61 ,,,,,,,
2014-04-23,,,,,,,,,,4450.00 ,,,829.00 ,,,,,,,,,,,,5361.96 ,,,,,,,
2014-04-24,,,,,,,,,,4450.00 ,4690.00 ,4380.00 ,842.00 ,,,,,,,,,,,,5341.54 ,,,,,,,
2014-04-25,,,,,,,,,,4450.00 ,,,846.00 ,,,,,,,,,,,,5258.38 ,,,,,,,
2014-04-28,,,,,,,,,,4450.00 ,,,828.00 ,,,,,,,,,,,,5154.76 ,,,,,,,
2014-04-29,,,,,,,,,,4450.00 ,,,837.00 ,,,,,,,,,,,,5310.56 ,,,,,,,
2014-04-30,1685.51 ,950.90 ,595.09 ,29.54 ,71.38 ,144.36 ,370.20 ,406.47 ,448952.21 ,4450.00 ,,,826.00 ,1034.20 ,405.00 ,455.00 ,86581.29 ,530.00 ,570.00 ,,,319629.00 ,,,5221.31 ,7.03 ,,393.00 ,292.50 ,543.10 ,167.40 ,55.90 
2014-05-04,,,,,,,,,,4450.00 ,,,,,,,,,,,,,,,,,,,,,,
2014-05-05,,,,,,,,,,4450.00 ,,,830.00 ,,,,,,,,,,,,5238.67 ,,,,,,,
2014-05-06,,,,,,,,,,4450.00 ,,,840.00 ,,,,,,,,,,,,5217.38 ,,,,,,,
2014-05-07,,,,,,,,,,4450.00 ,,,846.00 ,,,,,,,,,,,,5112.18 ,,,,,,,
2014-05-08,,,,,,,,,,4450.00 ,4690.00 ,4380.00 ,837.00 ,,,,,,,,,,,,5099.48 ,,,,,,,
2014-05-09,,,,,,,,,,4450.00 ,,,838.00 ,,,,,,,,,,41000.00 ,,5109.75 ,,,,,,,
2014-05-10,,,,,,,,,,,,,,1034.20 ,408.00 ,458.00 ,,530.00 ,570.00 ,,,,,,,,,,,,,
2014-05-12,,,,,,,,,,4450.00 ,,,850.00 ,,,,,,,,,,41700.00 ,,5159.74 ,,,,,,,
2014-05-13,,,,,,,,,,4450.00 ,,,855.00 ,,,,,,,,,,42400.00 ,,5154.90 ,,,,,,,
2014-05-14,,,,,,,,,,4450.00 ,,,849.00 ,,,,,,,,,,42300.00 ,,5133.73 ,,,,,,,
2014-05-15,,,,,,,,,,4450.00 ,4710.00 ,4400.00 ,840.00 ,,,,,,,,,,42500.00 ,,5062.44 ,,,,,,,
2014-05-16,,,,,,,,,,4400.00 ,,,819.00 ,,,,,,,,,,42500.00 ,,5075.97 ,,,,,,,
2014-05-19,,,,,,,,,,4350.00 ,,,813.00 ,,,,,,,,,,43100.00 ,,5027.64 ,,,,,,,
2014-05-20,,,,,,,,,,4350.00 ,,,813.00 ,1021.10 ,410.00 ,460.00 ,,533.60 ,570.00 ,,,,42600.00 ,,5027.76 ,,,,,,,
2014-05-21,,,,,,,,,,4350.00 ,,,808.00 ,,,,,,,,,,41700.00 ,,5057.74 ,,,,,,,
2014-05-22,,,,,,,,,,4350.00 ,4710.00 ,4400.00 ,821.00 ,,,,,,,,,,41300.00 ,,5064.24 ,,,,,,,
2014-05-23,,,,,,,,,,4350.00 ,,,818.00 ,,,,,,,,,,41400.00 ,,5102.73 ,,,,,,,
2014-05-26,,,,,,,,,,4350.00 ,,,837.00 ,,,,,,,,,,42000.00 ,,5164.81 ,,,,,,,
2014-05-27,,,,,,,,,,4350.00 ,,,841.00 ,,,,,,,,,,42000.00 ,,5150.77 ,,,,,,,
2014-05-28,,,,,,,,,,4350.00 ,,,827.00 ,,,,,,,,,,41800.00 ,,5265.68 ,,,,,,,
2014-05-29,,,,,,,,,,4350.00 ,4710.00 ,4380.00 ,824.00 ,,,,,,,,,,41700.00 ,,5251.69 ,,,,,,,
2014-05-30,,,,,,,,,,4350.00 ,,,816.00 ,,,,,,,,,,41600.00 ,,5255.23 ,,,,,,,
2014-05-31,1690.56 ,944.30 ,534.35 ,29.89 ,70.35 ,149.54 ,394.12 ,409.38 ,384696.55 ,,,,,1015.80 ,410.00 ,460.00 ,75103.98 ,535.00 ,570.00 ,,,303189.00 ,,,,6.57 ,,379.30 ,279.50 ,646.80 ,169.10 ,50.10 
2014-06-03,,,,,,,,,,4350.00 ,,,818.00 ,,,,,,,,,,41800.00 ,,5271.59 ,,,,,,,
2014-06-04,,,,,,,,,,4350.00 ,,,818.00 ,,,,,,,,,,41600.00 ,,5193.94 ,,,,,,,
2014-06-05,,,,,,,,,,4330.00 ,,,828.00 ,,,,,,,,,,41600.00 ,,5270.64 ,,,,,,,
2014-06-06,,,,,,,,,,4330.00 ,,,836.00 ,,,,,,,,,,41700.00 ,,5156.30 ,,,,,,,
2014-06-09,,,,,,,,,,4330.00 ,,,834.00 ,,,,,,,,,,41100.00 ,,5145.43 ,,,,,,,
2014-06-10,,,,,,,,,,4330.00 ,,,827.00 ,1015.00 ,410.00 ,460.00 ,,530.80 ,570.00 ,,,,40700.00 ,,5233.27 ,,,,,,,
2014-06-11,,,,,,,,,,4330.00 ,,,829.00 ,,,,,,,,,,40700.00 ,,5250.70 ,,,,,,,
2014-06-12,,,,,,,,,,4330.00 ,4710.00 ,4380.00 ,816.00 ,,,,,,,,,,40700.00 ,,5226.20 ,,,,,,,
2014-06-13,,,,,,,,,,4330.00 ,,,815.00 ,,,,,,,,,,41000.00 ,,5326.60 ,,,,,,,
2014-06-16,,,,,,,,,,4330.00 ,,,807.00 ,,,,,,,,,,41000.00 ,,5357.88 ,,,,,,,
2014-06-17,,,,,,,,,,4330.00 ,,,805.00 ,,,,,,,,,,41100.00 ,,5277.30 ,,,,,,,
2014-06-18,,,,,,,,,,4330.00 ,,,807.00 ,,,,,,,,,,41100.00 ,,5201.51 ,,,,,,,
2014-06-19,,,,,,,,,,4330.00 ,,,807.00 ,,,,,,,,,,40800.00 ,,5152.48 ,,,,,,,
2014-06-20,,,,,,,,,,4330.00 ,,,804.00 ,1001.90 ,410.00 ,460.00 ,,528.10 ,568.10 ,,,,41100.00 ,,5144.62 ,,,,,,,
2014-06-23,,,,,,,,,,4330.00 ,,,813.00 ,,,,,,,,,,41900.00 ,,5114.95 ,,,,,,,
2014-06-24,,,,,,,,,,4330.00 ,,,806.00 ,,,,,,,,,,41900.00 ,,5151.04 ,,,,,,,
2014-06-25,,,,,,,,,,4330.00 ,,,811.00 ,,,,,,,,,,41900.00 ,,5154.41 ,,,,,,,
2014-06-26,,,,,,,,,,4330.00 ,4710.00 ,4400.00 ,816.00 ,,,,,,,,,,42100.00 ,,5234.89 ,,,,,,,
2014-06-27,,,,,,,,,,4330.00 ,,,819.00 ,,,,,,,,,,42100.00 ,,5270.57 ,,,,,,,
2014-06-30,1587.78 ,944.80 ,559.56 ,24.03 ,57.52 ,158.87 ,389.03 ,438.11 ,354342.66 ,4330.00 ,,,807.00 ,987.80 ,410.00 ,460.00 ,65151.26 ,525.00 ,565.00 ,,,263469.00 ,42200.00 ,,5324.01 ,6.36 ,,390.70 ,261.60 ,649.40 ,171.10 ,44.40 
2014-07-01,,,,,,,,,,4330.00 ,,,803.00 ,,,,,,,,,,43000.00 ,,5224.57 ,,,,,,,
2014-07-02,,,,,,,,,,4330.00 ,,,805.00 ,,,,,,,,,,43000.00 ,,5238.17 ,,,,,,,
2014-07-03,,,,,,,,,,4330.00 ,,,805.00 ,,,,,,,,,,43500.00 ,,5261.41 ,,,,,,,
2014-07-04,,,,,,,,,,4330.00 ,,,795.00 ,,,,,,,,,,43600.00 ,,5265.42 ,,,,,,,
2014-07-07,,,,,,,,,,4330.00 ,,,778.00 ,,,,,,,,,,43200.00 ,,5216.33 ,,,,,,,
2014-07-08,,,,,,,,,,4330.00 ,,,784.00 ,,,,,,,,,,43100.00 ,,5264.10 ,,,,,,,
2014-07-09,,,,,,,,,,4330.00 ,,,786.00 ,,,,,,,,,,43100.00 ,,5169.29 ,,,,,,,
2014-07-10,,,,,,,,,,4330.00 ,,,785.00 ,980.80 ,404.40 ,454.40 ,,515.00 ,563.80 ,,,,43000.00 ,,5170.37 ,,,,,,,
2014-07-11,,,,,,,,,,4330.00 ,,,774.00 ,,,,,,,,,,43300.00 ,,5214.71 ,,,,,,,
2014-07-14,,,,,,,,,,4330.00 ,,,770.00 ,,,,,,,,,,43400.00 ,,5283.85 ,,,,,,,
2014-07-15,,,,,,,,,,4300.00 ,,,775.00 ,,,,,,,,,,42800.00 ,,5287.55 ,,,,,,,
2014-07-16,,,,,,,,,,4300.00 ,,,767.00 ,,,,,,,,,,42800.00 ,,5241.95 ,,,,,,,
2014-07-17,,,,,,,,,,4300.00 ,4640.00 ,4330.00 ,767.00 ,,,,,,,,,,42300.00 ,,5248.42 ,,,,,,,
2014-07-18,,,,,,,,,,4300.00 ,,,760.00 ,,,,,,,,,,42300.00 ,,5314.82 ,,,,,,,
2014-07-20,,,,,,,,,,,,,,978.10 ,395.00 ,445.00 ,,507.50 ,555.00 ,,,,,,,,,,,,,
2014-07-21,,,,,,,,,,4300.00 ,,,758.00 ,,,,,,,,,,42000.00 ,,5346.01 ,,,,,,,
2014-07-22,,,,,,,,,,4300.00 ,,,760.00 ,,,,,,,,,,42200.00 ,,5367.80 ,,,,,,,
2014-07-23,,,,,,,,,,4300.00 ,,,782.00 ,,,,,,,,,,42200.00 ,,5368.54 ,,,,,,,
2014-07-24,,,,,,,,,,4300.00 ,4640.00 ,4330.00 ,781.00 ,,,,,,,,,,42600.00 ,,5467.02 ,,,,,,,
2014-07-25,,,,,,,,,,4300.00 ,,,785.00 ,,,,,,,,,,42600.00 ,,5525.06 ,,,,,,,
2014-07-28,,,,,,,,,,4300.00 ,,,789.00 ,,,,,,,,,,42600.00 ,,5654.74 ,,,,,,,
2014-07-29,,,,,,,,,,4300.00 ,,,799.00 ,,,,,,,,,,42600.00 ,,5649.93 ,,,,,,,
2014-07-30,,,,,,,,,,4300.00 ,,,795.00 ,,,,,,,,,,42500.00 ,,5630.39 ,,,,,,,
2014-07-31,1231.53 ,832.23 ,581.71 ,29.36 ,69.90 ,143.74 ,393.27 ,409.63 ,343000.83 ,4300.00 ,4640.00 ,4330.00 ,792.00 ,951.20 ,385.00 ,430.00 ,66141.59 ,495.00 ,540.00 ,,,360010.00 ,42600.00 ,,5691.06 ,6.41 ,,395.10 ,230.00 ,662.10 ,183.80 ,37.60 
2014-08-01,,,,,,,,,,4280.00 ,,,783.00 ,,,,,,,,,,42700.00 ,,5689.27 ,,,,,,,
2014-08-04,,,,,,,,,,4280.00 ,,,793.00 ,,,,,,,9.30 ,10.20 ,,42700.00 ,,5789.11 ,,,,,,,
2014-08-05,,,,,,,,,,4280.00 ,,,811.00 ,,,,,,,,,,42800.00 ,,5765.32 ,,,,,,,
2014-08-06,,,,,,,,,,4280.00 ,,,809.00 ,,,,,,,,,,42700.00 ,,5674.72 ,,,,,,,
2014-08-07,,,,,,,,,,4280.00 ,4640.00 ,4330.00 ,818.00 ,,,,,,,,,,42600.00 ,,5590.86 ,,,,,,,
2014-08-08,,,,,,,,,,4280.00 ,,,811.00 ,,,,,,,,,,42600.00 ,,5618.74 ,,,,,,,
2014-08-10,,,,,,,,,,,,,,942.50 ,377.50 ,420.00 ,,482.50 ,530.00 ,,,,,,,,,,,,,
2014-08-11,,,,,,,,,,4280.00 ,,,810.00 ,,,,,,,9.30 ,10.70 ,,42700.00 ,,5676.20 ,,,,,,,
2014-08-12,,,,,,,,,,4280.00 ,,,799.00 ,,,,,,,,,,42700.00 ,,5633.75 ,,,,,,,
2014-08-13,,,,,,,,,,4280.00 ,,,800.00 ,,,,,,,,,,42700.00 ,,5656.61 ,,,,,,,
2014-08-14,,,,,,,,,,4280.00 ,4640.00 ,4330.00 ,782.00 ,,,,,,,,,,42400.00 ,,5630.87 ,,,,,,,
2014-08-15,,,,,,,,,,4280.00 ,,,785.00 ,,,,,,,,,,42400.00 ,,5684.18 ,,,,,,,
2014-08-18,,,,,,,,,,4280.00 ,,,796.00 ,,,,,,,9.50 ,11.00 ,,42500.00 ,,5761.30 ,,,,,,,
2014-08-19,,,,,,,,,,4280.00 ,,,793.00 ,,,,,,,,,,42500.00 ,,5759.66 ,,,,,,,
2014-08-20,,,,,,,,,,4270.00 ,,,796.00 ,938.10 ,375.00 ,420.00 ,,480.00 ,525.60 ,,,,42500.00 ,,5766.51 ,,,,,,,
2014-08-21,,,,,,,,,,4270.00 ,,,791.00 ,,,,,,,,,,43000.00 ,,5735.66 ,,,,,,,
2014-08-22,,,,,,,,,,4270.00 ,,,798.00 ,,,,,,,,,,43400.00 ,,5809.84 ,,,,,,,
2014-08-25,,,,,,,,,,4270.00 ,,,795.00 ,,,,,,,9.60 ,11.20 ,,43600.00 ,,5740.88 ,,,,,,,
2014-08-26,,,,,,,,,,4270.00 ,,,800.00 ,,,,,,,,,,43600.00 ,,5594.12 ,,,,,,,
2014-08-27,,,,,,,,,,4270.00 ,,,805.00 ,,,,,,,,,,43600.00 ,,5603.49 ,,,,,,,
2014-08-28,,,,,,,,,,4270.00 ,,,795.00 ,,,,,,,,,,43600.00 ,,5564.01 ,,,,,,,
2014-08-29,,,,,,,,,,4270.00 ,,,792.00 ,,,,,,,,,,43500.00 ,,5639.68 ,,,,,,,
2014-08-31,1113.79 ,761.10 ,594.02 ,27.28 ,72.13 ,141.93 ,389.67 ,420.71 ,336036.55 ,,,,,937.50 ,375.00 ,420.00 ,53649.29 ,477.90 ,520.00 ,,,343494.00 ,,,,6.48 ,,426.60 ,235.50 ,617.80 ,189.40 ,34.20 
2014-09-01,,,,,,,,,,4270.00 ,,,792.00 ,,,,,,,9.60 ,10.90 ,,43600.00 ,,5714.85 ,,,,,,,
2014-09-02,,,,,,,,,,4270.00 ,,,801.00 ,,,,,,,,,,43600.00 ,,5773.74 ,,,,,,,
2014-09-03,,,,,,,,,,4270.00 ,,,799.00 ,,,,,,,,,,43600.00 ,,5821.67 ,,,,,,,
2014-09-04,,,,,,,,,,4270.00 ,,,791.00 ,,,,,,,,,,43500.00 ,,5867.50 ,,,,,,,
2014-09-05,,,,,,,,,,4260.00 ,,,789.00 ,,,,,,,,,,43500.00 ,,5890.39 ,,,,,,,
2014-09-09,,,,,,,,,,4260.00 ,,,778.00 ,,,,,,,9.70 ,11.40 ,,43500.00 ,,5898.69 ,,,,,,,
2014-09-10,,,,,,,,,,4260.00 ,,,772.00 ,937.50 ,375.00 ,422.90 ,,478.60 ,523.60 ,,,,43300.00 ,,5853.90 ,,,,,,,
2014-09-11,,,,,,,,,,4260.00 ,4640.00 ,4330.00 ,772.00 ,,,,,,,,,,43200.00 ,,5850.71 ,,,,,,,
2014-09-12,,,,,,,,,,4260.00 ,,,774.00 ,,,,,,,,,,42900.00 ,,5855.31 ,,,,,,,
2014-09-15,,,,,,,,,,4260.00 ,,,788.00 ,,,,,,,9.70 ,11.90 ,,42700.00 ,,5860.70 ,,,,,,,
2014-09-16,,,,,,,,,,4250.00 ,,,793.00 ,,,,,,,,,,42800.00 ,,5731.17 ,,,,,,,
2014-09-17,,,,,,,,,,4250.00 ,,,794.00 ,,,,,,,,,,43000.00 ,,5769.80 ,,,,,,,
2014-09-18,,,,,,,,,,4250.00 ,4620.00 ,4310.00 ,791.00 ,,,,,,,,,,42700.00 ,,5758.49 ,,,,,,,
2014-09-19,,,,,,,,,,4250.00 ,,,782.00 ,,,,,,,,,,42600.00 ,,5784.55 ,,,,,,,
2014-09-20,,,,,,,,,,,,,,937.50 ,377.10 ,420.00 ,,480.00 ,525.00 ,,,,,,,,,,,,,
2014-09-22,,,,,,,,,,4250.00 ,,,773.00 ,,,,,,,,,,42200.00 ,,5667.45 ,,,,,,,
2014-09-23,,,,,,,,,,4250.00 ,,,783.00 ,,,,,,,9.60 ,11.40 ,,41900.00 ,,5739.21 ,,,,,,,
2014-09-24,,,,,,,,,,4250.00 ,,,787.00 ,,,,,,,,,,41600.00 ,,5801.31 ,,,,,,,
2014-09-25,,,,,,,,,,4250.00 ,4620.00 ,4310.00 ,779.00 ,,,,,,,,,,41700.00 ,,5794.67 ,,,,,,,
2014-09-26,,,,,,,,,,4250.00 ,,,778.00 ,,,,,,,,,,41600.00 ,,5781.34 ,,,,,,,
2014-09-28,,,,,,,,,,4250.00 ,,,,,,,,,,,,,,,,,,,,,,
2014-09-29,,,,,,,,,,4250.00 ,,,776.00 ,,,,,,,9.50 ,11.40 ,,41600.00 ,,5708.33 ,,,,,,,
2014-09-30,1163.63 ,746.00 ,641.08 ,26.11 ,67.36 ,149.42 ,387.34 ,427.36 ,390201.07 ,4240.00 ,,,781.00 ,937.50 ,380.00 ,423.60 ,60380.93 ,480.00 ,525.00 ,,,391995.00 ,42000.00 ,,5691.13 ,6.94 ,,436.70 ,240.70 ,595.50 ,193.40 ,31.90 
2014-10-08,,,,,,,,,,4240.00 ,,,782.00 ,,,,,,,9.50 ,11.40 ,,41900.00 ,,5769.01 ,,,,,,,
2014-10-09,,,,,,,,,,4240.00 ,,,801.00 ,,,,,,,,,,41900.00 ,,5785.29 ,,,,,,,
2014-10-10,,,,,,,,,,4240.00 ,,,807.00 ,937.50 ,380.00 ,425.00 ,,480.00 ,525.00 ,,,,41700.00 ,,5739.18 ,,,,,,,
2014-10-11,,,,,,,,,,4230.00 ,,,,,,,,,,,,,,,,,,,,,,
2014-10-13,,,,,,,,,,4230.00 ,,,819.00 ,,,,,,,9.40 ,11.90 ,,41900.00 ,,5699.79 ,,,,,,,
2014-10-14,,,,,,,,,,4230.00 ,,,807.00 ,,,,,,,,,,41800.00 ,,5672.75 ,,,,,,,
2014-10-15,,,,,,,,,,4230.00 ,,,799.00 ,,,,,,,,,,41900.00 ,,5719.09 ,,,,,,,
2014-10-16,,,,,,,,,,4230.00 ,4620.00 ,4310.00 ,789.00 ,,,,,,,,,,41500.00 ,,5672.38 ,,,,,,,
2014-10-17,,,,,,,,,,4230.00 ,,,783.00 ,,,,,,,,,,41300.00 ,,5669.21 ,,,,,,,
2014-10-20,,,,,,,,,,4230.00 ,,,781.00 ,937.50 ,386.70 ,435.00 ,,486.70 ,531.70 ,9.30 ,12.00 ,,41300.00 ,,5705.13 ,,,,,,,
2014-10-21,,,,,,,,,,4230.00 ,,,780.00 ,,,,,,,,,,41200.00 ,,5643.47 ,,,,,,,
2014-10-22,,,,,,,,,,4230.00 ,,,776.00 ,,,,,,,,,,41300.00 ,,5636.77 ,,,,,,,
2014-10-23,,,,,,,,,,4230.00 ,,,771.00 ,,,,,,,,,,41300.00 ,,5596.49 ,,,,,,,
2014-10-24,,,,,,,,,,4230.00 ,,,778.00 ,,,,,,,,,,41100.00 ,,5568.30 ,,,,,,,
2014-10-27,,,,,,,,,,4230.00 ,,,777.00 ,,,,,,,8.90 ,12.30 ,,41100.00 ,,5507.68 ,,,,,,,
2014-10-28,,,,,,,,,,4230.00 ,,,771.00 ,,,,,,,,,,41100.00 ,,5612.13 ,,,,,,,
2014-10-29,,,,,,,,,,4230.00 ,,,771.00 ,,,,,,,,,,41100.00 ,,5697.82 ,,,,,,,
2014-10-30,,,,,,,,,,4230.00 ,,,773.00 ,,,,,,,,,,41100.00 ,,5655.32 ,,,,,,,
2014-10-31,1101.28 ,707.00 ,623.02 ,29.72 ,64.39 ,150.80 ,417.00 ,432.89 ,396874.57 ,4230.00 ,,,767.00 ,940.80 ,394.40 ,437.20 ,52448.21 ,494.40 ,536.70 ,,,331943.00 ,41000.00 ,,5808.41 ,6.03 ,,419.50 ,240.60 ,625.00 ,186.90 ,28.70 
2014-11-03,,,,,,,,,,4230.00 ,,,763.00 ,,,,,,,9.00 ,14.80 ,,40800.00 ,,5833.20 ,,,,,,,
2014-11-04,,,,,,,,,,4230.00 ,,,750.00 ,,,,,,,,,,40800.00 ,,5785.54 ,,,,,,,
2014-11-05,,,,,,,,,,4230.00 ,,,751.00 ,,,,,,,9.00 ,14.80 ,,40400.00 ,,5784.52 ,,,,,,,
2014-11-06,,,,,,,,,,4230.00 ,,,754.00 ,,,,,,,,,,40400.00 ,,5810.77 ,,,,,,,
2014-11-07,,,,,,,,,,4230.00 ,,,757.00 ,,,,,,,,,,40400.00 ,,5832.41 ,,,,,,,
2014-11-10,,,,,,,,,,4220.00 ,,,769.00 ,941.40 ,401.70 ,446.70 ,,505.00 ,546.70 ,9.10 ,14.80 ,,40500.00 ,,5986.50 ,,,,,,,
