指标名称,出口价格指数(HS2):第58章特种机织物;簇绒织物;花边;装饰毯;装饰带;刺绣品,出口价格指数(HS2):第59章浸渍、涂布、包裹或层压的纺织物;工业用纺织品,出口价格指数(HS2):第60章针织物及钩编织物,出口价格指数(HS2):第64章鞋靴、护腿和类似品及其零件,出口价格指数(HS2):第51章羊毛;动物细毛或粗毛;马毛、纱线及其机织物,现货价:棉花:中等级:布基纳法索RUDY,现货价:粗麻布:纽约,"市场价:全棉坯布:47""21*21 90*50","市场价:人棉坯布:50""30*30 68*68","市场价:涤棉坯布:T/C65/35 21*21 63""108*58","市场价:棉氨弹力布:64""32*32+40D 133*56斜纹","市场价:全棉牛仔布:47""10*7 70*42 3/1","市场价:亚麻粘混纺布:55/45 63""51*47 11*11","市场价:涤棉床上用品布:T/C80/20 82"" 30*30 76*54",产品价格指数:坯布:32支纯棉斜纹布,柯桥纺织:价格指数:坯布类:天然纤维,柯桥纺织:价格指数:坯布类:化学纤维,柯桥纺织:价格指数:坯布类:混纺纤维,中国通州家纺价格指数:宽幅斜纹布,市场价:涤纶长丝牛津布(150D*300D)):盛泽地区,溢流染加工费:牛津布(210克以上):盛泽地区,中国盛泽化纤价格指数:化纤面料:涤纶弹丝牛津布,产量:布:当月值,产量:纱:当月值,产量:棉布:当月值,产量:色织布(含牛仔布):当月值,产量:化学纤维布:当月值,产量:棉混纺布:当月值,产量:印染布:当月值,产量:亚麻布(含亚麻≥55%):当月值,产量:无纺布(无纺织物):当月值,产量:绒线(毛线):当月值,产量:毛机织物(呢绒):当月值,现货价:羊毛纤维(64S):美国,市场价:16支兔羊毛纱80/20,南京进口羊毛价格综合指数,进口数量:羊毛:当月值,纯化纤布:产量:累计值,市场价:腈纶曲珠纱:最低价,柯桥纺织:价格指数:原料类:涤纶,申万行业指数:毛纺,申万行业指数:棉纺,出口金额:毛纺机织物:当月值,申万行业指数:印染
2016-03-28,,,,,,,0.52 ,5.85 ,4.72 ,6.90 ,8.15 ,7.86 ,9.50 ,7.10 ,5.34 ,151.28 ,115.77 ,99.85 ,120.03 ,2.43 ,,87.50 ,,,,,,,,,,,,3.92 ,92300.00 ,,,,29000.00 ,73.59 ,3226.42 ,2909.40 ,,3337.60 
2016-03-29,,,,,,65.75 ,0.50 ,,,,,,,,5.34 ,,,,120.09 ,2.43 ,,87.52 ,,,,,,,,,,,,3.92 ,,,,,,,3167.04 ,2881.10 ,,3269.64 
2016-03-30,,,,,,65.25 ,0.50 ,,,,,,,,5.34 ,,,,120.36 ,2.43 ,,87.56 ,,,,,,,,,,,,3.92 ,,,,,,,3286.75 ,2966.80 ,,3349.85 
2016-03-31,99.00 ,105.20 ,104.40 ,105.30 ,98.70 ,65.50 ,0.50 ,,,,,,,,5.33 ,,,,119.84 ,2.43 ,,87.61 ,59.10 ,338.50 ,318790.00 ,20978.00 ,158206.00 ,114198.00 ,440313.00 ,2705.00 ,458186.00 ,38244.00 ,4676.00 ,3.92 ,,,34537.00 ,39.13 ,,,3345.07 ,2987.26 ,3217.50 ,3337.94 
2016-04-01,,,,,,66.25 ,,,,,,,,,5.33 ,,,,119.39 ,2.43 ,,87.68 ,,,,,,,,,,,,,,7806.00 ,,,,,3260.83 ,2982.63 ,,3311.59 
2016-04-04,,,,,,67.00 ,,,,,,,,,,153.57 ,112.39 ,100.12 ,,,,,,,,,,,,,,,,,92300.00 ,,,,29000.00 ,73.46 ,,,,
2016-04-05,,,,,,67.00 ,0.50 ,,,,,,,,5.33 ,,,,119.81 ,2.43 ,,87.73 ,,,,,,,,,,,,3.92 ,,,,,,,3381.03 ,3085.79 ,,3408.57 
2016-04-06,,,,,,67.00 ,0.50 ,,,,,,,,5.33 ,,,,119.93 ,2.43 ,,87.58 ,,,,,,,,,,,,3.92 ,,,,,,,3468.26 ,3099.27 ,,3411.35 
2016-04-07,,,,,,67.00 ,0.50 ,5.85 ,4.70 ,6.90 ,8.15 ,7.86 ,9.50 ,7.10 ,5.33 ,,,,119.96 ,2.47 ,,87.67 ,,,,,,,,,,,,3.92 ,,,,,,,3407.17 ,3051.37 ,,3375.95 
2016-04-08,,,,,,67.25 ,0.50 ,,,,,,,,5.33 ,,,,120.64 ,2.47 ,,87.76 ,,,,,,,,,,,,3.89 ,,7807.00 ,,,,,3403.02 ,3078.09 ,,3344.20 
2016-04-11,,,,,,68.25 ,,,,,,,,,5.33 ,152.23 ,115.23 ,101.58 ,121.13 ,2.47 ,,87.63 ,,,,,,,,,,,,,92300.00 ,,,,29000.00 ,73.37 ,3449.62 ,3170.02 ,,3427.10 
2016-04-12,,,,,,68.75 ,0.50 ,,,,,,,,5.33 ,,,,121.11 ,2.47 ,,87.70 ,,,,,,,,,,,,3.89 ,,,,,,,3360.03 ,3180.21 ,,3379.31 
2016-04-13,,,,,,69.25 ,0.50 ,,,,,,,,5.33 ,,,,120.90 ,2.47 ,,87.85 ,,,,,,,,,,,,3.89 ,,,,,,,3391.63 ,3216.24 ,,3469.35 
2016-04-14,,,,,,69.25 ,0.50 ,,,,,,,,5.33 ,,,,121.04 ,2.47 ,,87.75 ,,,,,,,,,,,,3.89 ,,,,,,,3403.01 ,3264.81 ,,3484.50 
2016-04-15,,,,,,68.25 ,0.50 ,5.85 ,4.70 ,6.90 ,8.15 ,7.86 ,9.50 ,7.10 ,5.33 ,,,,120.41 ,2.47 ,,87.89 ,,,,,,,,,,,,3.89 ,,7758.00 ,,,,,3432.71 ,3261.30 ,,3477.86 
2016-04-18,,,,,,67.75 ,0.50 ,5.85 ,4.70 ,6.90 ,8.15 ,7.86 ,9.50 ,7.10 ,,151.45 ,118.16 ,101.38 ,120.19 ,2.47 ,,87.98 ,,,,,,,,,,,,3.89 ,,,,,,74.00 ,3396.88 ,3201.38 ,,3475.49 
2016-04-19,,,,,,69.75 ,0.50 ,,,,,,,,5.33 ,,,,120.02 ,2.47 ,,87.85 ,,,,,,,,,,,,3.89 ,92300.00 ,,,,29000.00 ,,3405.83 ,3201.79 ,,3493.25 
2016-04-20,,,,,,70.50 ,0.50 ,,,,,,,,5.33 ,,,,120.35 ,2.47 ,,87.68 ,,,,,,,,,,,,3.89 ,,,,,,,3300.82 ,3031.38 ,,3351.05 
2016-04-21,,,,,,71.50 ,0.50 ,,,,,,,,5.33 ,,,,120.71 ,2.47 ,,87.80 ,,,,,,,,,,,,3.89 ,,,,,,,3289.67 ,3004.68 ,,3297.81 
2016-04-22,,,,,,71.50 ,0.50 ,5.85 ,4.70 ,6.90 ,8.15 ,7.86 ,9.50 ,7.10 ,5.33 ,,,,120.74 ,2.47 ,,87.72 ,,,,,,,,,,,,,,7746.00 ,,,,,3292.27 ,3031.96 ,,3294.78 
2016-04-25,,,,,,71.25 ,0.50 ,5.85 ,4.70 ,6.90 ,8.15 ,7.86 ,9.50 ,7.10 ,5.33 ,153.23 ,117.01 ,101.98 ,120.53 ,2.47 ,,87.83 ,,,,,,,,,,,,,92300.00 ,,,,29000.00 ,74.19 ,3295.79 ,3029.60 ,,3270.38 
2016-04-26,,,,,,71.50 ,0.49 ,,,,,,,,5.33 ,,,,120.31 ,2.47 ,,88.05 ,,,,,,,,,,,,,,,,,,,3327.49 ,3065.70 ,,3304.55 
2016-04-27,,,,,,71.25 ,0.49 ,,,,,,,,5.33 ,,,,119.53 ,2.47 ,,87.90 ,,,,,,,,,,,,,,,,,,,3328.32 ,3076.03 ,,3280.96 
2016-04-28,,,,,,71.50 ,,,,,,,,,5.33 ,,,,119.23 ,2.47 ,,87.75 ,,,,,,,,,,,,,,,,,,,3313.60 ,3066.46 ,,3252.81 
2016-04-29,,,,,,71.00 ,,5.85 ,4.70 ,6.90 ,8.15 ,7.86 ,9.50 ,7.10 ,5.33 ,,,,119.56 ,2.47 ,,87.80 ,,,,,,,,,,,,,,7749.00 ,,,,,3302.67 ,3057.28 ,,3306.00 
2016-04-30,98.00 ,101.10 ,103.00 ,107.80 ,103.90 ,,,,,,,,,,,,,,,,,,58.80 ,336.00 ,314087.00 ,20914.00 ,160678.00 ,112634.00 ,488096.00 ,2574.00 ,476069.00 ,35505.00 ,5114.00 ,,,,32254.00 ,,,,,,5206.70 ,
2016-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92300.00 ,,,,29000.00 ,,,,,
2016-05-02,,,,,,,0.49 ,,,,,,,,,155.53 ,118.13 ,98.49 ,,,,,,,,,,,,,,,,4.27 ,,,,,,74.36 ,,,,
2016-05-03,,,,,,71.75 ,,,,,,,,,5.33 ,,,,119.23 ,2.47 ,,87.86 ,,,,,,,,,,,,,,,,,,,3368.15 ,3128.26 ,,3496.45 
2016-05-04,,,,,,70.50 ,0.49 ,,,,,,,,5.33 ,,,,118.68 ,2.47 ,,87.76 ,,,,,,,,,,,,4.27 ,,,,,,,3358.72 ,3106.60 ,,3636.91 
2016-05-05,,,,,,70.25 ,0.49 ,,,,,,,,5.33 ,,,,118.91 ,2.47 ,,87.54 ,,,,,,,,,,,,4.27 ,,,,,,,3431.03 ,3133.02 ,,3841.58 
2016-05-06,,,,,,69.25 ,,5.85 ,4.70 ,6.90 ,8.15 ,7.86 ,9.50 ,7.10 ,5.33 ,,,,118.37 ,2.47 ,,87.61 ,,,,,,,,,,,,,,7801.00 ,,,,,3339.24 ,2995.84 ,,3926.17 
2016-05-09,,,,,,69.50 ,0.49 ,5.85 ,4.70 ,6.90 ,8.15 ,7.86 ,9.50 ,7.10 ,5.33 ,157.86 ,116.61 ,99.18 ,118.21 ,2.47 ,,87.50 ,,,,,,,,,,,,4.00 ,92300.00 ,,,,29000.00 ,74.29 ,3159.55 ,2845.73 ,,3791.96 
2016-05-10,,,,,,69.25 ,0.49 ,,,,,,,,5.33 ,,,,118.45 ,2.47 ,,87.32 ,,,,,,,,,,,,4.00 ,,,,,,,3094.63 ,2833.21 ,,3568.51 
2016-05-11,,,,,,69.00 ,0.49 ,,,,,,,,5.33 ,,,,118.84 ,2.47 ,,87.24 ,,,,,,,,,,,,4.00 ,,,,,,,3036.99 ,2818.71 ,,3557.65 
2016-05-12,,,,,,68.75 ,0.49 ,,,,,,,,5.33 ,,,,119.19 ,2.47 ,,87.40 ,,,,,,,,,,,,4.00 ,,,,,,,3010.25 ,2797.28 ,,3763.79 
2016-05-13,,,,,,68.75 ,0.49 ,5.85 ,4.70 ,6.90 ,8.15 ,7.86 ,9.50 ,7.10 ,5.33 ,,,,119.06 ,2.47 ,,87.52 ,,,,,,,,,,,,4.00 ,,7783.00 ,,,,,2975.76 ,2791.62 ,,3917.41 
2016-05-16,,,,,,,0.49 ,5.85 ,4.70 ,6.90 ,8.15 ,7.86 ,9.50 ,7.10 ,5.33 ,158.42 ,113.54 ,98.43 ,118.83 ,2.47 ,,87.36 ,,,,,,,,,,,,4.00 ,,,,,,74.43 ,3036.04 ,2839.13 ,,4014.49 
2016-05-17,,,,,,69.25 ,0.49 ,,,,,,,,5.33 ,,,,118.44 ,2.47 ,,87.48 ,,,,,,,,,,,,4.00 ,,,,,,,3013.32 ,2815.62 ,,3915.18 
2016-05-18,,,,,,70.50 ,0.49 ,,,,,,,,5.33 ,,,,117.97 ,2.47 ,,87.65 ,,,,,,,,,,,,4.00 ,,,,,,,2889.71 ,2732.68 ,,3911.70 
2016-05-19,,,,,,70.25 ,0.49 ,,,,,,,,5.33 ,,,,117.20 ,2.47 ,,87.53 ,,,,,,,,,,,,4.00 ,,,,,,,2897.46 ,2744.98 ,,3938.01 
2016-05-20,,,,,,69.50 ,0.49 ,5.85 ,4.70 ,6.90 ,8.15 ,7.86 ,9.50 ,7.10 ,5.33 ,,,,117.24 ,2.47 ,,87.31 ,,,,,,,,,,,,,,7792.00 ,,,,,2924.21 ,2772.95 ,,3820.67 
2016-05-23,,,,,,70.25 ,0.49 ,5.85 ,4.70 ,6.90 ,8.15 ,7.86 ,9.50 ,7.10 ,5.33 ,158.30 ,115.78 ,98.87 ,116.97 ,2.47 ,,87.42 ,,,,,,,,,,,,,92300.00 ,,,,29000.00 ,74.37 ,2961.67 ,2802.59 ,,4084.34 
2016-05-24,,,,,,70.25 ,0.48 ,,,,,,,,5.34 ,,,,117.80 ,2.50 ,,87.29 ,,,,,,,,,,,,,,,,,,,2964.43 ,2813.93 ,,4062.26 
2016-05-25,,,,,,71.75 ,0.48 ,,,,,,,,5.34 ,,,,118.23 ,2.50 ,,87.12 ,,,,,,,,,,,,,,,,,,,2937.89 ,2814.71 ,,3936.69 
2016-05-26,,,,,,71.75 ,,,,,,,,,5.34 ,,,,118.46 ,2.50 ,,87.30 ,,,,,,,,,,,,,,,,,,,2937.38 ,2814.44 ,,3931.78 
2016-05-27,,,,,,73.25 ,0.48 ,5.85 ,4.70 ,6.90 ,8.15 ,7.86 ,9.50 ,7.10 ,5.34 ,,,,119.21 ,2.50 ,,87.42 ,,,,,,,,,,,,,,7790.00 ,,,,,2944.19 ,2814.03 ,,3830.42 
2016-05-30,,,,,,,,5.85 ,4.70 ,6.90 ,8.15 ,7.86 ,9.50 ,7.10 ,5.35 ,155.52 ,116.20 ,99.84 ,119.65 ,2.50 ,,87.29 ,,,,,,,,,,,,,,,,,,74.13 ,2988.34 ,2828.43 ,,3810.72 
2016-05-31,101.90 ,91.20 ,98.50 ,108.20 ,104.50 ,73.25 ,0.48 ,,,,,,,,5.35 ,,,,119.52 ,2.50 ,,87.38 ,60.00 ,343.50 ,,,,,,,,,,,92300.00 ,,29511.00 ,,29000.00 ,,3064.18 ,2915.63 ,6086.40 ,4004.24 
2016-06-01,,,,,,73.00 ,0.48 ,,,,,,,,5.35 ,,,,119.67 ,2.50 ,,87.51 ,,,,,,,,,,,,,,,,,,,3062.58 ,2915.57 ,,4018.03 
2016-06-02,,,,,,72.25 ,0.48 ,,,,,,,,5.35 ,,,,120.16 ,2.50 ,,87.35 ,,,,,,,,,,,,,,,,,,,3094.62 ,2925.40 ,,4139.21 
2016-06-03,,,,,,72.00 ,0.48 ,,,,,,,,5.35 ,,,,119.83 ,2.50 ,,87.40 ,,,,,,,,,,,,3.98 ,,7823.00 ,,,,,3153.38 ,2948.69 ,,4102.38 
2016-06-06,,,,,,73.25 ,,5.85 ,4.70 ,6.90 ,8.15 ,7.86 ,9.50 ,7.10 ,5.35 ,155.39 ,117.34 ,100.00 ,120.33 ,2.50 ,,87.23 ,,,,,,,,,,,,,,,,,,74.01 ,3163.29 ,2928.12 ,,4263.80 
2016-06-07,,,,,,74.75 ,0.48 ,,,,,,,,5.35 ,,,,120.98 ,2.50 ,,87.07 ,,,,,,,,,,,,3.98 ,,,,,,,3171.81 ,2929.08 ,,4183.87 
2016-06-08,,,,,,75.00 ,,,,,,,,,5.35 ,,,,121.47 ,2.50 ,,87.17 ,,,,,,,,,,,,,,,,,,,3131.42 ,2921.76 ,,4177.67 
2016-06-09,,,,,,75.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-10,,,,,,74.25 ,0.48 ,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98 ,,,,,,,,,,
2016-06-12,,,,,,,,,,,,,,,5.35 ,,,,121.72 ,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-13,,,,,,,0.48 ,,,,,,,,5.35 ,157.59 ,113.45 ,98.51 ,122.30 ,2.50 ,,87.06 ,,,,,,,,,,,,3.98 ,92300.00 ,,,,29000.00 ,74.02 ,2994.33 ,2817.58 ,,3823.27 
2016-06-14,,,,,,73.00 ,0.47 ,,,,,,,,5.35 ,,,,121.70 ,2.50 ,,86.87 ,,,,,,,,,,,,3.98 ,,,,,,,3017.31 ,2805.98 ,,3762.80 
2016-06-15,,,,,,72.75 ,0.47 ,,,,,,,,5.35 ,,,,125.52 ,2.50 ,,86.74 ,,,,,,,,,,,,3.98 ,,,,,,,3087.79 ,2889.12 ,,3966.05 
2016-06-16,,,,,,72.50 ,,,,,,,,,5.35 ,,,,131.19 ,2.50 ,,86.90 ,,,,,,,,,,,,,,,,,,,3141.92 ,2879.03 ,,4115.58 
2016-06-17,,,,,,74.00 ,0.47 ,5.85 ,4.70 ,6.90 ,8.15 ,7.86 ,9.50 ,7.10 ,5.35 ,,,,130.93 ,2.50 ,,86.70 ,,,,,,,,,,,,,,7800.00 ,,,,,3198.94 ,2909.16 ,,4128.72 
2016-06-20,,,,,,75.00 ,0.47 ,,,,,,,,5.35 ,158.29 ,115.08 ,99.34 ,130.49 ,2.50 ,,86.84 ,,,,,,,,,,,,,92300.00 ,,,,29000.00 ,73.95 ,3181.07 ,2948.09 ,,4052.61 
2016-06-21,,,,,,75.00 ,0.47 ,,,,,,,,5.35 ,,,,130.39 ,2.50 ,,86.96 ,,,,,,,,,,,,,,,,,,,3142.21 ,2929.93 ,,4016.63 
2016-06-22,,,,,,74.50 ,0.47 ,,,,,,,,5.35 ,,,,125.88 ,2.50 ,,86.80 ,,,,,,,,,,,,,,,,,,,3164.38 ,2948.09 ,,4077.27 
2016-06-23,,,,,,74.50 ,0.47 ,,,,,,,,5.35 ,,,,119.67 ,2.50 ,,87.01 ,,,,,,,,,,,,,,,,,,,3162.13 ,2927.60 ,,3954.92 
2016-06-24,,,,,,,,5.85 ,4.70 ,6.90 ,8.15 ,7.86 ,9.50 ,7.10 ,5.35 ,,,,119.69 ,2.50 ,,87.25 ,,,,,,,,,,,,,,7795.00 ,,,,,3121.58 ,2899.48 ,,3840.52 
2016-06-27,,,,,,74.50 ,0.47 ,5.85 ,4.70 ,6.90 ,8.15 ,7.86 ,9.50 ,7.10 ,5.36 ,156.70 ,115.94 ,99.36 ,119.42 ,2.50 ,,87.15 ,,,,,,,,,,,,,92300.00 ,,,,29000.00 ,74.11 ,3202.29 ,2947.93 ,,3940.94 
2016-06-28,,,,,,74.75 ,0.46 ,,,,,,,,5.36 ,,,,119.39 ,2.50 ,,87.08 ,,,,,,,,,,,,,,,,,,,3292.46 ,2984.49 ,,3911.47 
2016-06-29,,,,,,76.25 ,0.46 ,,,,,,,,5.36 ,,,,119.26 ,2.50 ,,87.20 ,,,,,,,,,,,,,,,,,,,3246.40 ,2980.19 ,,3917.19 
2016-06-30,91.20 ,105.30 ,107.50 ,110.20 ,106.80 ,76.25 ,,,,,,,,,5.36 ,,,,119.09 ,2.50 ,,87.36 ,63.50 ,371.60 ,,,,,,,,,,,,,28484.00 ,,,,3182.26 ,2996.50 ,6083.80 ,3840.83 
2016-07-01,,,,,,75.25 ,0.46 ,5.85 ,4.70 ,6.90 ,8.15 ,7.86 ,9.50 ,7.10 ,5.36 ,,,,118.97 ,2.50 ,,87.24 ,,,,,,,,,,,,,,7789.00 ,,,,,3164.46 ,2962.11 ,,3864.10 
2016-07-04,,,,,,76.00 ,,5.85 ,4.70 ,6.90 ,8.15 ,7.86 ,9.50 ,7.10 ,5.36 ,155.60 ,118.09 ,100.42 ,119.11 ,2.50 ,,87.11 ,,,,,,,,,,,,,92300.00 ,,,,29000.00 ,74.15 ,3191.14 ,3043.15 ,,3985.40 
2016-07-05,,,,,,76.00 ,0.46 ,,,,,,,,5.36 ,,,,118.97 ,2.50 ,,87.36 ,,,,,,,,,,,,,,,,,,,3189.43 ,3046.41 ,,4002.53 
2016-07-06,,,,,,76.25 ,0.46 ,,,,,,,,5.36 ,,,,119.14 ,2.50 ,,87.20 ,,,,,,,,,,,,,,,,,,,3137.99 ,3051.74 ,,3966.11 
2016-07-07,,,,,,,,,,,,,,,5.37 ,,,,118.90 ,2.50 ,,87.06 ,,,,,,,,,,,,,,,,,,,3130.26 ,3065.50 ,,4055.68 
2016-07-08,,,,,,76.25 ,0.46 ,5.85 ,4.70 ,6.90 ,8.15 ,7.86 ,9.50 ,7.10 ,5.37 ,,,,118.35 ,2.50 ,,86.90 ,,,,,,,,,,,,,,7839.00 ,,,,,3140.60 ,3050.04 ,,4005.81 
2016-07-11,,,,,,76.75 ,0.46 ,5.90 ,4.70 ,6.90 ,8.15 ,7.86 ,9.50 ,7.10 ,5.37 ,157.09 ,115.16 ,97.49 ,118.23 ,2.50 ,,86.96 ,,,,,,,,,,,,,92300.00 ,,,,29000.00 ,74.23 ,3112.59 ,3029.35 ,,3955.64 
2016-07-12,,,,,,78.75 ,0.46 ,,,,,,,,5.37 ,,,,118.49 ,2.50 ,,86.87 ,,,,,,,,,,,,,,,,,,,3115.07 ,3071.82 ,,3923.68 
2016-07-13,,,,,,,0.46 ,,,,,,,,5.38 ,,,,118.50 ,2.50 ,,86.70 ,,,,,,,,,,,,,,,,,,,3144.75 ,3088.90 ,,3956.41 
2016-07-14,,,,,,84.00 ,0.46 ,,,,,,,,5.39 ,,,,118.71 ,2.50 ,,86.89 ,,,,,,,,,,,,,,,,,,,3189.82 ,3085.12 ,,3989.96 
2016-07-15,,,,,,84.75 ,0.46 ,5.92 ,4.70 ,6.90 ,8.15 ,7.86 ,9.50 ,7.10 ,5.40 ,,,,119.36 ,2.50 ,,87.04 ,,,,,,,,,,,,,,7890.00 ,,,,,3179.01 ,3072.14 ,,3902.52 
2016-07-18,,,,,,85.25 ,0.46 ,5.95 ,4.70 ,6.90 ,8.15 ,7.86 ,9.50 ,7.10 ,5.50 ,158.20 ,114.91 ,96.42 ,119.75 ,2.50 ,,86.90 ,,,,,,,,,,,,,92300.00 ,,,,29000.00 ,74.31 ,3155.79 ,3064.20 ,,3714.72 
2016-07-19,,,,,,85.00 ,0.45 ,,,,,,,,5.46 ,,,,119.71 ,2.53 ,,86.75 ,,,,,,,,,,,,,,,,,,,3202.05 ,3090.48 ,,3717.90 
2016-07-20,,,,,,84.50 ,0.45 ,,,,,,,,5.50 ,,,,125.09 ,2.53 ,,86.63 ,,,,,,,,,,,,,,,,,,,3217.42 ,3087.12 ,,3717.93 
2016-07-21,,,,,,,,,,,,,,,5.53 ,,,,125.78 ,2.53 ,,86.80 ,,,,,,,,,,,,,,,,,,,3275.38 ,3091.59 ,,3692.96 
2016-07-22,,,,,,,0.45 ,5.98 ,4.73 ,6.95 ,8.15 ,7.88 ,9.50 ,7.10 ,5.55 ,,,,126.08 ,2.53 ,,86.95 ,,,,,,,,,,,,,,7888.00 ,,,,,3287.22 ,3041.86 ,,3641.05 
2016-07-25,,,,,,,0.45 ,,,,,,,,5.56 ,157.80 ,114.70 ,95.82 ,125.52 ,2.53 ,,87.16 ,,,,,,,,,,,,,92300.00 ,,,,29000.00 ,74.80 ,3270.96 ,3056.81 ,,3526.83 
2016-07-26,,,,,,,0.45 ,,,,,,,,5.60 ,,,,125.88 ,2.53 ,,87.08 ,,,,,,,,,,,,,,,,,,,3315.84 ,3091.53 ,,3603.31 
2016-07-27,,,,,,,,,,,,,,,5.61 ,,,,121.09 ,2.53 ,,87.25 ,,,,,,,,,,,,,,,,,,,3167.12 ,2963.84 ,,3359.19 
2016-07-28,,,,,,,0.45 ,6.00 ,4.73 ,6.95 ,8.15 ,7.88 ,9.50 ,7.10 ,5.62 ,,,,120.54 ,2.53 ,,87.47 ,,,,,,,,,,,,,,,,,,,3161.08 ,2966.19 ,,3392.59 
2016-07-29,,,,,,,0.45 ,,,,,,,,5.62 ,,,,120.23 ,2.53 ,,87.32 ,,,,,,,,,,,,,,7901.00 ,,,,,3134.22 ,2944.39 ,,3394.67 
2016-07-31,96.00 ,108.00 ,101.80 ,111.00 ,101.30 ,,,,,,,,,,,,,,,,,,61.00 ,358.10 ,,,,,,,,,,,,,24013.00 ,,,,,,5373.20 ,
2016-08-01,,,,,,82.25 ,0.45 ,6.00 ,4.75 ,6.95 ,8.15 ,7.88 ,9.50 ,7.10 ,5.62 ,156.64 ,116.68 ,96.61 ,120.24 ,2.53 ,,87.59 ,,,,,,,,,,,,,92300.00 ,,,,29000.00 ,75.43 ,3099.30 ,2916.70 ,,3383.65 
2016-08-02,,,,,,82.75 ,0.45 ,,,,,,,,5.62 ,,,,123.43 ,2.53 ,,87.41 ,,,,,,,,,,,,,,,,,,,3119.65 ,2935.40 ,,3386.48 
2016-08-03,,,,,,82.75 ,0.45 ,,,,,,,,5.62 ,,,,123.44 ,2.53 ,,87.26 ,,,,,,,,,,,,,,,,,,,3097.31 ,2934.37 ,,3374.18 
2016-08-04,,,,,,83.00 ,,6.00 ,4.75 ,6.95 ,8.15 ,7.88 ,9.50 ,7.10 ,5.62 ,,,,123.45 ,2.53 ,,87.45 ,,,,,,,,,,,,,,,,,,,3170.15 ,2949.32 ,,3545.72 
2016-08-05,,,,,,84.50 ,0.45 ,,,,,,,,5.62 ,,,,123.34 ,2.53 ,,87.34 ,,,,,,,,,,,,,,7881.00 ,,,,,3101.44 ,2948.28 ,,3483.77 
2016-08-08,,,,,,85.50 ,0.45 ,6.00 ,4.75 ,6.95 ,8.15 ,7.88 ,9.50 ,7.10 ,5.62 ,158.43 ,116.08 ,96.68 ,123.26 ,2.53 ,,87.18 ,,,,,,,,,,,,,92300.00 ,,,,29000.00 ,75.40 ,3034.46 ,2973.27 ,,3533.97 
2016-08-09,,,,,,85.00 ,0.44 ,,,,,,,,5.62 ,,,,119.87 ,2.53 ,,87.39 ,,,,,,,,,,,,,,,,,,,3059.47 ,2989.22 ,,3513.85 
2016-08-10,,,,,,82.00 ,0.44 ,,,,,,,,5.62 ,,,,119.30 ,2.53 ,,87.26 ,,,,,,,,,,,,,,,,,,,3053.15 ,2972.60 ,,3473.71 
2016-08-11,,,,,,80.50 ,0.44 ,6.00 ,4.75 ,6.95 ,8.15 ,7.88 ,9.50 ,7.10 ,5.62 ,,,,118.89 ,2.53 ,,87.08 ,,,,,,,,,,,,,,,,,,,2975.89 ,2935.55 ,,3354.02 
2016-08-12,,,,,,,0.44 ,,,,,,,,5.62 ,,,,119.16 ,2.53 ,,87.19 ,,,,,,,,,,,,,,7881.00 ,,,,,3007.72 ,2961.36 ,,3388.46 
2016-08-15,,,,,,,0.44 ,6.00 ,4.75 ,6.95 ,8.15 ,7.88 ,9.50 ,7.10 ,5.62 ,158.91 ,115.28 ,96.63 ,119.08 ,2.53 ,,87.36 ,,,,,,,,,,,,,92300.00 ,,,,29000.00 ,75.02 ,3055.98 ,3027.07 ,,3485.52 
2016-08-16,,,,,,,0.44 ,,,,,,,,5.62 ,,,,119.20 ,2.53 ,,87.43 ,,,,,,,,,,,,,,,,,,,3076.32 ,3035.15 ,,3555.47 
2016-08-17,,,,,,,0.44 ,,,,,,,,5.62 ,,,,119.38 ,2.53 ,,87.29 ,,,,,,,,,,,,,,,,,,,3093.18 ,3022.29 ,,3544.58 
2016-08-18,,,,,,,0.44 ,,,,,,,,5.61 ,,,,119.45 ,2.53 ,,87.37 ,,,,,,,,,,,,,,,,,,,3074.40 ,3023.93 ,,3518.67 
2016-08-19,,,,,,78.50 ,0.44 ,6.00 ,4.75 ,6.95 ,8.15 ,7.88 ,9.50 ,7.10 ,5.61 ,,,,119.54 ,2.53 ,,87.50 ,,,,,,,,,,,,,,7852.00 ,,,,,3073.49 ,3031.96 ,,3518.42 
2016-08-22,,,,,,77.50 ,,6.00 ,4.75 ,6.95 ,8.15 ,7.88 ,9.50 ,7.10 ,5.61 ,157.79 ,113.22 ,95.85 ,119.90 ,2.53 ,,87.69 ,,,,,,,,,,,,,92300.00 ,,,,29000.00 ,75.07 ,3044.34 ,3006.61 ,,3459.98 
2016-08-23,,,,,,77.75 ,0.44 ,,,,,,,,5.61 ,,,,120.26 ,2.53 ,,87.86 ,,,,,,,,,,,,,,,,,,,3051.94 ,3017.52 ,,3444.29 
2016-08-24,,,,,,77.75 ,0.44 ,,,,,,,,5.61 ,,,,120.35 ,2.53 ,,87.72 ,,,,,,,,,,,,,,,,,,,3067.69 ,3011.93 ,,3496.54 
