指标名称,鱼珠:成交均价:原木:国产柞木,中国石油:期末平均实现价格:润滑油,产量:挖掘机:当月值,市场价:无缝钢管:20# 219*6:全国,煤炭运价:秦皇岛港-上海/乍浦:1.5-2万吨,大秦线煤炭运量:当月值,煤炭调度:京唐港煤炭公司:铁路调入量,煤炭特殊运价:大秦线、丰沙大线、京原线、京秦线,价格:新加坡:瓦斯油/柴油,PMI:生产,PMI:主要原材料购进价格,用电量:山西:当月值,市场价:汽油(93#):全国,城镇登记失业率,GDP:不变价:工业:当季同比,产量:粗钢:当月值,产量:钢材:当月值,中国大宗商品价格指数:钢铁类,钢材价格指数:长材
2010-01-01,,,,,,,10.10 ,,,,,,,,,,,,
2010-01-02,,,,,,,9.30 ,,,,,,,,,,,,
2010-01-03,,,,,,,10.50 ,,,,,,,,,,,,
2010-01-04,,,,,,,5.20 ,,,,,,,,,,,,
2010-01-05,,,,,,,3.20 ,,,,,,,,,,,,
2010-01-06,,,,,,,3.90 ,,,,,,,,,,,,
2010-01-07,,,,,,,4.10 ,,,,,,,,,,,,
2010-01-08,,,,,,,5.30 ,,,,,,,,,,,,111.57 
2010-01-09,,,,,,,8.70 ,,,,,,,,,,,,
2010-01-10,,,,,,,5.50 ,,,,,,,,,,,,
2010-01-11,,,,,,,6.00 ,,,,,,,,,,,,
2010-01-12,,,,,,,6.00 ,,,,,,,,,,,,
2010-01-13,,,,,,,6.80 ,,,,,,,,,,,,
2010-01-14,,,,,,,9.30 ,,,,,,,,,,,,
2010-01-15,,,,,,,2.80 ,,,,,,,,,,,,112.19 
2010-01-16,,,,,,,9.90 ,,,,,,,,,,,,
2010-01-17,,,,,,,7.90 ,,,,,,,,,,,,
2010-01-18,,,,,,,7.70 ,,,,,,,,,,,,
2010-01-19,,,,,,,7.30 ,,,,,,,,,,,,
2010-01-20,,,,,,,6.80 ,,,,,,,,,,,,
2010-01-21,,,,,,,10.10 ,,,,,,,,,,,,
2010-01-22,,,,,,,7.80 ,,,,,,,,,,,,111.52 
2010-01-23,,,,,,,9.40 ,,,,,,,,,,,,
2010-01-24,,,,,,,6.00 ,,,,,,,,,,,,
2010-01-25,,,,,,,8.50 ,,,,,,,,,,,,
2010-01-26,,,,,,,8.50 ,,,,,,,,,,,,
2010-01-27,,,,,,,6.90 ,,,,,,,,,,,,
2010-01-28,,,,,,,9.30 ,,,,,,,,,,,,
2010-01-29,,,,,,,5.20 ,,,,,,,,,,,,111.43 
2010-01-30,,,,,,,5.50 ,,,,,,,,,,,,
2010-01-31,,,11304.15 ,,,3273.00 ,10.60 ,,85.89 ,60.50 ,68.50 ,1282354.00 ,,,,5253.78 ,6176.13 ,114.50 ,
2010-02-01,,,,,,,7.70 ,,,,,,,,,,,,
2010-02-02,,,,,,,7.70 ,,,,,,,,,,,,
2010-02-03,,,,,,,8.20 ,,,,,,,,,,,,
2010-02-04,,,,,,,7.80 ,,,,,,,,,,,,
2010-02-05,,,,,,,3.60 ,,,,,,,,,,,,110.77 
2010-02-06,,,,,,,8.50 ,,,,,,,,,,,,
2010-02-07,,,,,,,6.80 ,,,,,,,,,,,,
2010-02-08,,,,,,,6.80 ,,,,,,,,,,,,
2010-02-09,,,,,,,5.40 ,,,,,,,,,,,,
2010-02-10,,,,,,,9.80 ,,,,,,,,,,,,
2010-02-11,,,,,,,7.70 ,,,,,,,,,,,,
2010-02-12,,,,,,,7.90 ,,,,,,,,,,,,110.37 
2010-02-13,,,,,,,8.00 ,,,,,,,,,,,,
2010-02-14,,,,,,,10.50 ,,,,,,,,,,,,
2010-02-15,,,,,,,13.00 ,,,,,,,,,,,,
2010-02-16,,,,,,,12.90 ,,,,,,,,,,,,
2010-02-17,,,,,,,11.50 ,,,,,,,,,,,,
2010-02-18,,,,,,,10.30 ,,,,,,,,,,,,
2010-02-19,,,,,,,9.30 ,,,,,,,,,,,,
2010-02-20,,,,,,,10.10 ,,,,,,,,,,,,
2010-02-21,,,,,,,9.00 ,,,,,,,,,,,,
2010-02-22,,,,,,,10.40 ,,,,,,,,,,,,
2010-02-23,,,,,,,11.50 ,,,,,,,,,,,,
2010-02-24,,,,,,,8.60 ,,,,,,,,,,,,
2010-02-25,,,,,,,5.50 ,,,,,,,,,,,,
2010-02-26,,,,,,,10.10 ,,,,,,,,,,,,111.09 
2010-02-27,,,,,,,5.20 ,,,,,,,,,,,,
2010-02-28,,,10962.35 ,,,3193.40 ,10.10 ,,83.20 ,54.30 ,61.10 ,1099578.00 ,,,,5035.70 ,5559.20 ,114.26 ,
2010-03-01,,,,,,,7.20 ,,,,,,,,,,,,
2010-03-02,,,,,,,7.40 ,,,,,,,,,,,,
2010-03-03,,,,,,,8.00 ,,,,,,,,,,,,
2010-03-04,,,,,,,7.90 ,,,,,,,,,,,,
2010-03-05,,,,,,,8.00 ,,,,,,,,,,,,110.93 
2010-03-06,,,,,,,8.20 ,,,,,,,,,,,,
2010-03-07,,,,,,,8.20 ,,,,,,,,,,,,
2010-03-08,,,,,,,8.60 ,,,,,,,,,,,,
2010-03-09,,,,,,,8.70 ,,,,,,,,,,,,
2010-03-10,,,,,,,8.70 ,,,,,,,,,,,,
2010-03-11,,,,,,,8.80 ,,,,,,,,,,,,
2010-03-12,,,,,,,8.80 ,,,,,,,,,,,,111.20 
2010-03-13,,,,,,,9.00 ,,,,,,,,,,,,
2010-03-14,,,,,,,9.20 ,,,,,,,,,,,,
2010-03-15,,,,,,,9.70 ,,,,,,,,,,,,
2010-03-16,,,,,,,9.70 ,,,,,,,,,,,,
2010-03-17,,,,,,,9.50 ,,,,,,,,,,,,
2010-03-18,,,,,,,9.40 ,,,,,,,,,,,,
2010-03-19,,,,,,,9.20 ,,,,,,,,,,,,116.26 
2010-03-20,,,,,,,9.20 ,,,,,,,,,,,,
2010-03-21,,,,,,,9.00 ,,,,,,,,,,,,
2010-03-22,,,,,,,8.70 ,,,,,,,,,,,,
2010-03-23,,,,,,,8.80 ,,,,,,,,,,,,
2010-03-24,,,,,,,8.70 ,,,,,,,,,,,,
2010-03-25,,,,,,,9.00 ,,,,,,,,,,,,
2010-03-26,,,,,,,8.60 ,,,,,,,,,,,,119.17 
2010-03-27,,,,,,,8.70 ,,,,,,,,,,,,
2010-03-28,,,,,,,8.60 ,,,,,,,,,,,,
2010-03-29,,,,,,,8.70 ,,,,,,,,,,,,
2010-03-30,,,,,,,8.70 ,,,,,,,,,,,,
2010-03-31,,,19067.04 ,,,3407.10 ,8.70 ,,88.63 ,58.40 ,65.10 ,1246713.00 ,,4.20 ,15.40 ,5496.80 ,6824.20 ,119.44 ,
2010-04-01,,,,,,,8.70 ,,,,,,,,,,,,
2010-04-02,,,,,,,9.00 ,,,,,,,,,,,,124.85 
2010-04-03,,,,,,,9.00 ,,,,,,,,,,,,
2010-04-04,,,,,,,8.60 ,,,,,,,,,,,,
2010-04-05,,,,,,,9.00 ,,,,,,,,,,,,
2010-04-06,,,,,,,9.00 ,,,,,,,,,,,,
2010-04-07,,,,,,,8.70 ,,,,,,,,,,,,
2010-04-08,,,,,,,7.50 ,,,,,,,,,,,,
2010-04-09,,,,,,,7.70 ,,,,,,,,,,,,127.01 
2010-04-10,,,,,,,7.80 ,,,,,,,,,,,,
2010-04-11,,,,,,,7.90 ,,,,,,,,,,,,
2010-04-12,,,,,,,7.80 ,,,,,,,,,,,,
2010-04-16,,,,,,,,,,,,,,,,,,,130.42 
2010-04-23,,,,,,,,,,,,,,,,,,,130.77 
2010-04-30,,,19604.96 ,,,2909.40 ,,,95.91 ,59.10 ,72.60 ,1210332.00 ,,,,5540.30 ,6910.70 ,131.09 ,129.86 
2010-05-07,,,,,,,,,,,,,,,,,,,129.44 
2010-05-14,,,,,,,,,,,,,,,,,,,128.33 
2010-05-21,,,,,,,,,,,,,,,,,,,121.70 
2010-05-28,,,,,,,,,,,,,,,,,,,121.52 
2010-05-31,,,17926.50 ,,,3610.00 ,,,89.08 ,58.20 ,58.90 ,1230000.00 ,,,,5614.30 ,7121.80 ,127.29 ,
2010-06-03,,,,,,,0.00 ,,,,,,,,,,,,
2010-06-04,,,,,,,0.00 ,,,,,,,,,,,,120.22 
2010-06-05,,,,,,,0.00 ,,,,,,,,,,,,
2010-06-06,,,,,,,0.00 ,,,,,,,,,,,,
2010-06-07,,,,,,,0.00 ,,,,,,,,,,,,
2010-06-08,,,,,,,0.00 ,,,,,,,,,,,,
2010-06-09,,,,,,,0.00 ,,,,,,,,,,,,
2010-06-10,,,,,,,0.00 ,,,,,,,,,,,,
2010-06-11,,,,,,,0.00 ,,,,,,,,,,,,118.77 
2010-06-12,,,,,,,0.00 ,,,,,,,,,,,,
2010-06-13,,,,,,,0.00 ,,,,,,,,,,,,
2010-06-14,,,,,,,0.00 ,,,,,,,,,,,,
2010-06-15,,,,,,,0.00 ,,,,,,,,,,,,
2010-06-16,,,,,,,0.00 ,,,,,,,,,,,,
2010-06-17,,,,,,,0.00 ,,,,,,,,,,,,
2010-06-18,,,,,,,0.00 ,,,,,,,,,,,,118.46 
2010-06-19,,,,,,,0.00 ,,,,,,,,,,,,
2010-06-20,,,,,,,0.00 ,,,,,,,,,,,,
2010-06-21,,,,,,,0.00 ,,,,,,,,,,,,
2010-06-22,,,,,,,0.00 ,,,,,,,,,,,,
2010-06-23,,,,,,,0.00 ,,,,,,,,,,,,
2010-06-24,,,,,,,0.00 ,,,,,,,,,,,,
2010-06-25,,,,,,,0.00 ,,,,,,,,,,,,117.42 
2010-06-26,,,,,,,0.00 ,,,,,,,,,,,,
2010-06-27,,,,,,,0.00 ,,,,,,,,,,,,
2010-06-28,,,,,,,0.00 ,,,,,,,,,,,,
2010-06-29,,,,,,,0.00 ,,,,,,,,,,,,
2010-06-30,,8145.00 ,15924.00 ,,,3553.80 ,0.00 ,,87.36 ,55.80 ,51.30 ,1240000.00 ,,4.20 ,12.80 ,5376.60 ,7143.60 ,120.83 ,
2010-07-01,,,,,,,0.00 ,,,,,,,,,,,,
2010-07-02,,,,,,,0.00 ,,,,,,,,,,,,116.60 
2010-07-03,,,,,,,0.00 ,,,,,,,,,,,,
2010-07-04,,,,,,,0.00 ,,,,,,,,,,,,
2010-07-05,,,,,,,0.00 ,,,,,,,,,,,,
2010-07-06,,,,,,,0.00 ,,,,,,,,,,,,
2010-07-07,,,,,,,0.00 ,,,,,,,,,,,,
2010-07-08,,,,,,,0.00 ,,,,,,,,,,,,
2010-07-09,,,,,,,0.00 ,,,,,,,,,,,,114.33 
2010-07-10,,,,,,,0.00 ,,,,,,,,,,,,
2010-07-11,,,,,,,0.00 ,,,,,,,,,,,,
2010-07-12,,,,,,,0.00 ,,,,,,,,,,,,
2010-07-13,,,,,,,0.00 ,,,,,,,,,,,,
2010-07-14,,,,,,,0.00 ,,,,,,,,,,,,
2010-07-15,,,,,,,0.00 ,,,,,,,,,,,,
2010-07-16,,,,,,,0.00 ,,,,,,,,,,,,112.86 
2010-07-17,,,,,,,0.00 ,,,,,,,,,,,,
2010-07-18,,,,,,,0.00 ,,,,,,,,,,,,
2010-07-19,,,,,,,0.00 ,,,,,,,,,,,,
2010-07-20,,,,,,,0.00 ,,,,,,,,,,,,
2010-07-21,,,,,,,0.00 ,,,,,,,,,,,,
2010-07-22,,,,,,,0.00 ,,,,,,,,,,,,
2010-07-23,,,,,,,0.00 ,,,,,,,,,,,,114.00 
2010-07-24,,,,,,,0.00 ,,,,,,,,,,,,
2010-07-25,,,,,,,0.00 ,,,,,,,,,,,,
2010-07-26,,,,,,,0.00 ,,,,,,,,,,,,
2010-07-27,,,,,,,0.00 ,,,,,,,,,,,,
2010-07-28,,,,,,,0.00 ,,,,,,,,,,,,
2010-07-29,,,,,,,0.00 ,,,,,,,,,,,,
2010-07-30,,,,,,,0.00 ,,,,,,,,,,,,116.41 
2010-07-31,,,14314.00 ,,,3632.30 ,0.00 ,,86.32 ,52.70 ,50.40 ,1270000.00 ,,,,5174.30 ,6767.30 ,116.48 ,
2010-08-01,,,,,,,0.00 ,,,,,,,,,,,,
2010-08-02,,,,,,,0.00 ,,,,,,,,,,,,
2010-08-03,,,,,,,0.00 ,,,,,,,,,,,,
2010-08-04,,,,,,,0.00 ,,,,,,,,,,,,
2010-08-05,,,,,,,0.00 ,,,,,,,,,,,,
2010-08-06,,,,,,,0.00 ,,,,,,,,,,,,119.55 
2010-08-07,,,,,,,0.00 ,,,,,,,,,,,,
2010-08-08,,,,,,,0.00 ,,,,,,,,,,,,
2010-08-09,,,,,,,0.00 ,,,,,,,,,,,,
2010-08-10,,,,,,,0.00 ,,,,,,,,,,,,
2010-08-11,,,,,,,0.00 ,,,,,,,,,,,,
2010-08-12,,,,,,,0.00 ,,,,,,,,,,,,
2010-08-13,,,,,,,0.00 ,,,,,,,,,,,,120.52 
2010-08-14,,,,,,,0.00 ,,,,,,,,,,,,
2010-08-15,,,,,,,0.00 ,,,,,,,,,,,,
2010-08-16,,,,,,,0.00 ,,,,,,,,,,,,
2010-08-17,,,,,,,0.00 ,,,,,,,,,,,,
2010-08-18,,,,,30.00 ,,0.00 ,,,,,,,,,,,,
2010-08-19,,,,,30.00 ,,0.00 ,,,,,,,,,,,,
2010-08-20,,,,,31.00 ,,0.00 ,,,,,,,,,,,,121.46 
2010-08-21,,,,,,,0.00 ,,,,,,,,,,,,
2010-08-22,,,,,,,0.00 ,,,,,,,,,,,,
2010-08-23,,,,,,,0.00 ,,,,,,,,,,,,
2010-08-24,,,,,33.00 ,,0.00 ,,,,,,,,,,,,
2010-08-25,,,,,34.00 ,,0.00 ,,,,,,,,,,,,
2010-08-26,,,,,34.00 ,,0.00 ,,,,,,,,,,,,
2010-08-27,,,,,34.00 ,,0.00 ,,,,,,,,,,,,121.22 
2010-08-28,,,,,,,0.00 ,,,,,,,,,,,,
2010-08-29,,,,,,,0.00 ,,,,,,,,,,,,
2010-08-30,,,,,35.00 ,,0.00 ,,,,,,,,,,,,
2010-08-31,,,12726.00 ,,35.00 ,3621.10 ,0.00 ,,88.10 ,53.10 ,60.50 ,1238700.00 ,,,,5163.60 ,6968.30 ,122.19 ,
2010-09-01,,,,,36.00 ,,0.00 ,,,,,,,,,,,,
2010-09-02,,,,,37.00 ,,0.00 ,,,,,,,,,,,,
2010-09-03,,,,,40.00 ,,0.00 ,,,,,,,,,,,,121.21 
2010-09-04,,,,,,,0.00 ,,,,,,,,,,,,
2010-09-05,,,,,,,0.00 ,,,,,,,,,,,,
2010-09-06,,,,,42.00 ,,0.00 ,,,,,,,,,,,,
2010-09-07,,,,,43.00 ,,0.00 ,,,,,,,,,,,,
2010-09-08,,,,,44.00 ,,0.00 ,,,,,,,,,,,,
2010-09-09,,,,,43.00 ,,0.00 ,,,,,,,,,,,,
2010-09-10,,,,,43.00 ,,0.00 ,,,,,,,,,,,,128.00 
2010-09-11,,,,,,,0.00 ,,,,,,,,,,,,
2010-09-12,,,,,,,0.00 ,,,,,,,,,,,,
2010-09-13,,,,,45.00 ,,0.00 ,,,,,,,,,,,,
2010-09-14,,,,,44.00 ,,0.00 ,,,,,,,,,,,,
2010-09-15,,,,,45.00 ,,0.00 ,,,,,,,,,,,,
2010-09-16,,,,,47.00 ,,0.00 ,,,,,,,,,,,,
2010-09-17,,,,,47.00 ,,0.00 ,,,,,,,,,,,,128.69 
2010-09-18,,,,,,,0.00 ,,,,,,,,,,,,
2010-09-19,,,,,,,0.00 ,,,,,,,,,,,,
2010-09-20,,,,,45.00 ,,0.00 ,,,,,,,,,,,,
2010-09-21,,,,,49.00 ,,0.00 ,,,,,,,,,,,,
2010-09-22,,,,,,,0.00 ,,,,,,,,,,,,
2010-09-23,,,,,,,0.00 ,,,,,,,,,,,,
2010-09-24,,,,,,,0.00 ,,,,,,,,,,,,126.43 
2010-09-25,,,,,,,0.00 ,,,,,,,,,,,,
2010-09-26,,,,,45.00 ,,0.00 ,,,,,,,,,,,,
2010-09-27,,,,,,,0.00 ,,,,,,,,,,,,
2010-09-28,,,,,46.00 ,,0.00 ,,,,,,,,,,,,
2010-09-29,,,,,,,0.00 ,,,,,,,,,,,,
2010-09-30,4200.00 ,,13005.50 ,,,3257.60 ,0.00 ,,88.53 ,56.40 ,65.30 ,1127600.00 ,,4.10 ,11.30 ,4794.50 ,6542.60 ,126.17 ,125.27 
2010-10-01,,,,,,,0.00 ,,,,,,,,,,,,
2010-10-02,,,,,,,0.00 ,,,,,,,,,,,,
2010-10-03,,,,,,,0.00 ,,,,,,,,,,,,
2010-10-04,,,,,,,0.00 ,,,,,,,,,,,,
2010-10-05,,,,,,,0.00 ,,,,,,,,,,,,
2010-10-06,,,,,,,0.00 ,,,,,,,,,,,,
2010-10-07,,,,,,,0.00 ,,,,,,,,,,,,
2010-10-08,,,,,,,0.00 ,,,,,,,,,,,,
2010-10-09,,,,,46.00 ,,0.00 ,,,,,,,,,,,,125.53 
2010-10-10,,,,,,,0.00 ,,,,,,,,,,,,
2010-10-11,,,,,45.00 ,,0.00 ,,,,,,,,,,,,
2010-10-12,,,,,46.00 ,,0.00 ,,,,,,,,,,,,
2010-10-13,,,,,46.00 ,,0.00 ,,,,,,,,,,,,
2010-10-14,,,,,48.00 ,,0.00 ,,,,,,,,,,,,
2010-10-15,,,,,53.00 ,,0.00 ,,,,,,,,,,,,125.63 
2010-10-16,,,,,,,0.00 ,,,,,,,,,,,,
2010-10-17,,,,,,,0.00 ,,,,,,,,,,,,
2010-10-18,,,,,63.00 ,,0.00 ,,,,,,,,,,,,
2010-10-19,,,,,65.00 ,,0.00 ,,,,,,,,,,,,
2010-10-20,,,,,,,0.00 ,,,,,,,,,,,,
2010-10-21,,,,,72.00 ,,0.00 ,,,,,,,,,,,,
2010-10-22,,,,,73.00 ,,0.00 ,,,,,,,,,,,,125.36 
2010-10-23,,,,,,,0.00 ,,,,,,,,,,,,
2010-10-24,,,,,,,0.00 ,,,,,,,,,,,,
2010-10-25,,,,,,,0.00 ,,,,,,,,,,,,
2010-10-26,,,,,84.00 ,,0.00 ,,,,,,,,,,,,
2010-10-27,,,,,,,0.00 ,,,,,,,,,,,,
2010-10-28,,,,,75.00 ,,0.00 ,,,,,,,,,,,,
2010-10-29,,,,,70.00 ,,0.00 ,,,,,,,,,,,,125.34 
2010-10-30,,,,,,,0.00 ,,,,,,,,,,,,
2010-10-31,4100.00 ,,15435.00 ,,,3408.40 ,0.00 ,,94.97 ,57.10 ,69.90 ,1180000.00 ,,,,5030.40 ,6529.30 ,125.66 ,
2010-11-01,,,,,68.00 ,,0.00 ,,,,,,,,,,,,
2010-11-02,,,,,64.00 ,,0.00 ,,,,,,,,,,,,
2010-11-03,,,,,62.00 ,,0.00 ,,,,,,,,,,,,
2010-11-04,,,,,,,0.00 ,,,,,,,,,,,,
2010-11-05,,,,,,,0.00 ,,,,,,,,,,,,125.79 
2010-11-06,,,,,,,0.00 ,,,,,,,,,,,,
2010-11-07,,,,,,,0.00 ,,,,,,,,,,,,
2010-11-08,,,,,58.00 ,,0.00 ,,,,,,,,,,,,
2010-11-09,,,,,63.00 ,,0.00 ,,,,,,,,,,,,
2010-11-10,,,,,65.00 ,,0.00 ,,,,,,,,,,,,
2010-11-11,,,,,62.00 ,,0.00 ,,,,,,,,,,,,
2010-11-12,,,,,62.00 ,,0.00 ,,,,,,,,,,,,129.66 
2010-11-13,,,,,,,0.00 ,,,,,,,,,,,,
2010-11-14,,,,,,,0.00 ,,,,,,,,,,,,
2010-11-15,,,,,,,0.00 ,,,,,,,,,,,,
2010-11-16,,,,,61.00 ,,0.00 ,,,,,,,,,,,,
2010-11-17,,,,,65.00 ,,0.00 ,,,,,,,,,,,,
2010-11-18,,,,,66.00 ,,0.00 ,,,,,,,,,,,,
2010-11-19,,,,,,,0.00 ,,,,,,,,,,,,130.11 
2010-11-20,,,,,,,0.00 ,,,,,,,,,,,,
2010-11-21,,,,,,,0.00 ,,,,,,,,,,,,
2010-11-22,,,,,60.00 ,,0.00 ,,,,,,,,,,,,
2010-11-23,,,,,63.00 ,,0.00 ,,,,,,,,,,,,
2010-11-24,,,,,62.00 ,,0.00 ,,,,,,,,,,,,
2010-11-25,,,,,,,0.00 ,,,,,,,,,,,,
2010-11-26,,,,,60.00 ,,0.00 ,,,,,,,,,,,,130.88 
2010-11-27,,,,,,,0.00 ,,,,,,,,,,,,
2010-11-28,,,,,,,0.00 ,,,,,,,,,,,,
2010-11-29,,,,,55.00 ,,0.00 ,,,,,,,,,,,,
2010-11-30,4100.00 ,,17873.50 ,,55.00 ,3288.00 ,0.00 ,,98.59 ,58.50 ,73.50 ,1146639.00 ,,,,5017.30 ,6589.30 ,129.35 ,
2010-12-01,,,,,,,0.00 ,,,,,,,,,,,,
2010-12-02,,,,,55.00 ,,0.00 ,,,,,,,,,,,,
2010-12-03,,,,,55.00 ,,0.00 ,,,,,,,,,,,,131.72 
2010-12-04,,,,,,,0.00 ,,,,,,,,,,,,
2010-12-05,,,,,,,0.00 ,,,,,,,,,,,,
2010-12-06,,,,,53.00 ,,0.00 ,,,,,,,,,,,,
2010-12-07,,,,,50.00 ,,0.00 ,,,,,,,,,,,,
2010-12-08,,,,,50.00 ,,0.00 ,,,,,,,,,,,,
2010-12-09,,,,,48.00 ,,0.00 ,,,,,,,,,,,,
2010-12-10,,,,,50.00 ,,0.00 ,,,,,,,,,,,,132.76 
2010-12-11,,,,,,,0.00 ,,,,,,,,,,,,
2010-12-12,,,,,,,0.00 ,,,,,,,,,,,,
2010-12-13,,,,,,,0.00 ,,,,,,,,,,,,
2010-12-14,,,,,46.00 ,,0.00 ,,,,,,,,,,,,
2010-12-15,,,,,46.00 ,,0.00 ,,,,,,,,,,,,
2010-12-16,,,,,45.00 ,,0.00 ,,,,,,,,,,,,
2010-12-17,,,,,45.00 ,,0.00 ,,,,,,,,,,,,134.00 
2010-12-18,,,,,,,0.00 ,,,,,,,,,,,,
2010-12-19,,,,,,,0.00 ,,,,,,,,,,,,
2010-12-20,,,,,43.00 ,,0.00 ,,,,,,,,,,,,
2010-12-21,,,,,44.00 ,,0.00 ,,,,,,,,,,,,
2010-12-22,,,,,45.00 ,,0.00 ,,,,,,,,,,,,
2010-12-23,,,,,45.00 ,,0.00 ,,,,,,,,,,,,
2010-12-24,,,,,47.00 ,,0.00 ,,,,,,,,,,,,134.86 
2010-12-25,,,,,,,0.00 ,,,,,,,,,,,,
2010-12-26,,,,,,,0.00 ,,,,,,,,,,,,
2010-12-27,,,,,44.00 ,,0.00 ,,,,,,,,,,,,
2010-12-28,,,,,47.00 ,,0.00 ,,,,,,,,,,,,
2010-12-29,,,,,46.00 ,,0.00 ,,,,,,,,,,,,
2010-12-30,,,,,,,0.00 ,,,,,,,,,,,,
2010-12-31,4200.00 ,8215.00 ,23011.00 ,,46.00 ,3349.90 ,0.00 ,,104.40 ,57.50 ,66.70 ,1318333.00 ,,4.10 ,11.30 ,5152.40 ,6784.30 ,133.15 ,134.75 
2011-01-01,,,,,,,0.00 ,,,,,,,,,,,,
2011-01-02,,,,,,,5.70 ,,,,,,,,,,,,
2011-01-03,,,,,,,0.00 ,,,,,,,,,,,,
2011-01-04,,,,,42.00 ,,0.00 ,,,,,,,,,,,,
2011-01-05,,,,,42.00 ,,0.00 ,,,,,,,,,,,,
2011-01-06,,,,,42.00 ,,0.00 ,,,,,,,,,,,,
2011-01-07,,,,,44.00 ,,0.00 ,,,,,,,,,,,,135.24 
2011-01-08,,,,,,,0.00 ,,,,,,,,,,,,
2011-01-09,,,,,,,0.00 ,,,,,,,,,,,,
2011-01-10,,,,,41.00 ,,0.00 ,,,,,,,,,,,,
2011-01-11,,,,,42.00 ,,0.00 ,,,,,,,,,,,,
2011-01-12,,,,,46.00 ,,0.00 ,,,,,,,,,,,,
2011-01-13,,,,,40.00 ,,0.00 ,,,,,,,,,,,,
2011-01-14,,,,,40.00 ,,0.00 ,,,,,,,,,,,,135.96 
2011-01-15,,,,,,,0.00 ,,,,,,,,,,,,
2011-01-16,,,,,,,0.00 ,,,,,,,,,,,,
2011-01-17,,,,,42.00 ,,0.00 ,,,,,,,,,,,,
2011-01-18,,,,,40.00 ,,0.00 ,,,,,,,,,,,,
2011-01-19,,,,,38.00 ,,0.00 ,,,,,,,,,,,,
2011-01-20,,,,,38.00 ,,0.00 ,,,,,,,,,,,,
2011-01-21,,,,,39.00 ,,0.00 ,,,,,,,,,,,,137.30 
2011-01-22,,,,,,,0.00 ,,,,,,,,,,,,
2011-01-23,,,,,,,0.00 ,,,,,,,,,,,,
2011-01-24,,,,,,,0.00 ,,,,,,,,,,,,
2011-01-25,,,,,37.00 ,,0.00 ,,,,,,,,,,,,
2011-01-26,,,,,37.00 ,,0.00 ,,,,,,,,,,,,
2011-01-27,,,,,,,0.00 ,,,,,,,,,,,,
2011-01-28,,,,,,,0.00 ,,,,,,,,,,,,138.73 
2011-01-29,,,,,,,0.00 ,,,,,,,,,,,,
2011-01-30,,,,,,,0.00 ,,,,,,,,,,,,
2011-01-31,,,17862.00 ,,,3710.90 ,0.00 ,,110.18 ,55.30 ,69.30 ,1370000.00 ,,,,5987.11 ,6733.35 ,136.99 ,
2011-02-01,,,,,,,0.00 ,,,,,,,,,,,,
2011-02-02,,,,,,,0.00 ,,,,,,,,,,,,
2011-02-03,,,,,,,0.00 ,,,,,,,,,,,,
2011-02-04,,,,,,,0.00 ,,,,,,,,,,,,
2011-02-05,,,,,,,0.00 ,,,,,,,,,,,,
2011-02-06,,,,,,,0.00 ,,,,,,,,,,,,
2011-02-07,,,,,,,0.00 ,,,,,,,,,,,,
2011-02-08,,,,,,,0.00 ,,,,,,,,,,,,
2011-02-09,,,,,35.00 ,,0.00 ,,,,,,,,,,,,
2011-02-10,,,,,35.00 ,,0.00 ,,,,,,,,,,,,
2011-02-11,,,,,36.00 ,,0.00 ,,,,,,,,,,,,140.48 
2011-02-12,,,,,,,0.00 ,,,,,,,,,,,,
2011-02-13,,,,,,,0.00 ,,,,,,,,,,,,
2011-02-14,,,,,33.00 ,,0.00 ,,,,,,,,,,,,
2011-02-15,,,,,35.00 ,,0.00 ,,,,,,,,,,,,
2011-02-16,,,,,35.00 ,,0.00 ,,,,,,,,,,,,
2011-02-17,,,,,,,0.00 ,,,,,,,,,,,,
2011-02-18,,,,,35.00 ,,0.00 ,,,,,,,,,,,,142.41 
2011-02-19,,,,,,,0.00 ,,,,,,,,,,,,
2011-02-20,,,,,,,0.00 ,,,,,,,,,,,,
2011-02-21,,,,,37.00 ,,0.00 ,,,,,,,,,,,,
2011-02-22,,,,,38.00 ,,0.00 ,,,,,,,,,,,,
2011-02-23,,,,,39.00 ,,0.00 ,,,,,,,,,,,,
2011-02-24,,,,,38.00 ,,0.00 ,,,,,,,,,,,,
2011-02-25,,,,,40.00 ,,0.00 ,,,,,,,,,,,,141.72 
2011-02-26,,,,,,,0.00 ,,,,,,,,,,,,
2011-02-27,,,,,,,0.00 ,,,,,,,,,,,,
2011-02-28,4750.00 ,,17918.00 ,,,3475.10 ,0.00 ,,119.62 ,53.80 ,70.10 ,1200000.00 ,,,,5430.70 ,6353.60 ,138.90 ,
2011-03-01,,,,,44.00 ,,0.00 ,,,,,,,,,,,,
2011-03-02,,,,,44.00 ,,0.00 ,,,,,,,,,,,,
2011-03-03,,,,,46.00 ,,0.00 ,,,,,,,,,,,,
2011-03-04,,,,,47.00 ,,0.00 ,,,,,,,,,,,,140.55 
2011-03-05,,,,,,,0.00 ,,,,,,,,,,,,
2011-03-06,,,,,,,0.00 ,,,,,,,,,,,,
2011-03-07,,,,,49.00 ,,0.00 ,,,,,,,,,,,,
2011-03-08,,,,,49.00 ,,0.00 ,,,,,,,,,,,,
2011-03-09,,,,,50.00 ,,0.00 ,,,,,,,,,,,,
2011-03-10,,,,,50.00 ,,0.00 ,,,,,,,,,,,,
