指标名称,唐山钢厂:高炉开工率,螺纹钢:主要钢厂开工率:全国,产量:火电:当月值,产量:水电:当月值,焦炭平均库存可用天数:国内大中型钢厂,煤炭库存:6大发电集团:合计,价格:普通水泥:42.5级袋装:北京,场存量:煤炭:秦皇岛港,价格:螺纹钢:HRB400 20mm:郑州,成交金额:上海:螺纹钢:当月值,山西原煤产量:合计:当月值,陕西原煤产量:合计:当月值,河南原煤产量:合计:当月值,内蒙古原煤产量:合计:当月值,欧洲ARA港动力煤现货价,进口数量:动力煤:当月值,煤炭运价:秦皇岛港-上海/乍浦:4-5万吨
2013/10/29,0,0,0,0,0,1229.68,0,534,3550,,,,,,87.06,,61
2013/10/30,0,0,0,0,0,1239.35,0,537.5,3550,,,,,,86.88,,63
2013/10/31,0,0,3397.31,694.33,0,0,0,542,3550,4672.16,8131.54,4159.52,1277.79,8319.71,86.41,8699429.91,64
2013/11/1,89.61,0,0,0,14,1252.97,395,546,3550,,,,,,86.07,,62
2013/11/2,0,0,0,0,0,1243.56,0,560.5,,,,,,,,,
2013/11/3,0,0,0,0,0,1240.98,0,562,,,,,,,,,
2013/11/4,0,0,0,0,0,1226.35,0,556.5,3550,,,,,,83.13,,
2013/11/5,0,0,0,0,0,1225.66,0,558.8,3550,,,,,,82.8,,
2013/11/6,0,0,0,0,0,1223.64,0,565,3560,,,,,,83.07,,57
2013/11/7,0,0,0,0,0,1246,0,562.5,3570,,,,,,83.48,,63
2013/11/8,91.56,0,0,0,14,1247.22,395,558.5,3570,,,,,,83.69,,63
2013/11/9,0,0,0,0,0,1227.01,0,568,,,,,,,,,
2013/11/10,0,0,0,0,0,1228.38,0,578.5,,,,,,,,,
2013/11/11,0,0,0,0,0,1203.6,0,577,3570,,,,,,82.88,,63
2013/11/12,0,0,0,0,0,1228.01,0,575,3570,,,,,,83.27,,57
2013/11/13,0,0,0,0,0,1249.05,0,576.5,3570,,,,,,82.91,,
2013/11/14,0,0,0,0,0,1249.6,0,571.5,3570,,,,,,83.01,,63
2013/11/15,92.21,0,0,0,14,1258.98,395,571,3570,,,,,,83.07,,63
2013/11/16,0,0,0,0,0,1266.74,0,565.5,,,,,,,,,
2013/11/17,0,0,0,0,0,1247.59,0,553,,,,,,,,,
2013/11/18,0,0,0,0,0,1257.4,0,545.5,3570,,,,,,81.88,,
2013/11/19,0,0,0,0,0,1242.65,0,531.5,3570,,,,,,82.69,,55
2013/11/20,0,0,0,0,0,1208.01,0,513.5,3570,,,,,,84,,63
2013/11/21,0,0,0,0,0,1212.45,0,504,3570,,,,,,84.39,,62
2013/11/22,90.26,0,0,0,13,0,380,490,3570,,,,,,84.52,,61
2013/11/23,0,0,0,0,0,1203.05,0,474.5,,,,,,,,,
2013/11/24,0,0,0,0,0,1201.1,0,477.5,,,,,,,,,
2013/11/25,0,0,0,0,0,1192.7,0,475,3570,,,,,,84.41,,59
2013/11/26,0,0,0,0,0,1219.61,0,485,3570,,,,,,85.01,,59
2013/11/27,0,0,0,0,0,1235.82,0,485.5,3570,,,,,,84.69,,60
2013/11/28,0,0,0,0,0,1218.92,0,487,3570,,,,,,84.48,,61
2013/11/29,90.26,0,0,0,13,0,380,477,3580,,,,,,84.39,,
2013/11/30,0,0,3585.33,589.01,0,1222.47,0,479.5,,6583.16,8726.04,4200.96,1351.13,11331.1,,9789555.31,
2013/12/1,0,0,0,0,0,1205.12,0,487,,,,,,,,,
2013/12/2,0,0,0,0,0,1217.57,0,487,3580,,,,,,82.25,,55
2013/12/3,0,0,0,0,0,1193.96,0,489,3580,,,,,,82.19,,62
2013/12/4,0,0,0,0,0,1177.81,0,484,3590,,,,,,82.19,,62
2013/12/5,0,0,0,0,0,1189.81,0,482,3600,,,,,,82.47,,60
2013/12/6,90.26,0,0,0,12,1197.46,370,484,3600,,,,,,82.93,,56
2013/12/7,0,0,0,0,0,1186.74,0,492.5,,,,,,,,,
2013/12/8,0,0,0,0,0,1167,0,486,,,,,,,,,
2013/12/9,0,0,0,0,0,1156.3,0,481.5,3600,,,,,,85.98,,
2013/12/10,0,0,0,0,0,1163.09,0,480.5,3600,,,,,,85.93,,57
2013/12/11,0,0,0,0,0,1162.03,0,484.5,3600,,,,,,86.59,,56
2013/12/12,0,0,0,0,0,1171.83,0,481.5,3610,,,,,,86.94,,55
2013/12/13,88.31,0,0,0,12,1149.62,370,476.5,3630,,,,,,87.15,,
2013/12/14,0,0,0,0,0,1141.75,0,471,,,,,,,,,
2013/12/15,0,0,0,0,0,1165,0,469.5,,,,,,,,,
2013/12/16,0,0,0,0,0,1153,0,465,3630,,,,,,85.38,,
2013/12/17,0,0,0,0,0,1150.8,0,461,3620,,,,,,84.82,,54
2013/12/18,0,0,0,0,0,1175.15,0,471.5,3610,,,,,,85.13,,52
2013/12/19,0,0,0,0,0,1161.46,0,478,3610,,,,,,85.18,,
2013/12/20,88.31,0,0,0,11,1151.75,445,479,3560,,,,,,84.54,,
2013/12/21,0,0,0,0,0,1196.84,0,479,,,,,,,,,
2013/12/22,0,0,0,0,0,1184.05,0,473.5,,,,,,,,,
2013/12/23,0,0,0,0,0,1177.6,0,475.5,3540,,,,,,81.88,,
2013/12/24,0,0,0,0,0,1175.68,0,474,3530,,,,,,82.32,,45
2013/12/25,0,0,0,0,0,1207.9,0,480,3520,,,,,,,,45
2013/12/26,0,0,0,0,0,1192.92,0,465.5,3490,,,,,,,,41
2013/12/27,88.31,0,0,0,14,1206.85,445,460.5,3460,,,,,,82.97,,
2013/12/28,0,0,0,0,0,1178.31,0,465,,,,,,,,,
2013/12/29,0,0,0,0,0,1179.66,0,465,,,,,,,,,
2013/12/30,0,0,0,0,0,1179.92,0,488.5,3460,,,,,,81.23,,30
2013/12/31,0,0,4008.46,543.47,0,1167.06,0,504.5,3460,5893.6,9271.97,4797.36,1304.49,9088.2,81.93,12059527.52,
2014/1/1,0,0,0,0,0,1151.49,0,515.5,,,,,,,,,
2014/1/2,0,0,0,0,0,1162.8,0,540.5,3460,,,,,,82.04,,35
2014/1/3,88.96,0,0,0,13,1162.84,445,562,3460,,,,,,81.75,,32
2014/1/4,0,0,0,0,0,1161.22,0,558.5,,,,,,,,,
2014/1/5,0,0,0,0,0,1162.9,0,560,,,,,,,,,
2014/1/6,0,0,0,0,0,1159.5,0,570,3430,,,,,,80.35,,26
2014/1/7,0,0,0,0,0,1162.58,0,578,3430,,,,,,80.08,,24
2014/1/8,0,0,0,0,0,1181.73,0,565,3430,,,,,,81.39,,26
2014/1/9,0,0,0,0,0,1218.97,0,572.5,3430,,,,,,82.63,,27
2014/1/10,88.96,0,0,0,12,1217.31,445,573.5,3430,,,,,,83.2,,25
2014/1/11,0,0,0,0,0,1196.12,0,578.5,,,,,,,,,
2014/1/12,0,0,0,0,0,1198.5,0,581.5,,,,,,,,,
2014/1/13,0,0,0,0,0,1181,0,605,3410,,,,,,84.88,,22
2014/1/14,0,0,0,0,0,1183.35,0,610.5,3410,,,,,,85.2,,21
2014/1/15,0,0,0,0,0,1200.09,0,630.5,3390,,,,,,85.1,,27
2014/1/16,0,0,0,0,0,1200.87,0,641.5,3360,,,,,,85.78,,23
2014/1/17,90.26,0,0,0,12,1214.3,445,657,3360,,,,,,85.85,,21
2014/1/18,0,0,0,0,0,1184.2,0,654,,,,,,,,,
2014/1/19,0,0,0,0,0,1180.5,0,658.5,,,,,,,,,
2014/1/20,0,0,0,0,0,1173,0,669,3360,,,,,,85.13,,24
2014/1/21,0,0,0,0,0,1185.27,0,668,3360,,,,,,84.79,,21
2014/1/22,0,0,0,0,0,1193.81,0,675,3360,,,,,,84.25,,23
2014/1/23,0,0,0,0,0,1197.8,0,685.5,3360,,,,,,83.61,,20
2014/1/24,88.31,0,0,0,14,1214,445,702,3360,,,,,,83.06,,24
2014/1/25,0,0,0,0,0,1230.5,0,711,,,,,,,,,
2014/1/26,0,0,0,0,0,1214,0,705,3360,,,,,,,,
2014/1/27,0,0,0,0,0,0,0,721,3360,,,,,,82.63,,
2014/1/28,0,0,0,0,0,1273.7,0,755,3360,,,,,,83.28,,22
2014/1/29,0,0,0,0,0,0,0,744,3360,,,,,,83.24,,23
2014/1/30,0,0,0,0,0,0,0,779.5,3360,,,,,,82.91,,21
2014/1/31,85.71,0,3613.93,492.04,0,1299.2,0,774.5,,4866.74,7185.51,3929.85,1139.63,5659,82.71,14074427.48,
2014/2/1,0,0,0,0,0,1298.5,0,782.5,,,,,,,,,
2014/2/2,0,0,0,0,0,1297.9,0,763,,,,,,,,,
2014/2/3,0,0,0,0,0,1295.5,0,778,,,,,,,79.75,,
2014/2/4,0,0,0,0,0,1298.5,0,790,,,,,,,80.44,,
2014/2/5,0,0,0,0,0,1292.5,0,793.5,,,,,,,80.57,,
2014/2/6,0,0,0,0,0,1276,0,804.5,,,,,,,80.74,,
2014/2/7,85.71,0,0,0,0,1377.6,0,809,3360,,,,,,80.76,,
2014/2/8,0,0,0,0,0,1389.69,0,823.5,3360,,,,,,,,
2014/2/9,0,0,0,0,0,1417.18,0,828,,,,,,,,,
2014/2/10,0,0,0,0,0,1430.1,0,841,3360,,,,,,80.5,,20
2014/2/11,0,0,0,0,0,1412.75,0,839,3360,,,,,,80.47,,25
2014/2/12,0,0,0,0,0,1401.05,0,838.5,3360,,,,,,80.31,,22
2014/2/13,0,0,0,0,0,1400.4,0,830,3360,,,,,,79.99,,26
2014/2/14,88.96,0,0,0,11,1379.1,445,821.5,3360,,,,,,79.89,,27
2014/2/15,0,0,0,0,0,1371.7,0,802,,,,,,,,,
2014/2/16,0,0,0,0,0,1371.9,0,781.5,,,,,,,,,
2014/2/17,0,0,0,0,0,1373.1,0,770,3360,,,,,,78.78,,28
2014/2/18,0,0,0,0,0,1364.1,0,762.5,3360,,,,,,77.98,,24
2014/2/19,0,0,0,0,0,1365.9,0,745,3360,,,,,,77.49,,28
2014/2/20,0,0,0,0,0,1352.4,0,739.5,3360,,,,,,76.34,,25
2014/2/21,88.96,0,0,0,12,1347.7,445,728.5,3360,,,,,,76.02,,25
2014/2/22,0,0,0,0,0,1319.9,0,727,,,,,,,,,
2014/2/23,0,0,0,0,0,1305.4,0,719,,,,,,,,,
2014/2/24,0,0,0,0,0,1280.1,0,715.5,3350,,,,,,72.5,,
2014/2/25,0,0,0,0,0,1335,0,711,3330,,,,,,72.72,,30
2014/2/26,0,0,0,0,0,1321.3,0,747.5,3330,,,,,,72.69,,32
2014/2/27,0,0,0,0,0,1321.4,0,740,3330,,,,,,72.95,,33
2014/2/28,87.01,0,3225.16,417.62,13,1293.1,445,711,3330,3958.5,6383.45,2225.18,1089.45,7823,73.27,8749014.99,30
2014/3/1,0,0,0,0,0,1263.4,0,705,,,,,,,,,
2014/3/2,0,0,0,0,0,1250.6,0,708.5,,,,,,,,,
2014/3/3,0,0,0,0,0,1257.9,0,721,3330,,,,,,75.21,,32
2014/3/4,0,0,0,0,0,1237.7,0,736,3330,,,,,,74.67,,31
2014/3/5,0,0,0,0,0,1246.1,0,739,3330,,,,,,74.46,,
2014/3/6,0,0,0,0,0,1256.1,0,739.5,3340,,,,,,74.41,,38
2014/3/7,87.01,0,0,0,14,1258.3,445,721.5,3340,,,,,,74.35,,36
2014/3/8,0,0,0,0,0,1251.3,0,720,,,,,,,,,
2014/3/9,0,0,0,0,0,1257.3,0,715.5,,,,,,,,,
2014/3/10,0,0,0,0,0,1286.7,0,707,3340,,,,,,73.64,,42
2014/3/11,0,0,0,0,0,1230.2,0,707.5,3330,,,,,,74.81,,42
2014/3/12,0,0,0,0,0,1259,0,716,3330,,,,,,75.03,,44
2014/3/13,0,0,0,0,0,1281.7,0,705,3330,,,,,,75.36,,44
2014/3/14,84.42,0,0,0,14,1249.6,445,704,3330,,,,,,75.64,,46
2014/3/15,0,0,0,0,0,1254.7,0,696,,,,,,,,,
2014/3/16,0,0,0,0,0,1267.8,0,686,,,,,,,,,
2014/3/17,0,0,0,0,0,1253,0,683,3330,,,,,,77.82,,44
2014/3/18,0,0,0,0,0,1260.5,0,678.5,3330,,,,,,77.56,,44
2014/3/19,0,0,0,0,0,1288.2,0,527.5,3330,,,,,,77.22,,44
2014/3/20,0,0,0,0,0,1256.4,0,655,3330,,,,,,76.9,,44
2014/3/21,83.77,0,0,0,15,1252.1,440,648,3330,,,,,,76.76,,38
2014/3/22,0,0,0,0,0,1271.1,0,645,,,,,,,,,
2014/3/23,0,0,0,0,0,1254.3,0,636.5,,,,,,,,,
2014/3/24,0,0,0,0,0,1236.5,0,632,3330,,,,,,76.43,,40
2014/3/25,0,0,0,0,0,1272.3,0,622.5,3330,,,,,,76.17,,35
2014/3/26,0,0,0,0,0,1273.1,0,618,3330,,,,,,75.8,,34
2014/3/27,0,0,0,0,0,1300.9,0,606,3340,,,,,,75.55,,32
2014/3/28,83.77,0,0,0,15,1287.3,440,591.5,3340,,,,,,75.61,,31
2014/3/29,0,0,0,0,0,1265.5,0,589.5,,,,,,,,,
2014/3/30,0,0,0,0,0,1256.5,0,573.5,,,,,,,,,
2014/3/31,0,0,3754.8,534,0,1260.1,0,575.5,3350,9097.31,8365.42,3155.86,1198.93,8820,78.63,9231575.6,
2014/4/1,0,0,0,0,0,1294.9,0,586,3360,,,,,,78.58,,29
2014/4/2,0,0,0,0,0,1303.9,0,593.5,3390,,,,,,78.34,,35
2014/4/3,0,0,0,0,0,1259.1,0,586,3410,,,,,,78.09,,28
2014/4/4,81.82,0,0,0,15,1282.9,440,587,3420,,,,,,77.87,,28
2014/4/5,0,0,0,0,0,1279.7,0,595,,,,,,,,,
2014/4/6,0,0,0,0,0,1278.7,0,590,,,,,,,,,
2014/4/7,0,0,0,0,0,1260.6,0,570,,,,,,,75.89,,
2014/4/8,0,0,0,0,0,1262.3,0,571.5,3500,,,,,,76.5,,27
2014/4/9,0,0,0,0,0,1277.4,0,556,3540,,,,,,76.66,,28
2014/4/10,0,0,0,0,0,1306.6,0,547,3520,,,,,,76.77,,26
2014/4/11,85.06,0,0,0,14,1285.8,440,535.5,3520,,,,,,77.02,,28
2014/4/12,0,0,0,0,0,1294.8,0,539.5,,,,,,,,,
2014/4/13,0,0,0,0,0,1299.6,0,524,,,,,,,,,
2014/4/14,0,0,0,0,0,1278,0,525,3500,,,,,,76.98,,25
2014/4/15,0,0,0,0,0,1296,0,515,3490,,,,,,76.81,,25
2014/4/16,0,0,0,0,0,1313.4,0,493,3490,,,,,,77.04,,25
2014/4/17,0,0,0,0,0,1313.9,0,480.5,3490,,,,,,77.07,,31
2014/4/18,86.36,0,0,0,13,1326.9,440,473.1,3470,,,,,,,,31
2014/4/19,0,0,0,0,0,1319.4,0,465,,,,,,,,,
2014/4/20,0,0,0,0,0,1312.4,0,455.5,,,,,,,,,
2014/4/21,0,0,0,0,0,1302.5,0,452,3420,,,,,,,,28
2014/4/22,0,0,0,0,0,1314.8,0,454.5,3410,,,,,,76.8,,29
2014/4/23,0,0,0,0,0,1333.5,0,466,3410,,,,,,75.93,,27
2014/4/24,0,0,0,0,0,1345.4,0,449,3410,,,,,,75.81,,28
2014/4/25,85.71,0,0,0,14,1364.2,440,446,3410,,,,,,75.79,,28
2014/4/26,0,0,0,0,0,1348,0,444,,,,,,,,,
2014/4/27,0,0,0,0,0,1336.3,0,434.5,,,,,,,,,
2014/4/28,0,0,0,0,0,1343.8,0,436,3410,,,,,,76.58,,31
2014/4/29,0,0,0,0,0,1363.8,0,434.5,3400,,,,,,76.35,,26
2014/4/30,0,0,3411.9,619.7,0,1359.1,0,441,3400,7336.44,7864.46,3216.53,1165.73,7972,,9850249.09,26
2014/5/1,0,0,0,0,0,1347.3,0,442.5,,,,,,,,,
2014/5/2,87.01,0,0,0,0,1344.5,0,442.5,,,,,,,75.61,,
2014/5/3,0,0,0,0,0,1345,0,456,,,,,,,,,
2014/5/4,0,0,0,0,0,1337.9,0,487.5,3400,,,,,,,,
2014/5/5,0,0,0,0,0,1352.8,0,493.5,3400,,,,,,,,28
2014/5/6,0,0,0,0,0,1364.7,0,506,3400,,,,,,74.87,,26
2014/5/7,0,0,0,0,0,1366.2,0,518.5,3400,,,,,,74.98,,22
2014/5/8,0,0,0,0,0,1366,0,525,3380,,,,,,75.12,,22
2014/5/9,85.06,0,0,0,13,1366.4,440,535,3380,,,,,,75.08,,25
2014/5/10,0,0,0,0,0,1382.2,0,533,,,,,,,,,
2014/5/11,0,0,0,0,0,1367.2,0,535,,,,,,,,,
2014/5/12,0,0,0,0,0,1367,0,540.5,3370,,,,,,76.66,,26
2014/5/13,0,0,0,0,0,1356.8,0,550.5,3360,,,,,,75.94,,26
2014/5/14,0,0,0,0,0,1360.4,0,557.5,3360,,,,,,75.45,,21
2014/5/15,0,0,0,0,0,1392.6,0,558,3360,,,,,,75.33,,21
2014/5/16,86.36,0,0,0,14,1390.2,440,563,3350,,,,,,75.09,,26
2014/5/17,0,0,0,0,0,1411.1,0,555.5,,,,,,,,,
2014/5/18,0,0,0,0,0,1405.8,0,558.5,,,,,,,,,
2014/5/19,0,0,0,0,0,1391.7,0,569.5,3320,,,,,,75.38,,22
2014/5/20,0,0,0,0,0,1416.3,0,575,3320,,,,,,74.54,,22
2014/5/21,0,0,0,0,0,1433.2,0,581,3380,,,,,,74.17,,22
2014/5/22,0,0,0,0,0,1439.4,0,583,3380,,,,,,74.53,,22
2014/5/23,87.01,0,0,0,14,1425.3,440,580,3360,,,,,,75.11,,22
2014/5/24,0,0,0,0,0,1436.7,0,587,,,,,,,,,
2014/5/25,0,0,0,0,0,1424.3,0,599.5,,,,,,,,,
2014/5/26,0,0,0,0,0,1421.9,0,605.5,3320,,,,,,,,21
2014/5/27,0,0,0,0,0,1447.5,0,615.5,3320,,,,,,75.8,,22
2014/5/28,0,0,0,0,0,1439.9,0,615.5,3320,,,,,,75.11,,22
2014/5/29,0,0,0,0,0,1429,0,628,3320,,,,,,74.86,,22
2014/5/30,86.36,0,0,0,15,1431.7,440,628,3320,,,,,,74.72,,26
2014/5/31,0,0,3402.7,740,0,1424.2,0,616.5,,7206.47,8865.47,4298.64,1187.81,7474,,9197619.47,
2014/6/1,0,0,0,0,0,1419.2,0,609.5,,,,,,,,,
2014/6/2,0,0,0,0,0,1417.4,0,609.5,,,,,,,74.61,,
2014/6/3,0,0,0,0,0,1417.9,0,613,3300,,,,,,74.4,,22
2014/6/4,0,0,0,0,0,1412,0,622,3280,,,,,,74.27,,20
2014/6/5,0,0,0,0,0,1414.1,0,625.5,3260,,,,,,74.17,,23
2014/6/6,88.31,0,0,0,15,1418.7,440,625.5,3260,,,,,,74.04,,20
2014/6/7,0,0,0,0,0,0,0,621,,,,,,,,,
2014/6/8,0,0,0,0,0,0,0,619,,,,,,,,,
2014/6/9,0,0,0,0,0,1413,0,615.5,3260,,,,,,73.06,,22
2014/6/10,0,0,0,0,0,1394.7,0,627,3270,,,,,,72.99,,21
2014/6/11,0,0,0,0,0,1409.3,0,640,3270,,,,,,72.95,,19
2014/6/12,0,0,0,0,0,1422.2,0,648.5,3270,,,,,,72.89,,23
2014/6/13,88.96,0,0,0,14,1403.4,440,649.5,3270,,,,,,72.92,,21
2014/6/14,0,0,0,0,0,1402.1,0,647.5,,,,,,,,,
2014/6/15,0,0,0,0,0,1394.2,0,656.5,,,,,,,,,
2014/6/16,0,0,0,0,0,1386.8,0,664,3200,,,,,,73.19,,23
2014/6/17,0,0,0,0,0,1371.9,0,671.5,3180,,,,,,73.04,,22
2014/6/18,0,0,0,0,0,1376.9,0,687,3180,,,,,,72.98,,21
2014/6/19,0,0,0,0,0,1375.4,0,697.5,3180,,,,,,72.98,,22
2014/6/20,90.26,0,0,0,13,1354.2,440,715,3180,,,,,,72.7,,22
2014/6/21,0,0,0,0,0,1387.9,0,708.5,,,,,,,,,
2014/6/22,0,0,0,0,0,1371.3,0,716.5,,,,,,,,,
2014/6/23,0,0,0,0,0,1376.2,0,716,3180,,,,,,71.9,,18
2014/6/24,0,0,0,0,0,1369,0,726,3210,,,,,,71.81,,21
2014/6/25,0,0,0,0,0,1380.2,0,726,3210,,,,,,71.83,,23
2014/6/26,0,0,0,0,0,1381.2,0,750,3210,,,,,,71.9,,19
2014/6/27,91.56,0,0,0,13,1385.9,440,771.5,3210,,,,,,71.79,,20
2014/6/28,0,0,0,0,0,1401.3,0,774,,,,,,,,,
2014/6/29,0,0,0,0,0,1395.3,0,758.5,,,,,,,,,
2014/6/30,0,0,3460.6,874.6,0,1392.7,0,747,3230,6772.79,9153.62,4285.95,1187.49,7398,73.31,9709249.86,17
2014/7/1,0,0,0,0,0,1374.4,0,738.5,3230,,,,,,73.15,,19
2014/7/2,0,0,0,0,0,1396.6,0,716,3230,,,,,,73.15,,19
2014/7/3,0,0,0,0,0,1384.1,0,711.5,3190,,,,,,73.06,,22
2014/7/4,92.86,0,0,0,12,1372.8,440,709,3190,,,,,,72.95,,17
2014/7/5,0,0,0,0,0,1349.1,0,707,,,,,,,,,
2014/7/6,0,0,0,0,0,1346.7,0,709,,,,,,,,,
2014/7/7,0,0,0,0,0,1331.2,0,710.5,3210,,,,,,72.75,,19
2014/7/8,0,0,0,0,0,1337.5,0,714.5,3220,,,,,,72.82,,19
2014/7/9,0,0,0,0,0,1343.1,0,735,3220,,,,,,72.66,,18
2014/7/10,0,0,0,0,0,1350,0,738.7,3220,,,,,,72.61,,22
2014/7/11,92.86,0,0,0,13,1336.3,440,727.5,3220,,,,,,72.62,,18
2014/7/12,0,0,0,0,0,1324,0,732,,,,,,,,,
2014/7/13,0,0,0,0,0,1312.6,0,733.5,,,,,,,,,
2014/7/14,0,0,0,0,0,1319.7,0,730.5,3240,,,,,,73.33,,19
2014/7/15,0,0,0,0,0,1336,0,735,3260,,,,,,73.32,,19
2014/7/16,0,0,0,0,0,1331.1,0,735,3260,,,,,,73.43,,18
2014/7/17,0,0,0,0,0,1333.8,0,729.5,3240,,,,,,73.49,,22
2014/7/18,93.51,0,0,0,13,1327.7,440,716,3240,,,,,,73.53,,18
2014/7/19,0,0,0,0,0,1345.8,0,713.5,,,,,,,,,
2014/7/20,0,0,0,0,0,1329.8,0,713,,,,,,,,,
2014/7/21,0,0,0,0,0,1326.1,0,707.5,3220,,,,,,74.62,,24
2014/7/22,0,0,0,0,0,1332.3,0,740,3200,,,,,,75.47,,25
2014/7/23,0,0,0,0,0,1324.4,0,724.5,3200,,,,,,75.83,,27
2014/7/24,0,0,0,0,0,1297.2,0,709.5,3200,,,,,,75.98,,27
2014/7/25,94.16,0,0,0,12,1284,435,710.5,3200,,,,,,75.99,,26
2014/7/26,0,0,0,0,0,1282.9,0,701.5,,,,,,,,,
2014/7/27,0,0,0,0,0,1268.8,0,704.5,,,,,,,,,
2014/7/28,0,0,0,0,0,1266.2,0,709,3200,,,,,,78.53,,25
2014/7/29,0,0,0,0,0,1263.9,0,717,3200,,,,,,77.48,,24
2014/7/30,0,0,0,0,0,1309.8,0,712.5,3200,,,,,,76.61,,27
2014/7/31,0,0,3664,1132,0,1311.6,0,697,3200,8711.66,8471.72,4532.82,1200.03,8411,76.24,9179569.42,27
2014/8/1,93.51,0,0,0,11,1299.2,435,687,3200,,,,,,76.33,,21
2014/8/2,0,0,0,0,0,1288.8,0,674,,,,,,,,,
2014/8/3,0,0,0,0,0,1287.3,0,672,,,,,,,,,
2014/8/4,0,0,0,0,0,1304.1,0,676,3200,,,,,,76.56,,23
2014/8/5,0,0,0,0,0,1261.5,0,683,3200,,,,,,76.77,,24
2014/8/6,0,0,0,0,0,1275.8,0,662,3200,,,,,,76.96,,26
2014/8/7,0,0,0,0,0,1279.3,0,652,3200,,,,,,77.09,,24
2014/8/8,92.21,0,0,0,11,1285.3,435,635,3200,,,,,,77.5,,
2014/8/9,0,0,0,0,0,1269.3,0,612,,,,,,,,,
2014/8/10,0,0,0,0,0,1266,0,597,,,,,,,,,
2014/8/11,0,0,0,0,0,1272.7,0,588,3180,,,,,,78.41,,25
2014/8/12,0,0,0,0,0,1280.2,0,585,3170,,,,,,78.24,,24
2014/8/13,0,0,0,0,0,1298.8,0,579,3150,,,,,,78.17,,24
2014/8/14,0,0,0,0,0,1315.4,0,579,3150,,,,,,78.03,,23
2014/8/15,93.51,0,0,0,11,1284.9,435,576,3150,,,,,,77.99,,24
2014/8/16,0,0,0,0,0,1308.3,0,565,,,,,,,,,
2014/8/17,0,0,0,0,0,1316.5,0,562,,,,,,,,,
2014/8/18,0,0,0,0,0,1288.4,0,570,3150,,,,,,77.65,,24
2014/8/19,0,0,0,0,0,1323.9,0,568,3150,,,,,,77.45,,24
2014/8/20,0,0,0,0,0,1345.5,0,561,3150,,,,,,77.19,,24
2014/8/21,0,0,0,0,0,1358.1,0,561,3140,,,,,,77.19,,25
2014/8/22,93.51,0,0,0,10,1360.4,435,564,3120,,,,,,77.13,,24
2014/8/23,0,0,0,0,0,1363.1,0,564,,,,,,,,,
2014/8/24,0,0,0,0,0,1356.7,0,560,,,,,,,,,
2014/8/25,0,0,0,0,0,1346.3,0,559,3100,,,,,,77.55,,24
2014/8/26,0,0,0,0,0,1358.4,0,560,3100,,,,,,77.51,,22
2014/8/27,0,0,0,0,0,1371.8,0,559,3100,,,,,,77.3,,24
2014/8/28,0,0,0,0,0,1399.6,0,556,3090,,,,,,77.29,,24
2014/8/29,92.86,0,0,0,10,1413.8,435,561,3090,,,,,,77.18,,24
2014/8/30,0,0,0,0,0,1413.8,0,546,,,,,,,,,
2014/8/31,0,0,3528,1178,0,1393.4,0,541,,7837.48,7905.75,5041.69,1171.46,7988,,8587471.09,
2014/9/1,0,0,0,0,0,1403.9,0,559,3090,,,,,,77.45,,20
2014/9/2,0,0,0,0,0,1423.6,0,565,3070,,,,,,77.02,,21
2014/9/3,0,0,0,0,0,1433.5,0,571,3060,,,,,,76.62,,23
2014/9/4,0,0,0,0,0,1439.1,0,574,3030,,,,,,76.48,,23
2014/9/5,93.51,0,0,0,10,1457.2,435,589.5,3010,,,,,,76.2,,21
2014/9/6,0,0,0,0,0,1456.8,0,584,,,,,,,,,
2014/9/7,0,0,0,0,0,1483.3,0,597,,,,,,,,,
2014/9/8,0,0,0,0,0,1463.9,0,594,,,,,,,76.13,,
2014/9/9,0,0,0,0,0,1451.5,0,596,3010,,,,,,75.72,,21
2014/9/10,0,0,0,0,0,1457.4,0,604,2990,,,,,,75.79,,22
2014/9/11,0,0,0,0,0,1451.7,0,608,2960,,,,,,75.69,,23
2014/9/12,94.16,0,0,0,10,1465.9,435,604,2960,,,,,,75.77,,24
2014/9/13,0,0,0,0,0,1462,0,600,,,,,,,,,
2014/9/14,0,0,0,0,0,1449.7,0,605,,,,,,,,,
2014/9/15,0,0,0,0,0,1439.6,0,610,2960,,,,,,75.8,,22
2014/9/16,0,0,0,0,0,1435.1,0,620,2960,,,,,,75.2,,22
2014/9/17,0,0,0,0,0,1439.2,0,622,2930,,,,,,74.88,,21
2014/9/18,0,0,0,0,0,1433.9,0,623,2900,,,,,,74.79,,22
2014/9/19,92.21,0,0,0,9,1424.1,435,628,2900,,,,,,74.76,,21
2014/9/20,0,0,0,0,0,1442.7,0,623,,,,,,,,,
2014/9/21,0,0,0,0,0,1437.4,0,624,,,,,,,,,
2014/9/22,0,0,0,0,0,1426,0,626,2880,,,,,,73.92,,19
2014/9/23,0,0,0,0,0,1413.7,0,621,2860,,,,,,74.07,,20
2014/9/24,0,0,0,0,0,1409,0,626,2840,,,,,,74.26,,20
2014/9/25,0,0,0,0,0,1418.8,0,630,2840,,,,,,73.94,,22
2014/9/26,90.91,0,0,0,9,1428.2,435,626,2840,,,,,,73.92,,21
2014/9/27,0,0,0,0,0,1422.8,0,630,,,,,,,,,
2014/9/28,0,0,0,0,0,1415.3,0,630,2840,,,,,,,,
