时间,场存量:煤炭:秦皇岛港,炼焦煤库存:六港口合计,煤炭库存:6大发电集团:合计,煤炭库存可用天数:6大发电集团:直供总计,日均耗煤量:6大发电集团:合计,炼焦煤平均库存可用天数:国内大中型钢厂,高炉开工率:全国,唐山钢厂:高炉开工率,螺纹钢:主要钢厂开工率:全国,焦炉生产率:国内独立焦化厂(100家):合计,开工率:焦化企业(100家):产能<100万吨,开工率:焦化企业(100家):产能100-200万吨,开工率:焦化企业(100家):产能>200万吨,焦炭平均库存可用天数:国内大中型钢厂,废钢平均库存可用天数:国内大中型钢厂,进口铁矿石平均库存可用天数:国内大中型钢厂,喷吹煤平均库存可用天数:国内大中型钢厂,月平均气温:北京,月平均气温:长沙,月平均气温:长春,月平均气温:银川,月平均气温:成都,产量:发电量:当月值,产量:火电:当月值,产量:水电:当月值,产量:粗钢:当月值,(停止)全国水泥行业耗煤总量:当月值,水泥价格指数:全国,价格:普通水泥:42.5级袋装:北京,市场价:尿素(小颗料):全国,GDP:现价:建筑业:当季值
2016/6/24,343.50 ,198.55 ,1232.20 ,18.53 ,66.50 ,12.00 ,79.42 ,82.93 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,11.00 ,8.00 ,25.00 ,11.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,82.43 ,340.00 ,0.00 ,0.00 
2016/6/25,354.00 ,0.00 ,1209.10 ,17.22 ,70.20 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2016/6/26,351.50 ,0.00 ,1219.60 ,17.32 ,70.40 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2016/6/27,347.00 ,0.00 ,1235.50 ,18.06 ,68.40 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,82.42 ,0.00 ,0.00 ,0.00 
2016/6/28,345.50 ,0.00 ,1204.80 ,20.35 ,59.20 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,82.33 ,0.00 ,0.00 ,0.00 
2016/6/29,349.50 ,0.00 ,1218.00 ,20.44 ,59.60 ,0.00 ,0.00 ,0.00 ,82.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,82.19 ,0.00 ,0.00 ,0.00 
2016/6/30,326.00 ,0.00 ,1199.10 ,19.95 ,60.10 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4908.00 ,3457.00 ,1065.00 ,6946.90 ,0.00 ,82.17 ,0.00 ,1309.00 ,12447.00 
2016/7/1,332.00 ,190.00 ,1191.10 ,20.57 ,57.90 ,13.00 ,79.70 ,82.32 ,0.00 ,81.50 ,0.00 ,0.00 ,0.00 ,10.00 ,7.00 ,23.00 ,11.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,81.86 ,340.00 ,0.00 ,0.00 
2016/7/2,339.00 ,0.00 ,1222.40 ,21.26 ,57.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2016/7/3,329.50 ,0.00 ,1205.40 ,20.89 ,57.70 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2016/7/4,333.70 ,0.00 ,1197.70 ,20.72 ,57.80 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,81.86 ,0.00 ,0.00 ,0.00 
2016/7/5,340.70 ,0.00 ,1212.10 ,21.04 ,57.60 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,81.93 ,0.00 ,0.00 ,0.00 
2016/7/6,341.20 ,0.00 ,1211.00 ,20.28 ,59.70 ,0.00 ,0.00 ,0.00 ,81.30 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2016/7/7,333.00 ,0.00 ,1206.30 ,20.34 ,59.30 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,81.82 ,0.00 ,0.00 ,0.00 
2016/7/8,314.00 ,196.00 ,1188.40 ,19.58 ,60.70 ,12.00 ,79.42 ,82.93 ,0.00 ,81.30 ,0.00 ,0.00 ,0.00 ,9.00 ,8.00 ,21.00 ,10.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,81.72 ,340.00 ,0.00 ,0.00 
2016/7/9,311.50 ,0.00 ,1184.40 ,19.61 ,60.40 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2016/7/10,293.00 ,0.00 ,1170.80 ,19.26 ,60.80 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1297.90 ,0.00 
2016/7/11,289.00 ,0.00 ,1133.80 ,18.65 ,60.80 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,81.65 ,0.00 ,0.00 ,0.00 
2016/7/12,282.00 ,0.00 ,1128.90 ,18.06 ,62.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,81.59 ,0.00 ,0.00 ,0.00 
2016/7/13,298.50 ,0.00 ,1157.60 ,18.35 ,63.10 ,0.00 ,0.00 ,0.00 ,81.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,81.47 ,0.00 ,0.00 ,0.00 
2016/7/14,314.00 ,0.00 ,1168.40 ,18.63 ,62.70 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,81.52 ,0.00 ,0.00 ,0.00 
2016/7/15,318.00 ,116.50 ,1170.40 ,17.90 ,65.40 ,12.00 ,78.45 ,82.32 ,0.00 ,80.10 ,0.00 ,0.00 ,0.00 ,8.00 ,7.00 ,22.00 ,10.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,81.51 ,340.00 ,0.00 ,0.00 
2016/7/16,314.50 ,0.00 ,1203.50 ,18.75 ,64.20 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2016/7/17,303.00 ,0.00 ,1180.80 ,18.48 ,63.90 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2016/7/18,301.50 ,0.00 ,1180.70 ,18.62 ,63.40 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,81.28 ,0.00 ,0.00 ,0.00 
2016/7/19,297.00 ,0.00 ,1163.10 ,19.65 ,59.20 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,81.20 ,0.00 ,0.00 ,0.00 
2016/7/20,295.00 ,0.00 ,1209.20 ,18.02 ,67.10 ,0.00 ,0.00 ,0.00 ,80.70 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,81.19 ,0.00 ,1285.90 ,0.00 
2016/7/21,312.80 ,0.00 ,1208.00 ,18.14 ,66.60 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,81.20 ,0.00 ,0.00 ,0.00 
2016/7/22,305.50 ,145.20 ,1214.60 ,17.97 ,67.60 ,12.50 ,78.59 ,80.49 ,0.00 ,78.40 ,73.50 ,74.10 ,80.80 ,7.50 ,8.00 ,21.00 ,10.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,81.12 ,340.00 ,0.00 ,0.00 
2016/7/23,295.50 ,0.00 ,1216.40 ,17.40 ,69.90 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2016/7/24,287.50 ,0.00 ,1204.50 ,17.46 ,69.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2016/7/25,275.00 ,0.00 ,1185.60 ,17.18 ,69.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,81.21 ,0.00 ,0.00 ,0.00 
2016/7/26,266.50 ,0.00 ,1153.20 ,15.93 ,72.40 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2016/7/27,266.50 ,0.00 ,1133.50 ,14.74 ,76.90 ,0.00 ,0.00 ,0.00 ,81.30 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,81.53 ,0.00 ,0.00 ,0.00 
2016/7/28,273.00 ,0.00 ,1121.40 ,14.47 ,77.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,81.53 ,0.00 ,0.00 ,0.00 
2016/7/29,280.00 ,196.70 ,1127.90 ,14.76 ,76.40 ,12.50 ,78.04 ,72.56 ,0.00 ,76.50 ,71.50 ,72.80 ,78.70 ,8.00 ,8.00 ,21.00 ,10.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,81.53 ,340.00 ,0.00 ,0.00 
2016/7/30,280.00 ,0.00 ,1120.50 ,14.25 ,77.30 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2016/7/31,270.50 ,0.00 ,1109.90 ,14.41 ,77.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5506.00 ,3889.00 ,1236.00 ,6680.70 ,0.00 ,0.00 ,0.00 ,1247.90 ,0.00 
2016/8/1,267.00 ,0.00 ,1097.10 ,14.25 ,77.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,81.83 ,0.00 ,0.00 ,0.00 
2016/8/2,265.00 ,0.00 ,1124.30 ,16.04 ,70.10 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,82.03 ,0.00 ,0.00 ,0.00 
2016/8/3,269.00 ,0.00 ,1127.70 ,15.77 ,71.50 ,0.00 ,0.00 ,0.00 ,76.70 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,82.08 ,0.00 ,0.00 ,0.00 
2016/8/4,266.50 ,0.00 ,1110.90 ,14.30 ,77.70 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,82.12 ,0.00 ,0.00 ,0.00 
2016/8/5,266.50 ,185.00 ,1094.60 ,15.82 ,69.20 ,12.50 ,79.70 ,81.10 ,0.00 ,76.80 ,70.90 ,74.80 ,78.50 ,7.50 ,7.50 ,21.00 ,10.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,82.09 ,340.00 ,0.00 ,0.00 
2016/8/6,267.00 ,0.00 ,1089.70 ,15.72 ,69.30 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2016/8/7,273.00 ,0.00 ,1078.00 ,15.56 ,69.30 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2016/8/8,276.50 ,0.00 ,1080.80 ,15.69 ,68.90 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,82.22 ,0.00 ,0.00 ,0.00 
2016/8/9,277.50 ,0.00 ,1065.00 ,15.37 ,69.30 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,82.98 ,0.00 ,0.00 ,0.00 
2016/8/10,283.50 ,0.00 ,1057.60 ,14.87 ,71.10 ,0.00 ,0.00 ,0.00 ,76.70 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,83.39 ,0.00 ,1234.60 ,0.00 
2016/8/11,282.50 ,0.00 ,1040.00 ,14.53 ,71.60 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,83.44 ,0.00 ,0.00 ,0.00 
2016/8/12,288.00 ,197.00 ,1039.10 ,14.43 ,72.00 ,12.50 ,80.52 ,86.59 ,0.00 ,78.60 ,74.10 ,74.70 ,80.80 ,7.00 ,7.50 ,20.50 ,10.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,83.34 ,340.00 ,0.00 ,0.00 
2016/8/13,285.00 ,0.00 ,1028.60 ,14.13 ,72.80 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2016/8/14,296.50 ,0.00 ,1029.70 ,14.14 ,72.80 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
