指标名称,申万行业指数:半导体,申万行业指数:市盈率:半导体,申万行业指数:总市值:半导体,申万行业指数:半导体材料,Wind行业指数:半导体与半导体生产设备,Wind行业指数:半导体产品与半导体设备,Wind行业指数:半导体设备,Wind行业指数:半导体产品,出厂价(含税):多晶硅片(A片):国内主流厂商平均,出厂价(含税):八寸单晶硅片(A片):国内主流厂商平均,出厂价(含税):六寸半单晶硅片(A片):国内主流厂商平均,进口金额:半导体器件封装材料(32141010):当月值,半导体:销售额:合计:当月值,半导体:销售额:全球:三个月移动平均值,半导体:销量:全球:当季值,费城半导体指数,台湾半导体行业指数,华强北指数:半导体二极管,华强北指数:半导体三极管,美国:产能利用率:制造业(NAICS):半导体及相关设备:季调,日本:工业生产指数:半导体和平板显示器制造设备,现货价(周平均价):单晶硅片(156mm×156mm),出货量:硅片:全球,含税价:无取向硅钢片:0.5mm:上海,出口交货值:计算机、通信和其他电子设备制造业:当月值,计算机、通信和其他电子设备制造业:营业收入:累计值,PPI:计算机、通信和其他电子设备制造业:当月同比,PPI:计算机、通信和其他电子设备制造业:当月同比,Wind行业指数:电子设备、仪器和元件,企业家信心指数:预期指数:计算机、通信和其他电子设备制造业,市场价:进口硅料:国内,申万行业指数:LED,价格:液晶显示器面板:21.5寸:LED:FHD,出厂价(含税):国产原生多晶硅(一级料):国内主流厂商平均,经销价(不含税):进口原生多晶硅:国外主流厂商平均,用电量:交通运输、电气、电子设备制造业:轻工业:当月值
2015-10-22,1870.02 ,103.63 ,2432.27 ,1460.00 ,1644.13 ,1646.55 ,719.40 ,1706.13 ,5.62 ,8.02 ,4.44 ,,,,,675.95 ,105.58 ,,,,,,,3780.00 ,,,,,3880.62 ,,,2028.28 ,,118.33 ,16.24 ,
2015-10-23,1936.56 ,107.37 ,2508.57 ,1525.62 ,1714.44 ,1716.96 ,741.62 ,1780.71 ,5.62 ,8.02 ,4.44 ,,,,,683.71 ,107.12 ,,,,,,,,,,,,4009.70 ,,,2062.79 ,,118.00 ,16.18 ,
2015-10-26,1942.00 ,107.60 ,2517.64 ,1524.09 ,1754.90 ,1757.49 ,776.23 ,1819.63 ,5.62 ,8.02 ,4.44 ,,,,,670.19 ,107.70 ,,,,,,,,,,,,4031.20 ,,,2093.22 ,,118.00 ,16.08 ,
2015-10-27,1959.23 ,108.58 ,2534.40 ,1514.81 ,1762.41 ,1765.01 ,796.83 ,1824.29 ,5.62 ,8.02 ,4.44 ,,,,,665.71 ,106.92 ,,,,,,,,,,,,4084.88 ,,,2109.45 ,,118.00 ,16.08 ,
2015-10-28,1900.88 ,105.35 ,2466.73 ,1470.63 ,1716.55 ,1719.08 ,777.70 ,1776.53 ,5.62 ,8.02 ,4.44 ,,,,,677.21 ,105.93 ,,,,,0.92 ,,,,,,,4004.40 ,,,2061.22 ,,117.50 ,16.08 ,
2015-10-29,1923.66 ,106.65 ,2496.16 ,1498.89 ,1745.70 ,1748.27 ,774.65 ,1809.57 ,5.62 ,8.02 ,4.44 ,,,,,656.94 ,104.76 ,,,,,,,3710.00 ,,,,,4034.71 ,,,2067.74 ,,117.00 ,16.04 ,
2015-10-30,1912.55 ,106.04 ,2484.04 ,1477.40 ,1737.01 ,1739.57 ,759.07 ,1802.64 ,5.62 ,8.02 ,4.44 ,,,,,662.52 ,104.98 ,,,,,,,,,,,,4032.81 ,,,2057.97 ,,116.83 ,16.00 ,
2015-10-31,,,,,,,,,,,,1396.94 ,28.96 ,28.97 ,,,,,,,84.10 ,,,,4616.30 ,,-1.50 ,98.50 ,,,18.90 ,,,,,354778.93 
2015-11-02,1888.06 ,101.31 ,2458.58 ,1421.81 ,1700.62 ,1703.13 ,738.79 ,1765.66 ,5.62 ,8.02 ,4.44 ,,,,,668.53 ,105.97 ,,,,,,,,,,,,3939.67 ,,,2025.48 ,,116.50 ,15.96 ,
2015-11-03,1879.11 ,100.71 ,2441.36 ,1398.64 ,1697.51 ,1700.01 ,726.75 ,1764.11 ,5.62 ,8.02 ,4.44 ,,,,,671.69 ,107.70 ,,,,,,,,,,,,3930.95 ,,,2026.84 ,,116.17 ,15.82 ,
2015-11-04,1983.11 ,106.31 ,2564.03 ,1463.78 ,1795.58 ,1798.22 ,771.48 ,1865.61 ,5.62 ,8.02 ,4.44 ,,,,,673.48 ,111.64 ,,,,,0.92 ,,,,,,,4161.30 ,,,2113.10 ,,116.17 ,15.82 ,
2015-11-05,1985.48 ,106.49 ,2561.44 ,1470.80 ,1781.98 ,1784.60 ,756.56 ,1852.83 ,5.62 ,8.02 ,4.44 ,,,,,659.36 ,110.62 ,,,,,,,3580.00 ,,,,,4154.39 ,,,2091.01 ,,116.00 ,15.82 ,
2015-11-06,2111.04 ,113.14 ,2727.61 ,1506.86 ,1862.97 ,1865.71 ,777.44 ,1939.05 ,5.62 ,8.02 ,4.44 ,,,,,676.47 ,108.53 ,,,,,,,,,,,,4318.68 ,,,2175.14 ,,116.00 ,15.72 ,
2015-11-09,2149.80 ,115.19 ,2782.05 ,1526.26 ,1891.86 ,1894.64 ,797.55 ,1967.93 ,5.62 ,8.02 ,4.44 ,,,,,669.94 ,109.10 ,,,,,,,,,,,,4410.63 ,,,2185.15 ,,115.67 ,15.72 ,
2015-11-10,2180.88 ,116.96 ,2839.84 ,1548.84 ,1912.23 ,1915.05 ,794.32 ,1990.87 ,5.62 ,8.02 ,4.44 ,,,,,657.96 ,107.74 ,,,,,,,,,,,,4462.95 ,,,2226.57 ,,115.50 ,15.72 ,
2015-11-11,2249.39 ,120.56 ,2928.67 ,1587.71 ,1984.26 ,1987.18 ,821.66 ,2066.21 ,5.62 ,8.02 ,4.44 ,,,,,658.28 ,105.72 ,,,,,0.91 ,,,,,,,4572.15 ,,,2253.81 ,,115.50 ,15.72 ,
2015-11-12,2270.20 ,121.74 ,2966.48 ,1604.17 ,1998.63 ,2001.58 ,832.55 ,2080.49 ,5.62 ,8.02 ,4.44 ,,,,,649.77 ,106.26 ,,,,,,,3450.00 ,,,,,4610.56 ,,,2253.41 ,,115.50 ,15.72 ,
2015-11-13,2228.19 ,119.55 ,2914.18 ,1578.74 ,1947.10 ,1949.97 ,795.56 ,2029.02 ,5.62 ,8.02 ,4.44 ,,,,,643.71 ,104.37 ,,,,,,,,,,,,4475.03 ,,,2197.59 ,,115.50 ,15.72 ,
2015-11-16,2342.07 ,125.78 ,3058.61 ,1636.44 ,2036.20 ,2039.20 ,829.15 ,2122.26 ,5.63 ,8.02 ,4.44 ,,,,,652.03 ,103.89 ,,,,,,,,,,,,4630.05 ,,,2282.19 ,,115.33 ,15.72 ,
2015-11-17,2302.52 ,123.70 ,3005.23 ,1637.07 ,2010.05 ,2013.01 ,813.98 ,2095.64 ,5.63 ,8.02 ,4.44 ,,,,,655.82 ,106.03 ,,,,,,,,,,,,4566.74 ,,,2247.80 ,,115.29 ,15.72 ,
2015-11-18,2272.19 ,122.09 ,2954.69 ,1642.86 ,1972.13 ,1975.04 ,800.71 ,2055.81 ,5.63 ,8.02 ,4.44 ,,,,,662.14 ,104.95 ,,,,,0.90 ,,,,,,,4455.69 ,,,2218.03 ,,115.29 ,15.72 ,
2015-11-19,2413.39 ,129.59 ,3138.79 ,1666.30 ,2074.89 ,2077.95 ,830.62 ,2164.61 ,5.63 ,8.02 ,4.44 ,,,,,663.63 ,107.26 ,,,,,,,3430.00 ,,,,,4685.71 ,,,2337.42 ,,115.29 ,15.72 ,
2015-11-20,2485.82 ,133.36 ,3225.21 ,1719.27 ,2121.04 ,2124.16 ,861.04 ,2211.06 ,5.63 ,8.02 ,4.44 ,,,,,665.76 ,107.25 ,,,,,,,,,,,,4821.16 ,,,2365.10 ,,115.29 ,15.68 ,
2015-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.80 ,,,
2015-11-23,2419.56 ,129.85 ,3120.96 ,1698.18 ,2086.30 ,2089.37 ,833.35 ,2176.74 ,5.63 ,8.00 ,4.44 ,,,,,657.18 ,107.63 ,,,,,,,,,,,,4733.04 ,,,2355.12 ,,115.29 ,15.64 ,
2015-11-24,2532.67 ,135.97 ,3247.99 ,1724.89 ,2162.38 ,2165.56 ,867.75 ,2255.56 ,5.64 ,8.00 ,4.44 ,,,,,665.61 ,106.38 ,,,,,,,,,,,,4811.63 ,,,2427.64 ,,115.29 ,15.64 ,
2015-11-25,2591.78 ,139.21 ,3314.65 ,1746.49 ,2211.76 ,2215.02 ,880.99 ,2307.99 ,5.65 ,8.00 ,4.44 ,,,,,666.09 ,106.86 ,,,,,0.90 ,,,,,,,4941.85 ,,,2466.63 ,,115.29 ,15.62 ,
2015-11-26,2601.09 ,139.82 ,3348.32 ,1705.61 ,2207.87 ,2211.13 ,873.22 ,2304.80 ,5.66 ,8.00 ,4.44 ,,,,,,108.50 ,,,,,,,3380.00 ,,,,,4900.14 ,,,2446.02 ,,115.14 ,15.62 ,
2015-11-27,2388.22 ,132.14 ,3097.74 ,1574.03 ,2044.60 ,2047.61 ,811.01 ,2134.03 ,5.69 ,8.00 ,4.44 ,,,,,670.51 ,106.20 ,,,,,,,,,,,,4559.04 ,,,2297.25 ,,115.14 ,15.62 ,
2015-11-30,2401.87 ,132.85 ,3108.34 ,1592.95 ,2079.09 ,2082.16 ,810.27 ,2172.20 ,5.70 ,8.00 ,4.44 ,1652.68 ,28.88 ,28.88 ,,677.14 ,105.71 ,,,,85.30 ,,,,4651.60 ,,-1.60 ,98.40 ,4638.71 ,,17.04 ,2364.40 ,,115.00 ,15.62 ,376896.48 
2015-12-01,2364.86 ,130.80 ,3054.02 ,1576.63 ,2063.56 ,2066.60 ,793.89 ,2157.51 ,5.72 ,8.00 ,4.44 ,,,,,686.52 ,108.27 ,,,,,,,,,,,,4563.49 ,,,2338.74 ,,114.93 ,15.62 ,
2015-12-02,2306.96 ,128.55 ,2969.62 ,1580.13 ,2008.60 ,2011.56 ,770.73 ,2100.36 ,5.73 ,8.00 ,4.44 ,,,,,682.69 ,108.71 ,,,,,0.90 ,,,,,,,4483.98 ,,,2289.22 ,,114.93 ,15.62 ,
2015-12-03,2380.47 ,132.64 ,3061.97 ,1616.52 ,2087.00 ,2090.08 ,801.63 ,2182.22 ,5.73 ,8.00 ,4.44 ,,,,,678.72 ,109.23 ,,,,,,,3310.00 ,,,,,4635.41 ,,,2340.10 ,,114.93 ,15.62 ,
2015-12-04,2374.53 ,132.31 ,3052.14 ,1597.44 ,2078.07 ,2081.14 ,799.14 ,2172.73 ,5.73 ,8.00 ,4.44 ,,,,,691.49 ,108.06 ,,,,,,,,,,,,4615.57 ,,,2346.01 ,,114.93 ,15.62 ,
2015-12-07,2403.82 ,134.00 ,3095.09 ,1612.63 ,2094.95 ,2098.04 ,814.72 ,2189.01 ,5.73 ,8.00 ,4.44 ,,,,,684.86 ,109.97 ,,,,,,,,,,,,4687.87 ,,,2358.03 ,,114.93 ,15.62 ,
2015-12-08,2356.19 ,131.24 ,3038.26 ,1542.81 ,2028.82 ,2031.81 ,785.39 ,2120.46 ,5.73 ,8.00 ,4.44 ,,,,,679.03 ,108.78 ,,,,,,,,,,,,4617.67 ,,,2300.75 ,,114.93 ,15.62 ,
2015-12-09,2315.88 ,129.02 ,2979.86 ,1505.08 ,1990.36 ,1993.29 ,770.84 ,2080.20 ,5.73 ,8.00 ,4.44 ,,,,,670.29 ,107.07 ,,,,,0.90 ,,,,,,,4574.33 ,,,2284.20 ,,114.93 ,15.62 ,
2015-12-10,2326.52 ,129.63 ,2988.80 ,1524.16 ,1999.38 ,2002.33 ,782.65 ,2088.39 ,5.73 ,8.00 ,4.44 ,,,,,674.23 ,107.19 ,,,,,,,3360.00 ,,,,,4588.68 ,,,2287.21 ,,114.93 ,15.62 ,
2015-12-11,2353.62 ,131.24 ,3027.25 ,1553.83 ,2002.37 ,2005.32 ,771.03 ,2093.42 ,5.73 ,8.00 ,4.44 ,,,,,660.78 ,106.04 ,,,,,,,,,,,,4563.56 ,,,2253.55 ,,114.93 ,15.62 ,
2015-12-12,,,,,,,,,,,,,,,,,106.04 ,,,,,,,,,,,,,,,,,,,
2015-12-14,2385.64 ,132.99 ,3065.84 ,1578.60 ,2041.81 ,2044.81 ,781.89 ,2135.30 ,5.73 ,8.00 ,4.44 ,,,,,656.49 ,105.51 ,,,,,,,,,,,,4643.44 ,,,2304.49 ,,114.93 ,15.62 ,
2015-12-15,2420.85 ,134.91 ,3112.38 ,1594.32 ,2065.19 ,2068.23 ,797.27 ,2158.80 ,5.73 ,8.00 ,4.44 ,,,,,666.47 ,106.19 ,,,,,,,,,,,,4740.00 ,,,2315.86 ,,114.93 ,15.62 ,
2015-12-16,2449.43 ,136.29 ,3150.92 ,1608.20 ,2089.67 ,2092.75 ,794.78 ,2186.17 ,5.73 ,8.00 ,4.44 ,,,,,671.70 ,109.23 ,,,,,0.90 ,,,,,,,4817.10 ,,,2406.18 ,,114.93 ,15.62 ,
2015-12-17,2495.28 ,138.60 ,3215.26 ,1647.73 ,2152.58 ,2155.75 ,817.39 ,2252.18 ,5.73 ,8.00 ,4.44 ,,,,,661.71 ,110.95 ,,,,,,,3360.00 ,,,,,4958.44 ,,,2488.30 ,,114.93 ,15.62 ,
2015-12-18,2486.35 ,139.48 ,3251.31 ,1645.65 ,2134.60 ,2137.75 ,807.95 ,2233.76 ,5.73 ,8.00 ,4.44 ,,,,,653.72 ,109.71 ,,,,,,,,,,,,4898.13 ,,,2473.92 ,,114.93 ,15.62 ,
2015-12-21,2467.92 ,138.56 ,3226.79 ,1668.81 ,2132.42 ,2135.56 ,810.46 ,2230.98 ,5.73 ,8.00 ,4.44 ,,,,,666.13 ,109.85 ,,,,,,,,,,,,4934.73 ,,,2526.05 ,49.80 ,114.93 ,15.62 ,
2015-12-22,2492.82 ,139.99 ,3257.74 ,1706.26 ,2164.87 ,2168.06 ,814.87 ,2266.19 ,5.73 ,8.00 ,4.44 ,,,,,667.11 ,109.85 ,,,,,,,,,,,,4959.97 ,,,2508.31 ,,114.93 ,15.62 ,
2015-12-23,2427.69 ,136.47 ,3182.67 ,1659.48 ,2101.50 ,2104.60 ,798.82 ,2198.53 ,5.73 ,8.00 ,4.44 ,,,,,671.78 ,109.77 ,,,,,0.90 ,,,,,,,4885.52 ,,,2456.29 ,,114.93 ,15.62 ,
2015-12-24,2448.62 ,138.23 ,3229.69 ,1646.09 ,2109.79 ,2112.90 ,789.76 ,2209.27 ,5.73 ,8.00 ,4.44 ,,,,,674.39 ,109.63 ,,,,,,,3440.00 ,,,,,4899.46 ,,,2444.58 ,,114.93 ,15.62 ,
2015-12-25,2459.44 ,138.85 ,3250.56 ,1634.30 ,2120.30 ,2123.42 ,794.64 ,2220.12 ,5.73 ,8.00 ,4.44 ,,,,,,110.56 ,,,,,,,,,,,,4935.65 ,,,2491.14 ,,114.93 ,15.62 ,
2015-12-28,2416.94 ,136.55 ,3201.04 ,1578.20 ,2069.07 ,2072.12 ,783.17 ,2165.16 ,5.73 ,8.00 ,4.44 ,,,,,671.75 ,110.67 ,,,,,,,,,,,,4820.70 ,,,2425.30 ,,114.93 ,15.62 ,
2015-12-29,2462.56 ,138.94 ,3270.01 ,1615.63 ,2106.60 ,2109.70 ,798.60 ,2204.23 ,5.73 ,8.00 ,4.44 ,,,,,679.78 ,109.36 ,,,,,,,,,,,,4893.42 ,,,2440.14 ,,114.86 ,15.62 ,
2015-12-30,2518.41 ,140.94 ,3352.54 ,1632.39 ,2133.83 ,2136.97 ,807.27 ,2232.98 ,5.73 ,8.00 ,4.44 ,,,,,673.08 ,109.33 ,,,,,0.89 ,,,,,,,5006.72 ,,,2475.31 ,,114.86 ,15.62 ,
2015-12-31,2461.34 ,137.86 ,3277.94 ,1609.08 ,2083.61 ,2086.68 ,789.72 ,2180.20 ,5.73 ,8.00 ,4.44 ,1917.20 ,27.62 ,27.62 ,1949.00 ,663.48 ,109.75 ,94.41 ,102.56 ,,95.60 ,,2504.00 ,3440.00 ,4414.40 ,,-1.90 ,98.10 ,4903.49 ,113.20 ,16.48 ,2464.99 ,,114.86 ,15.62 ,
2016-01-04,2286.83 ,128.18 ,3035.22 ,1468.43 ,1886.71 ,1889.49 ,713.35 ,1974.44 ,5.73 ,8.00 ,4.44 ,,,,,656.28 ,107.30 ,,,,,,,,,,,,4459.31 ,,,2249.93 ,,114.86 ,15.62 ,
2016-01-05,2238.20 ,125.36 ,2959.30 ,1400.38 ,1843.07 ,1845.79 ,687.26 ,1930.26 ,5.73 ,8.00 ,4.44 ,,,,,649.47 ,106.38 ,,,,,,,,,,,,4339.10 ,,,2207.05 ,,114.86 ,15.62 ,
2016-01-06,2273.84 ,127.66 ,3010.45 ,1436.11 ,1904.89 ,1907.69 ,707.50 ,1995.44 ,5.73 ,8.00 ,4.44 ,,,,,631.20 ,104.34 ,,,,,0.89 ,,,,,,,4461.98 ,,,2274.14 ,,114.86 ,15.62 ,
2016-01-07,2111.98 ,118.65 ,2791.04 ,1308.15 ,1733.94 ,1736.50 ,640.34 ,1816.94 ,5.73 ,8.00 ,4.44 ,,,,,610.25 ,101.97 ,,,,,,,3710.00 ,,,,,4042.83 ,,,2067.03 ,,114.86 ,15.62 ,
2016-01-08,2073.44 ,116.48 ,2748.37 ,1308.93 ,1743.52 ,1746.08 ,641.54 ,1827.33 ,5.73 ,8.00 ,4.44 ,,,,,600.48 ,102.82 ,,,,,,,,,,,,4042.53 ,,,2081.50 ,,114.86 ,15.62 ,
2016-01-11,1939.23 ,109.02 ,2569.53 ,1213.69 ,1588.13 ,1590.47 ,623.40 ,1656.61 ,5.73 ,8.00 ,4.44 ,,,,,603.55 ,101.85 ,,,,,,,,,,,,3717.18 ,,,1899.56 ,,114.86 ,15.62 ,
2016-01-12,1946.62 ,109.41 ,2578.56 ,1229.67 ,1585.27 ,1587.60 ,655.21 ,1646.97 ,5.73 ,8.00 ,4.44 ,,,,,608.56 ,101.52 ,,,,,,,,,,,,3704.01 ,,,1879.50 ,,114.86 ,15.62 ,
2016-01-13,1875.51 ,105.53 ,2474.32 ,1196.05 ,1501.38 ,1503.59 ,632.60 ,1557.39 ,5.73 ,8.00 ,4.44 ,,,,,589.48 ,101.88 ,,,,,0.89 ,,,,,,,3546.32 ,,,1786.64 ,,114.86 ,15.62 ,
2016-01-14,1948.70 ,109.61 ,2573.10 ,1247.14 ,1587.41 ,1589.75 ,666.36 ,1647.13 ,5.73 ,8.00 ,4.44 ,,,,,601.57 ,100.78 ,,,,,,,3880.00 ,,,,,3717.74 ,,,1865.72 ,,114.00 ,15.62 ,
2016-01-15,1895.12 ,106.68 ,2500.50 ,1204.27 ,1521.02 ,1523.26 ,643.18 ,1577.30 ,5.75 ,8.00 ,4.44 ,,,,,574.29 ,103.43 ,,,,,,,,,,,,3581.57 ,,,1798.97 ,,113.43 ,15.56 ,
2016-01-18,1944.34 ,109.48 ,2567.05 ,1248.75 ,1568.17 ,1570.48 ,660.45 ,1626.73 ,5.76 ,8.00 ,4.44 ,,,,,,104.04 ,,,,,,,,,,,,3683.56 ,,,1849.12 ,,112.71 ,15.52 ,
2016-01-19,2009.16 ,112.99 ,2662.92 ,1305.25 ,1631.06 ,1633.46 ,690.02 ,1691.41 ,5.76 ,8.02 ,4.44 ,,,,,575.18 ,104.68 ,,,,,,,,,,,,3830.04 ,,,1936.51 ,,112.00 ,15.46 ,
2016-01-20,1988.32 ,111.59 ,2626.99 ,1277.84 ,1612.85 ,1615.23 ,668.29 ,1675.07 ,5.76 ,8.02 ,4.44 ,,,,,578.94 ,102.23 ,,,,,0.89 ,,,,,,,3777.99 ,,,1941.10 ,,111.29 ,15.40 ,
2016-01-21,1918.44 ,107.78 ,2540.53 ,1215.45 ,1546.96 ,1549.23 ,626.70 ,1609.32 ,5.76 ,8.02 ,4.44 ,,,,,587.56 ,102.48 ,,,,,,,3880.00 ,,,,,3594.11 ,,,1859.36 ,48.60 ,110.57 ,15.30 ,
2016-01-22,1968.74 ,110.49 ,2620.93 ,1264.71 ,1581.88 ,1584.21 ,648.00 ,1644.30 ,5.77 ,8.02 ,4.44 ,,,,,598.42 ,104.43 ,,,,,,,,,,,,3668.35 ,,,1896.79 ,,110.57 ,15.30 ,
2016-01-25,1998.59 ,112.18 ,2652.41 ,1307.96 ,1615.61 ,1617.99 ,679.31 ,1676.09 ,5.79 ,8.02 ,4.44 ,,,,,589.81 ,105.44 ,,,,,,,,,,,,3730.39 ,,,1920.12 ,,109.57 ,15.26 ,
2016-01-26,1867.36 ,104.89 ,2465.75 ,1207.26 ,1473.45 ,1475.62 ,640.69 ,1524.64 ,5.80 ,8.02 ,4.44 ,,,,,595.86 ,104.23 ,,,,,,,,,,,,3419.16 ,,,1786.81 ,,109.57 ,15.22 ,
2016-01-27,1862.79 ,104.56 ,2454.97 ,1215.51 ,1449.61 ,1451.75 ,650.63 ,1496.15 ,5.80 ,7.98 ,4.44 ,,,,,588.68 ,105.34 ,,,,,0.89 ,,,,,,,3388.41 ,,,1775.45 ,,109.57 ,15.22 ,
2016-01-28,1778.77 ,99.91 ,2342.10 ,1141.36 ,1373.61 ,1375.63 ,607.59 ,1419.34 ,5.80 ,7.93 ,4.44 ,,,,,586.85 ,106.09 ,,,,,,,3880.00 ,,,,,3219.13 ,,,1706.76 ,,109.57 ,15.22 ,
2016-01-29,1843.16 ,103.50 ,2426.05 ,1180.15 ,1432.83 ,1434.94 ,627.95 ,1481.59 ,5.80 ,7.90 ,4.44 ,,,,,613.68 ,108.22 ,,,,,,,,,,,,3363.84 ,,,1761.63 ,,109.57 ,15.18 ,
2016-01-30,,,,,,,,,,,,,,,,,107.80 ,,,,,,,,,,,,,,,,,,,
2016-01-31,,,,,,,,,,,,1671.40 ,26.88 ,26.89 ,,,,,,,85.60 ,,,,,,-1.70 ,98.30 ,,,16.02 ,,,,,405930.15 
2016-02-01,1825.22 ,102.74 ,2398.76 ,1153.25 ,1406.14 ,1408.21 ,608.46 ,1455.39 ,5.80 ,7.87 ,4.44 ,,,,,616.60 ,108.61 ,,,,,,,,,,,,3332.54 ,,,1719.57 ,,109.57 ,15.18 ,
2016-02-02,1892.56 ,106.53 ,2497.00 ,1207.69 ,1466.15 ,1468.31 ,636.74 ,1517.09 ,5.80 ,7.87 ,4.44 ,,,,,595.70 ,108.02 ,,,,,,,,,,,,3487.61 ,,,1777.80 ,,109.57 ,15.18 ,
2016-02-03,1901.21 ,107.05 ,2507.15 ,1203.47 ,1477.50 ,1479.67 ,635.71 ,1529.91 ,5.80 ,7.80 ,4.44 ,,,,,597.11 ,108.99 ,,,,,0.89 ,,,,,,,3508.36 ,,,1785.67 ,,109.57 ,15.18 ,
2016-02-04,1937.25 ,109.11 ,2560.92 ,1240.21 ,1517.34 ,1519.58 ,663.17 ,1569.31 ,5.80 ,7.78 ,4.44 ,,,,,607.72 ,,,,,,,,,,,,,3585.91 ,,,1833.94 ,,109.57 ,15.18 ,
2016-02-05,1914.59 ,107.89 ,2524.16 ,1221.37 ,1502.47 ,1504.68 ,649.35 ,1555.25 ,5.80 ,7.77 ,4.44 ,,,,,586.25 ,,,,,,,,,,,,,3532.82 ,,,1813.70 ,,109.57 ,15.18 ,
2016-02-06,,,,,,,,,5.80 ,7.75 ,4.44 ,,,,,,,,,,,,,,,,,,,,,,,109.57 ,15.18 ,
2016-02-08,,,,,,,,,,,,,,,,571.45 ,,,,,,,,,,,,,,,,,,,,
2016-02-09,,,,,,,,,,,,,,,,567.99 ,,,,,,,,,,,,,,,,,,,,
2016-02-10,,,,,,,,,,,,,,,,563.65 ,,,,,,0.89 ,,,,,,,,,,,,,,
2016-02-11,,,,,,,,,,,,,,,,559.18 ,,,,,,,,,,,,,,,,,,,,
2016-02-12,,,,,,,,,,,,,,,,571.90 ,,,,,,,,,,,,,,,,,,,,
2016-02-14,,,,,,,,,5.80 ,7.72 ,4.44 ,,,,,,,,,,,,,,,,,,,,,,,109.57 ,15.18 ,
2016-02-15,1915.08 ,107.95 ,2527.91 ,1211.96 ,1497.70 ,1499.90 ,647.65 ,1550.25 ,5.80 ,7.72 ,4.44 ,,,,,,108.95 ,,,,,,,,,,,,3567.24 ,,,1823.59 ,,111.00 ,15.18 ,
2016-02-16,1991.29 ,112.22 ,2635.70 ,1271.87 ,1578.22 ,1580.55 ,684.62 ,1633.21 ,5.80 ,7.68 ,4.44 ,,,,,591.93 ,110.58 ,,,,,,,,,,,,3759.30 ,,,1904.14 ,,111.00 ,15.18 ,
2016-02-17,2024.39 ,114.01 ,2692.93 ,1309.64 ,1605.57 ,1607.93 ,702.41 ,1660.43 ,5.80 ,7.63 ,4.44 ,,,,,606.05 ,111.36 ,,,,,0.89 ,,,,,,,3838.54 ,,,1923.30 ,,111.71 ,15.18 ,
2016-02-18,2023.14 ,113.97 ,2709.22 ,1299.66 ,1602.28 ,1604.63 ,694.44 ,1658.20 ,5.80 ,7.52 ,4.44 ,,,,,602.52 ,113.41 ,,,,,,,3880.00 ,,,,,3822.85 ,,,1919.41 ,,113.43 ,15.18 ,
2016-02-19,2042.72 ,115.05 ,2735.27 ,1311.84 ,1614.03 ,1616.40 ,706.91 ,1668.99 ,5.80 ,7.48 ,4.44 ,,,,,605.46 ,113.56 ,,,,,,,,,,,,3860.50 ,,,1926.21 ,,114.00 ,15.18 ,
2016-02-22,2077.20 ,116.95 ,2786.21 ,1350.04 ,1646.11 ,1648.53 ,719.61 ,1702.42 ,5.80 ,7.32 ,4.44 ,,,,,615.00 ,113.65 ,,,,,,,,,,,,3943.25 ,,,1960.74 ,47.80 ,113.29 ,15.18 ,
2016-02-23,2072.59 ,116.73 ,2778.10 ,1341.62 ,1642.77 ,1645.19 ,697.70 ,1702.77 ,5.80 ,7.13 ,4.44 ,,,,,604.87 ,113.03 ,,,,,,,,,,,,3904.42 ,,,1943.80 ,,114.00 ,15.18 ,
2016-02-24,2062.19 ,116.20 ,2755.04 ,1341.22 ,1648.05 ,1650.48 ,703.79 ,1707.45 ,5.80 ,7.05 ,4.44 ,,,,,613.34 ,111.85 ,,,,,0.89 ,,,,,,,3876.40 ,,,1937.47 ,,114.00 ,15.18 ,
2016-02-25,1917.79 ,108.14 ,2564.39 ,1207.43 ,1490.97 ,1493.16 ,638.81 ,1544.27 ,5.80 ,7.00 ,4.44 ,,,,,621.07 ,113.66 ,,,,,,,3880.00 ,,,,,3526.90 ,,,1794.11 ,,114.71 ,15.18 ,
2016-02-26,1908.21 ,107.58 ,2555.87 ,1196.66 ,1472.52 ,1474.69 ,626.60 ,1526.04 ,5.82 ,6.98 ,4.44 ,,,,,624.65 ,113.28 ,,,,,,,,,,,,3514.02 ,,,1786.77 ,,114.71 ,15.18 ,
2016-02-29,1795.12 ,101.26 ,2406.80 ,1108.80 ,1364.52 ,1366.53 ,576.53 ,1414.96 ,5.83 ,6.97 ,4.44 ,1414.93 ,26.02 ,26.08 ,,622.11 ,,,,,92.30 ,,,,,,-1.70 ,98.30 ,3255.66 ,,16.50 ,1701.44 ,,115.71 ,15.18 ,267643.14 
2016-03-01,1829.93 ,103.20 ,2446.90 ,1124.45 ,1407.17 ,1409.24 ,584.03 ,1461.34 ,5.84 ,6.97 ,4.44 ,,,,,639.90 ,114.74 ,,,,,,,,,,,,3335.96 ,,,1714.38 ,,116.14 ,15.18 ,
2016-03-02,1900.71 ,105.80 ,2540.04 ,1196.10 ,1482.82 ,1485.01 ,619.80 ,1539.01 ,5.84 ,6.97 ,4.44 ,,,,,643.31 ,115.40 ,,,,,0.89 ,,,,,,,3508.97 ,,,1789.31 ,,116.86 ,15.22 ,
