指标名称,中国通州家纺价格指数:窄幅斜纹布,中国通州家纺价格指数:67〞40s×40s 128×68(印花),中国通州家纺价格指数:105〞40s×40s 133×100(印花),中国通州家纺工业景气指数,义乌中国小商品指数:服装服饰类:网上价格指数,义乌中国小商品指数:服装服饰类:订单价格指数,申万行业指数:家纺,申万行业指数:服装,美国:现价:折年数:个人消费支出:非耐用品:服装和鞋:季调,零售额:服装鞋帽、针、纺织品类:当月值,零售额:服装类:当月值,柯桥纺织:外贸信心指数:日用家纺面料,柯桥纺织:价格指数:家纺类:床上用品,柯桥纺织:价格指数:家纺类,柯桥纺织:价格指数:家纺类,柯桥纺织:价格指数:服装面料类:粘毛,柯桥纺织:价格指数:服装面料类:时尚,柯桥纺织:价格指数:服装面料类:麻粘,柯桥纺织:价格指数:服装面料类:涤粘,柯桥纺织:价格指数:服装面料类:涤棉,柯桥纺织:价格指数:服装面料类:涤毛,柯桥纺织:价格指数:服装面料类:涤纶,柯桥纺织:价格指数:服装面料类:涤锦,柯桥纺织:价格指数:服装面料类:涤氨,柯桥纺织:价格指数:服装面料类:纯棉,柯桥纺织:价格指数:服装面料类:纯麻,柯桥纺织:价格指数:服装面料类,海宁皮革:价格指数:服装类:皮革,广东:规模以上工业增加值:制造业:纺织服装、服饰业:当月值,工业增加值:皮革、毛皮、羽毛及其制品和制鞋业:当月同比,工业增加值:纺织服装、服饰业:当月同比,纺织服装、服饰业:主营业务收入:累计值,纺织服装、服饰业:营业费用:累计值,纺织服装、服饰业:利润总额:累计值,出口数量:裘皮服装:累计值,出口数量:皮革服装:累计值,出口金额:鞋类:当月值,出口金额:服装及衣着附件:当月值,RPI:服装、鞋帽:当月同比,CPI:衣着:衣着加工服务费:当月同比,CPI:衣着:鞋类:当月同比,CPI:衣着:服装:当月同比
2012-06-26,110.99 ,130.12 ,170.00 ,,,,1862.09 ,1882.30 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-27,111.11 ,130.17 ,170.00 ,,,,1858.34 ,1868.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-28,110.81 ,130.12 ,170.00 ,,,,1847.08 ,1850.87 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-29,111.62 ,130.11 ,170.00 ,,,,1902.30 ,1864.55 ,,,,,,,,,,,,,,,,,,,,116.05 ,,,,,,,,,,,,,,
2012-06-30,,,,107.61 ,102.61 ,103.46 ,,,351.60 ,729.90 ,510.40 ,1025.00 ,,,,,,,,,,,,,,,,,773456.00 ,5.70 ,6.10 ,75377040.90 ,2669022.60 ,3859197.80 ,748.00 ,408.00 ,443387.80 ,1447978.10 ,103.10 ,,2.40 ,3.50 
2012-07-02,112.81 ,130.23 ,170.00 ,,,,1943.29 ,1889.11 ,,,,,103.84 ,99.08 ,99.08 ,126.10 ,120.38 ,100.95 ,105.64 ,110.34 ,117.94 ,117.08 ,106.62 ,99.66 ,137.50 ,116.90 ,116.60 ,,,,,,,,,,,,,,,
2012-07-03,114.15 ,130.32 ,170.00 ,,,,1963.83 ,1903.73 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-04,113.80 ,130.30 ,170.00 ,,,,1926.26 ,1885.96 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-05,114.50 ,130.30 ,170.00 ,,,,1920.61 ,1839.92 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-06,113.81 ,130.26 ,170.00 ,,,,1953.37 ,1876.24 ,,,,,,,,,,,,,,,,,,,,115.69 ,,,,,,,,,,,,,,
2012-07-09,114.32 ,130.11 ,170.00 ,,,,1936.04 ,1852.93 ,,,,,101.34 ,98.55 ,98.55 ,126.00 ,119.21 ,100.95 ,105.57 ,110.12 ,117.97 ,117.19 ,106.78 ,99.63 ,138.88 ,116.90 ,116.79 ,,,,,,,,,,,,,,,
2012-07-10,114.28 ,129.97 ,170.00 ,,,,1903.44 ,1838.70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-11,114.39 ,129.98 ,170.00 ,,,,1755.12 ,1830.73 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-12,114.71 ,129.99 ,170.00 ,,,,1726.28 ,1847.20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-13,114.31 ,129.96 ,170.00 ,,,,1716.78 ,1825.99 ,,,,,,,,,,,,,,,,,,,,109.46 ,,,,,,,,,,,,,,
2012-07-16,114.27 ,129.97 ,170.00 ,,,,1603.18 ,1768.38 ,,,,,102.78 ,98.73 ,98.73 ,125.46 ,119.23 ,100.71 ,105.56 ,110.18 ,118.65 ,117.02 ,107.25 ,99.76 ,137.75 ,116.38 ,116.59 ,,,,,,,,,,,,,,,
2012-07-17,113.53 ,129.97 ,170.00 ,,,,1606.85 ,1772.83 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-18,113.49 ,129.97 ,170.00 ,,,,1636.84 ,1795.23 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-19,113.49 ,129.88 ,170.00 ,,,,1641.76 ,1811.54 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-20,113.44 ,129.91 ,170.00 ,,,,1646.19 ,1823.95 ,,,,,,,,,,,,,,,,,,,,103.51 ,,,,,,,,,,,,,,
2012-07-23,113.27 ,129.88 ,170.00 ,,,,1634.97 ,1810.83 ,,,,,103.02 ,98.80 ,98.80 ,127.73 ,119.78 ,100.08 ,105.62 ,109.67 ,117.74 ,117.36 ,106.52 ,99.82 ,140.45 ,115.85 ,117.01 ,,,,,,,,,,,,,,,
2012-07-24,113.25 ,129.87 ,170.00 ,,,,1632.72 ,1824.68 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-25,112.15 ,129.85 ,170.00 ,,,,1620.92 ,1811.40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-26,111.89 ,129.92 ,170.00 ,,,,1615.33 ,1789.94 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-27,110.84 ,129.93 ,170.00 ,,,,1602.51 ,1783.79 ,,,,,,,,,,,,,,,,,,,,100.95 ,,,,,,,,,,,,,,
2012-07-30,111.76 ,129.82 ,170.00 ,,,,1580.16 ,1759.02 ,,,,,101.87 ,98.50 ,98.50 ,127.04 ,121.53 ,99.62 ,105.61 ,110.51 ,117.82 ,117.56 ,107.16 ,99.83 ,139.32 ,115.60 ,117.12 ,,,,,,,,,,,,,,,
2012-07-31,111.71 ,129.72 ,170.00 ,110.56 ,100.00 ,99.15 ,1582.41 ,1748.17 ,,651.40 ,464.10 ,1150.00 ,,,,,,,,,,,,,,,,,730116.00 ,6.90 ,6.60 ,89510337.00 ,3101507.40 ,4570613.50 ,1166.00 ,568.00 ,484004.80 ,1588713.80 ,103.10 ,,2.30 ,3.60 
2012-08-01,112.57 ,129.61 ,170.00 ,,,,1600.75 ,1762.55 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-02,110.38 ,129.51 ,170.00 ,,,,1566.10 ,1741.42 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-03,111.38 ,129.40 ,170.00 ,,,,1583.52 ,1767.66 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-06,110.41 ,129.45 ,170.00 ,,,,1591.87 ,1797.48 ,,,,,100.31 ,98.17 ,98.17 ,125.25 ,119.31 ,99.04 ,105.63 ,110.92 ,118.30 ,117.70 ,107.39 ,99.80 ,137.23 ,114.81 ,116.74 ,,,,,,,,,,,,,,,
2012-08-07,110.95 ,129.51 ,170.00 ,,,,1582.57 ,1799.41 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-08,112.83 ,129.56 ,170.00 ,,,,1573.86 ,1793.19 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-09,114.16 ,129.61 ,170.00 ,,,,1585.48 ,1806.68 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-10,114.45 ,129.66 ,170.00 ,,,,1557.34 ,1799.73 ,,,,,,,,,,,,,,,,,,,,113.15 ,,,,,,,,,,,,,,
2012-08-13,114.60 ,129.74 ,170.00 ,,,,1515.96 ,1768.87 ,,,,,102.20 ,99.04 ,99.04 ,124.00 ,121.43 ,98.59 ,105.68 ,110.12 ,118.82 ,118.12 ,106.96 ,99.58 ,136.21 ,114.21 ,116.75 ,,,,,,,,,,,,,,,
2012-08-14,114.35 ,129.79 ,170.00 ,,,,1522.25 ,1775.92 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-15,112.34 ,129.83 ,170.00 ,,,,1518.64 ,1752.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-16,111.93 ,129.80 ,170.00 ,,,,1512.59 ,1743.59 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-17,111.38 ,129.75 ,170.00 ,,,,1528.76 ,1740.72 ,,,,,,,,,,,,,,,,,,,,119.48 ,,,,,,,,,,,,,,
2012-08-20,110.73 ,129.75 ,170.00 ,,,,1505.29 ,1728.26 ,,,,,102.00 ,98.50 ,98.50 ,125.40 ,121.53 ,98.35 ,105.78 ,110.90 ,118.78 ,117.89 ,107.36 ,99.52 ,137.35 ,113.39 ,116.99 ,,,,,,,,,,,,,,,
2012-08-21,110.78 ,129.76 ,170.00 ,,,,1479.71 ,1743.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-22,111.58 ,129.83 ,170.00 ,,,,1455.60 ,1728.31 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-23,111.71 ,129.93 ,170.00 ,,,,1444.34 ,1731.61 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-24,111.63 ,129.98 ,170.00 ,,,,1466.57 ,1709.49 ,,,,,,,,,,,,,,,,,,,,115.46 ,,,,,,,,,,,,,,
2012-08-27,111.63 ,129.94 ,170.00 ,,,,1452.96 ,1661.16 ,,,,,101.78 ,98.61 ,98.61 ,125.61 ,121.07 ,97.72 ,105.54 ,110.75 ,118.58 ,118.17 ,107.42 ,99.48 ,136.08 ,112.62 ,116.86 ,,,,,,,,,,,,,,,
2012-08-28,111.11 ,129.88 ,170.00 ,,,,1432.00 ,1661.08 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-29,110.53 ,129.89 ,170.00 ,,,,1388.89 ,1641.64 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-30,111.63 ,129.84 ,170.00 ,,,,1355.25 ,1616.61 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-31,111.89 ,129.96 ,170.00 ,109.87 ,100.00 ,102.11 ,1349.73 ,1610.23 ,,668.90 ,479.20 ,1050.00 ,,,,,,,,,,,,,,,,118.99 ,704104.00 ,6.80 ,3.90 ,103975542.30 ,3600836.30 ,5272428.50 ,1592.00 ,742.00 ,468684.30 ,1655765.30 ,102.90 ,,1.90 ,3.50 
2012-09-03,112.31 ,129.86 ,170.00 ,,,,1377.49 ,1631.96 ,,,,,103.55 ,98.96 ,98.96 ,125.60 ,120.94 ,97.57 ,105.68 ,110.50 ,118.26 ,117.59 ,107.68 ,100.27 ,135.26 ,112.10 ,116.50 ,,,,,,,,,,,,,,,
2012-09-04,112.32 ,129.77 ,170.00 ,,,,1343.41 ,1611.48 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-05,112.15 ,129.58 ,170.00 ,,,,1314.57 ,1608.10 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-06,111.80 ,129.58 ,170.00 ,,,,1300.57 ,1622.91 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-07,112.61 ,129.41 ,170.00 ,,,,1347.33 ,1683.10 ,,,,,,,,,,,,,,,,,,,,110.82 ,,,,,,,,,,,,,,
2012-09-10,112.66 ,129.45 ,170.00 ,,,,1419.91 ,1703.98 ,,,,,102.50 ,98.81 ,98.81 ,125.55 ,121.16 ,97.46 ,105.59 ,110.35 ,118.21 ,118.02 ,108.40 ,100.24 ,134.90 ,112.07 ,116.58 ,,,,,,,,,,,,,,,
2012-09-11,112.83 ,129.47 ,170.00 ,,,,1397.54 ,1686.82 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-12,113.69 ,129.55 ,170.00 ,,,,1391.94 ,1710.50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-13,113.28 ,129.56 ,170.00 ,,,,1377.54 ,1683.83 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-14,113.35 ,129.65 ,170.00 ,,,,1364.20 ,1678.40 ,,,,,,,,,,,,,,,,,,,,119.62 ,,,,,,,,,,,,,,
2012-09-17,112.90 ,129.74 ,170.00 ,,,,1301.15 ,1620.07 ,,,,,104.13 ,99.08 ,99.08 ,125.68 ,122.94 ,97.56 ,105.58 ,110.55 ,118.86 ,118.61 ,108.48 ,100.40 ,137.13 ,112.46 ,117.33 ,,,,,,,,,,,,,,,
2012-09-18,112.80 ,129.83 ,170.00 ,,,,1282.32 ,1608.36 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-19,111.50 ,129.82 ,170.00 ,,,,1284.60 ,1612.28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-20,111.94 ,129.83 ,170.00 ,,,,1235.70 ,1569.04 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-21,110.98 ,129.83 ,170.00 ,,,,1256.50 ,1562.38 ,,,,,,,,,,,,,,,,,,,,115.55 ,,,,,,,,,,,,,,
2012-09-24,111.31 ,129.82 ,170.00 ,,,,1266.99 ,1563.64 ,,,,,103.69 ,99.02 ,99.02 ,125.42 ,121.48 ,98.07 ,105.57 ,111.32 ,118.97 ,118.46 ,108.03 ,100.66 ,135.80 ,113.13 ,117.02 ,,,,,,,,,,,,,,,
2012-09-25,112.51 ,129.96 ,170.00 ,,,,1265.21 ,1551.61 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-26,113.39 ,130.11 ,170.00 ,,,,1248.53 ,1522.09 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-27,114.23 ,130.25 ,170.00 ,,,,1266.61 ,1555.46 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-28,113.91 ,130.37 ,170.00 ,,,,1276.92 ,1580.23 ,,,,,,,,,,,,,,,,,,,,117.81 ,,,,,,,,,,,,,,
2012-09-29,114.84 ,130.50 ,170.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,,,,113.06 ,100.00 ,102.78 ,,,356.20 ,800.70 ,577.80 ,1000.00 ,,,,,,,,,,,,,,,,,762203.00 ,6.40 ,4.70 ,119540003.10 ,4139259.70 ,6090515.10 ,2032.00 ,868.00 ,425544.90 ,1658429.00 ,103.20 ,,2.30 ,3.70 
2012-10-01,,,,,,,,,,,,,103.09 ,98.86 ,98.86 ,125.54 ,122.01 ,98.49 ,105.64 ,110.58 ,119.20 ,118.29 ,108.21 ,100.64 ,139.38 ,113.59 ,117.58 ,,,,,,,,,,,,,,,
2012-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.51 ,,,,,,,,,,,,,,
2012-10-08,113.58 ,130.52 ,170.00 ,,,,1279.80 ,1574.32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-09,113.79 ,130.55 ,170.00 ,,,,1308.24 ,1613.56 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-10,113.01 ,130.58 ,170.00 ,,,,1344.58 ,1637.61 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-11,112.92 ,130.61 ,170.00 ,,,,1316.67 ,1613.50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-12,112.40 ,130.50 ,170.00 ,,,,1300.80 ,1611.37 ,,,,,,,,,,,,,,,,,,,,118.85 ,,,,,,,,,,,,,,
2012-10-15,113.05 ,130.33 ,170.00 ,,,,1297.23 ,1596.75 ,,,,,102.32 ,98.78 ,98.78 ,125.88 ,119.66 ,99.10 ,105.64 ,109.81 ,117.75 ,119.06 ,108.16 ,100.28 ,138.57 ,114.40 ,117.37 ,,,,,,,,,,,,,,,
2012-10-16,112.92 ,130.39 ,170.00 ,,,,1287.47 ,1604.44 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-17,112.77 ,130.20 ,170.00 ,,,,1260.83 ,1601.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-18,113.27 ,129.99 ,170.00 ,,,,1268.88 ,1627.12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-19,112.28 ,129.97 ,170.00 ,,,,1221.96 ,1617.59 ,,,,,,,,,,,,,,,,,,,,115.29 ,,,,,,,,,,,,,,
2012-10-22,111.88 ,129.97 ,170.00 ,,,,1217.82 ,1617.19 ,,,,,103.92 ,98.90 ,98.90 ,126.63 ,122.62 ,99.58 ,105.68 ,110.97 ,118.66 ,118.60 ,107.99 ,100.45 ,136.76 ,115.35 ,117.34 ,,,,,,,,,,,,,,,
2012-10-23,111.87 ,129.76 ,170.00 ,,,,1204.47 ,1588.41 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-24,111.85 ,129.84 ,170.00 ,,,,1202.52 ,1581.68 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-25,111.86 ,129.91 ,170.00 ,,,,1194.93 ,1569.74 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-26,112.70 ,129.96 ,170.00 ,,,,1171.59 ,1529.40 ,,,,,,,,,,,,,,,,,,,,115.27 ,,,,,,,,,,,,,,
2012-10-29,112.84 ,130.01 ,170.00 ,,,,1166.99 ,1519.20 ,,,,,103.18 ,98.75 ,98.75 ,126.61 ,120.86 ,100.34 ,105.61 ,109.90 ,118.37 ,118.29 ,108.45 ,100.30 ,135.40 ,115.91 ,116.84 ,,,,,,,,,,,,,,,
2012-10-30,112.87 ,130.03 ,170.00 ,,,,1162.65 ,1514.90 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-31,113.48 ,129.79 ,170.00 ,122.56 ,100.00 ,103.48 ,1155.36 ,1505.47 ,,905.50 ,654.70 ,1050.00 ,,,,,,,,,,,,,,,,,802150.00 ,5.60 ,7.40 ,134720343.90 ,4643617.00 ,7081251.80 ,2399.00 ,970.00 ,361194.90 ,1470277.50 ,102.50 ,,1.70 ,3.00 
2012-11-01,113.43 ,129.54 ,170.00 ,,,,1185.28 ,1536.61 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-02,113.14 ,129.31 ,170.00 ,,,,1188.73 ,1539.30 ,,,,,,,,,,,,,,,,,,,,118.82 ,,,,,,,,,,,,,,
2012-11-05,112.05 ,129.15 ,170.00 ,,,,1181.15 ,1535.22 ,,,,,101.83 ,98.54 ,98.54 ,125.89 ,122.30 ,100.65 ,105.61 ,109.32 ,118.98 ,118.95 ,108.52 ,100.21 ,136.54 ,116.75 ,117.31 ,,,,,,,,,,,,,,,
2012-11-06,112.15 ,128.92 ,170.00 ,,,,1171.40 ,1515.92 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-07,110.54 ,128.95 ,170.00 ,,,,1170.60 ,1508.11 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-08,110.06 ,128.95 ,170.00 ,,,,1140.54 ,1467.06 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-09,110.11 ,128.98 ,170.00 ,,,,1124.25 ,1455.64 ,,,,,,,,,,,,,,,,,,,,119.00 ,,,,,,,,,,,,,,
2012-11-12,111.34 ,128.94 ,170.00 ,,,,1123.57 ,1463.41 ,,,,,102.77 ,98.64 ,98.64 ,126.45 ,121.65 ,100.95 ,105.69 ,110.49 ,118.84 ,118.70 ,108.55 ,100.32 ,137.50 ,116.90 ,117.44 ,,,,,,,,,,,,,,,
2012-11-13,111.16 ,128.88 ,170.00 ,,,,1118.55 ,1444.45 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-14,111.53 ,128.73 ,170.00 ,,,,1137.12 ,1445.31 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-15,111.80 ,128.66 ,170.00 ,,,,1115.29 ,1414.84 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-16,111.17 ,128.50 ,170.00 ,,,,1098.01 ,1411.21 ,,,,,,,,,,,,,,,,,,,,116.04 ,,,,,,,,,,,,,,
2012-11-19,110.49 ,128.42 ,170.00 ,,,,1081.96 ,1417.08 ,,,,,104.29 ,98.87 ,98.87 ,126.27 ,121.25 ,100.95 ,105.68 ,110.24 ,118.82 ,118.24 ,108.27 ,100.25 ,139.20 ,116.90 ,117.42 ,,,,,,,,,,,,,,,
2012-11-20,109.80 ,128.43 ,170.00 ,,,,1072.17 ,1407.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-21,110.17 ,128.26 ,170.00 ,,,,1087.27 ,1417.07 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-22,110.37 ,128.10 ,170.00 ,,,,1090.41 ,1394.93 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-23,111.19 ,127.97 ,170.00 ,,,,1082.95 ,1402.80 ,,,,,,,,,,,,,,,,,,,,115.44 ,,,,,,,,,,,,,,
2012-11-26,111.38 ,127.78 ,170.00 ,,,,1065.50 ,1388.24 ,,,,,104.08 ,98.80 ,98.80 ,126.57 ,122.89 ,100.95 ,105.60 ,110.20 ,118.11 ,118.77 ,108.18 ,100.05 ,137.90 ,116.90 ,117.56 ,,,,,,,,,,,,,,,
2012-11-27,111.48 ,127.63 ,170.00 ,,,,1004.16 ,1341.65 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-28,111.41 ,127.71 ,170.00 ,,,,963.48 ,1306.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-29,110.73 ,127.72 ,170.00 ,,,,950.87 ,1287.25 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-30,110.15 ,127.66 ,170.00 ,114.76 ,100.00 ,101.58 ,956.40 ,1300.16 ,,1011.10 ,730.90 ,1100.00 ,,,,,,,,,,,,,,,,,750675.00 ,7.60 ,6.90 ,151215260.70 ,5212140.70 ,8290189.20 ,2805.00 ,1107.00 ,327811.90 ,1286243.00 ,102.00 ,,1.70 ,2.40 
2012-12-03,108.83 ,127.61 ,170.00 ,,,,923.80 ,1271.33 ,,,,,103.59 ,98.63 ,98.63 ,125.87 ,121.08 ,100.95 ,105.70 ,110.89 ,118.35 ,120.42 ,108.00 ,99.92 ,139.23 ,116.90 ,118.21 ,,,,,,,,,,,,,,,
2012-12-04,108.66 ,127.55 ,170.00 ,,,,940.05 ,1286.07 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-05,108.59 ,127.50 ,170.00 ,,,,996.41 ,1340.16 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-06,107.15 ,127.52 ,170.00 ,,,,992.63 ,1344.77 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-07,107.55 ,127.63 ,170.00 ,,,,1016.96 ,1377.00 ,,,,,,,,,,,,,,,,,,,,115.23 ,,,,,,,,,,,,,,
2012-12-10,108.40 ,127.72 ,170.00 ,,,,1057.58 ,1402.67 ,,,,,102.48 ,98.62 ,98.62 ,126.55 ,122.32 ,100.95 ,105.70 ,110.64 ,118.14 ,119.19 ,108.06 ,100.15 ,139.15 ,116.90 ,117.82 ,,,,,,,,,,,,,,,
2012-12-11,110.48 ,127.83 ,170.00 ,,,,1076.10 ,1401.60 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-12,111.09 ,127.96 ,169.60 ,,,,1081.01 ,1403.98 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-13,112.75 ,128.05 ,169.60 ,,,,1068.06 ,1379.22 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-14,112.91 ,128.41 ,169.60 ,,,,1098.65 ,1431.90 ,,,,,,,,,,,,,,,,,,,,119.01 ,,,,,,,,,,,,,,
2012-12-17,,,,,,,1110.93 ,1434.04 ,,,,,102.67 ,98.80 ,98.80 ,126.18 ,122.27 ,100.95 ,105.73 ,111.32 ,118.54 ,118.55 ,107.71 ,100.21 ,136.59 ,116.90 ,117.33 ,,,,,,,,,,,,,,,
2012-12-18,113.35 ,128.47 ,168.00 ,,,,1099.80 ,1425.66 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-19,110.79 ,128.46 ,166.40 ,,,,1109.22 ,1431.73 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-20,110.74 ,128.45 ,165.20 ,,,,1153.63 ,1450.69 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-21,111.67 ,128.47 ,163.60 ,,,,1160.58 ,1459.16 ,,,,,,,,,,,,,,,,,,,,117.07 ,,,,,,,,,,,,,,
2012-12-24,112.07 ,128.20 ,163.60 ,,,,1179.71 ,1468.60 ,,,,,101.14 ,98.42 ,98.42 ,126.71 ,121.40 ,100.95 ,105.67 ,110.22 ,118.51 ,118.66 ,107.48 ,99.85 ,138.18 ,116.90 ,117.52 ,,,,,,,,,,,,,,,
2012-12-25,112.50 ,128.24 ,165.20 ,,,,1210.07 ,1510.48 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-26,112.95 ,128.26 ,166.80 ,,,,1250.96 ,1541.30 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-27,113.79 ,128.24 ,168.40 ,,,,1228.51 ,1520.53 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-28,112.12 ,128.19 ,170.00 ,,,,1201.95 ,1542.26 ,,,,,,,,,,,,,,,,,,,,118.07 ,,,,,,,,,,,,,,
2012-12-29,110.28 ,128.10 ,170.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,,,,116.04 ,100.00 ,102.89 ,1185.51 ,1550.60 ,356.10 ,1162.00 ,844.10 ,1150.00 ,102.69 ,98.81 ,98.81 ,126.30 ,119.61 ,101.06 ,105.63 ,109.51 ,117.76 ,119.09 ,108.56 ,100.18 ,138.33 ,117.05 ,117.49 ,,925064.00 ,5.80 ,5.80 ,168338765.00 ,5973924.60 ,10173974.90 ,3068.00 ,1229.00 ,528977.00 ,1552884.00 ,101.70 ,,1.20 ,2.00 
2013-01-04,109.93 ,128.03 ,169.12 ,,,,1191.37 ,1539.72 ,,,,,,,,,,,,,,,,,,,,119.47 ,,,,,,,,,,,,,,
