指标名称,OECD综合领先指标,OECD综合领先指标:美国,OECD综合领先指标:日本,OECD综合领先指标:欧元区,美国:供应管理协会(ISM):制造业PMI,美国:失业率:季调,美国:新增非农就业人数:总计:季调,美国:密歇根大学消费者信心指数,欧元区:制造业PMI,欧元区:失业人数:季调,欧元区19国:消费者信心指数:季调,日本:失业人数:总计:季调,日本:失业率:季调,日本:消费者信心指数,城镇居民人均消费性支出:累计值,城镇居民人均消费性支出:衣着:累计值,美元指数,PMI,消费者信心指数(月),CPI:当月同比,CPI:衣着:当月同比,CPI:衣着:服装:当月同比,CPI:衣着:衣着加工服务费:当月同比,CPI:衣着:鞋类:当月同比,PPI:全部工业品:当月同比,PPI:生活资料:衣着类:当月同比,PPI:生活资料:衣着类:环比,PPI:生活资料:衣着类:累计同比,M1:同比,M2:同比,现金净投放:当月值,社会融资规模:新增人民币贷款:当月值,金融机构:新增人民币贷款:当月值,金融机构:各项贷款余额,GDP:现价:当季值,城镇登记失业率,出口金额:纺织纱线、织物及制品:当月值,出口金额:纺织纱线、织物及制品:累计值,出口金额:纺织纱线、织物及制品:累计同比,出口金额:服装及衣着附件:当月值,出口金额:服装及衣着附件:累计值,出口金额:服装及衣着附件:累计同比,出口金额:鞋类:当月值,出口金额:鞋类:累计值,出口金额:鞋类:累计同比,社会消费品零售总额:当月值,社会消费品零售总额:当月同比,社会消费品零售总额:累计值,限额以上企业餐饮收入总额:当月值,限额以上企业商品零售总额:当月值,零售额:服装类:当月值,零售额:服装鞋帽、针、纺织品类:当月值,零售额:金银珠宝类:当月值,零售额:服装鞋帽、针、纺织品类:累计值,零售额:服装类:累计值,零售额:金银珠宝类:累计值,固定资产投资完成额:累计值,固定资产投资完成额:累计同比,固定资产投资完成额:制造业:累计值,固定资产投资完成额:制造业:纺织业:累计值,固定资产投资完成额:制造业:纺织服装、服饰业:累计值,工业增加值:当月同比,工业增加值:纺织业:当月同比,工业增加值:纺织服装、服饰业:当月同比,工业增加值:皮革、毛皮、羽毛及其制品和制鞋业:当月同比,工业增加值:累计同比,工业增加值:纺织业:累计同比,工业增加值:纺织服装、服饰业:累计同比,工业增加值:皮革、毛皮、羽毛及其制品和制鞋业:累计同比,纺织业:主营业务收入:累计值,纺织服装、服饰业:主营业务收入:累计值,皮革、毛皮、羽毛及其制品和制鞋业:主营业务收入:累计值,纺织业:主营业务收入:累计同比,纺织服装、服饰业:主营业务收入:累计同比,皮革、毛皮、羽毛及其制品和制鞋业:主营业务收入:累计同比,纺织业:利润总额:累计值,纺织服装、服饰业:利润总额:累计值,皮革、毛皮、羽毛及其制品和制鞋业:利润总额:累计值,纺织业:利润总额:累计同比,纺织服装、服饰业:利润总额:累计同比,皮革、毛皮、羽毛及其制品和制鞋业:利润总额:累计同比,纺织服装、服饰业:亏损企业单位数:累计值,纺织服装、服饰业:亏损企业亏损总额:累计值,纺织业:亏损企业单位数:累计值,纺织业:亏损企业亏损总额:累计值,产量:服装:当月值,产量:羽绒服:当月值,产量:西服套装:当月值,产量:衬衫:当月值,产量:皮革服装:当月值,纺织业:产成品存货,纺织服装、服饰业:产成品存货,皮革、毛皮、羽毛及其制品和制鞋业:产成品存货,纺织业:产成品存货:同比,纺织服装、服饰业:产成品存货:同比,皮革、毛皮、羽毛及其制品和制鞋业:产成品存货:同比,中国棉花价格指数:328,中国棉花价格指数:527,中国棉花价格指数:229,Cotlook:A指数,进口数量:棉纱线:当月值,棉花:国内消费总计:中国,棉花:出口:中国,全球:播种面积:棉花,播种面积:棉花:中国,播种面积:棉花:美国,播种面积:棉花:巴基斯坦,播种面积:棉花:乌兹别克斯坦,播种面积:棉花:巴西,播种面积:棉花:土库曼斯坦,播种面积:棉花:土耳其,播种面积:棉花:欧盟28国,实际市场价格:全球:羊毛:细,实际市场价格:全球:羊毛:粗,市场价:粘胶短纤:1.5D/38mm,市场价:涤纶短纤:1.4D*38mm,农产品集贸市场价格指数:棉花(籽棉):当月同比,广东:规模以上工业增加值:制造业:纺织业:当月值,上海:规模以上工业总产值:纺织业:当月值,上海:规模以上工业总产值:纺织服装、服饰业:当月值
2012-05-03,,,,,,,,,,,,,,,,,79.21 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19330.00 ,16811.00 ,20652.00 ,97.95 ,,,,,,,,,,,,,,,16250.00 ,11150.00 ,,,,
2012-05-04,,,,,,,,,,,,,,,,,79.51 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19328.00 ,16809.00 ,20595.00 ,97.90 ,,,,,,,,,,,,,,,16250.00 ,11200.00 ,,,,
2012-05-07,,,,,,,,,,,,,,,,,79.56 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19320.00 ,16809.00 ,20570.00 ,,,,,,,,,,,,,,,,16250.00 ,11200.00 ,,,,
2012-05-08,,,,,,,,,,,,,,,,,79.87 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19318.00 ,16801.00 ,20552.00 ,94.20 ,,,,,,,,,,,,,,,16250.00 ,11200.00 ,,,,
2012-05-09,,,,,,,,,,,,,,,,,80.13 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19317.00 ,16795.00 ,20533.00 ,93.70 ,,,,,,,,,,,,,,,16250.00 ,11200.00 ,,,,
2012-05-10,,,,,,,,,,,,,,,,,80.22 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19313.00 ,16792.00 ,20513.00 ,93.35 ,,,,,,,,,,,,,,,,,,,,
2012-05-11,,,,,,,,,,,,,,,,,80.26 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19294.00 ,16743.00 ,20500.00 ,89.55 ,,,,,,,,,,,,,,,16200.00 ,11100.00 ,,,,
2012-05-14,,,,,,,,,,,,,,,,,80.68 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19269.00 ,16736.00 ,20475.00 ,87.45 ,,,,,,,,,,,,,,,16200.00 ,11100.00 ,,,,
2012-05-15,,,,,,,,,,,,,,,,,81.23 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19222.00 ,16716.00 ,20446.00 ,87.45 ,,,,,,,,,,,,,,,16150.00 ,11100.00 ,,,,
2012-05-16,,,,,,,,,,,,,,,,,81.42 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19125.00 ,16682.00 ,20327.00 ,87.70 ,,,,,,,,,,,,,,,16150.00 ,11050.00 ,,,,
2012-05-17,,,,,,,,,,,,,,,,,81.55 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19055.00 ,16667.00 ,20321.00 ,85.50 ,,,,,,,,,,,,,,,16100.00 ,11050.00 ,,,,
2012-05-18,,,,,,,,,,,,,,,,,81.09 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19006.00 ,16655.00 ,20298.00 ,85.40 ,,,,,,,,,,,,,,,16100.00 ,11000.00 ,,,,
2012-05-21,,,,,,,,,,,,,,,,,80.97 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18970.00 ,16626.00 ,20270.00 ,86.40 ,,,,,,,,,,,,,,,16100.00 ,11000.00 ,,,,
2012-05-22,,,,,,,,,,,,,,,,,81.65 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18928.00 ,16552.00 ,20235.00 ,86.00 ,,,,,,,,,,,,,,,16200.00 ,11100.00 ,,,,
2012-05-23,,,,,,,,,,,,,,,,,82.02 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18905.00 ,16551.00 ,20202.00 ,84.00 ,,,,,,,,,,,,,,,16200.00 ,11100.00 ,,,,
2012-05-24,,,,,,,,,,,,,,,,,82.28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18888.00 ,16536.00 ,20177.00 ,81.40 ,,,,,,,,,,,,,,,16000.00 ,10950.00 ,,,,
2012-05-25,,,,,,,,,,,,,,,,,82.40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18853.00 ,16529.00 ,20112.00 ,83.30 ,,,,,,,,,,,,,,,15900.00 ,10900.00 ,,,,
2012-05-28,,,,,,,,,,,,,,,,,82.21 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18828.00 ,16520.00 ,20090.00 ,83.10 ,,,,,,,,,,,,,,,15750.00 ,10900.00 ,,,,
2012-05-29,,,,,,,,,,,,,,,,,82.48 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18798.00 ,16503.00 ,20037.00 ,83.10 ,,,,,,,,,,,,,,,15700.00 ,10850.00 ,,,,
2012-05-30,,,,,,,,,,,,,,,,,83.07 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18759.00 ,16405.00 ,20003.00 ,82.90 ,,,,,,,,,,,,,,,15700.00 ,10825.00 ,,,,
2012-05-31,99.67 ,99.92 ,99.88 ,99.22 ,53.20 ,8.20 ,115.00 ,79.30 ,45.10 ,17664.00 ,-19.10 ,289.00 ,4.40 ,40.70 ,,,83.08 ,50.40 ,104.20 ,3.00 ,3.10 ,3.40 ,,1.90 ,-1.40 ,2.08 ,0.03 ,2.60 ,3.50 ,13.20 ,-1160.00 ,7932.00 ,7932.00 ,587224.43 ,,,922711.80 ,3807223.50 ,1.40 ,1260683.30 ,5256994.70 ,2.50 ,402177.80 ,1642150.80 ,8.50 ,16714.80 ,13.80 ,81636.70 ,596.20 ,7326.30 ,501.50 ,720.10 ,179.50 ,3807.30 ,2732.70 ,930.90 ,108924.21 ,20.10 ,39426.14 ,1390.18 ,832.80 ,9.60 ,11.90 ,5.40 ,5.00 ,10.70 ,13.70 ,8.40 ,9.00 ,117000974.00 ,60429610.50 ,40636713.30 ,10.82 ,11.91 ,13.13 ,5144174.20 ,3131496.90 ,2355704.90 ,2.81 ,10.13 ,20.97 ,2727.00 ,301718.00 ,3431.00 ,683276.80 ,213916.62 ,1968.59 ,5316.58 ,9077.30 ,5081130.68 ,12604228.40 ,7240027.60 ,2787276.70 ,10.31 ,17.30 ,13.25 ,18731.00 ,16379.00 ,19970.00 ,81.55 ,125221.00 ,46.00 ,0.12 ,33.33 ,5.15 ,4.33 ,2.80 ,1.30 ,1.40 ,0.64 ,0.32 ,0.30 ,1340.30 ,1231.12 ,15600.00 ,10800.00 ,78.85 ,395060.00 ,19.33 ,35.44 
2012-06-01,,,,,,,,,,,,,,,,,82.89 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18712.00 ,16359.00 ,19962.00 ,81.80 ,,,,,,,,,,,,,,,15500.00 ,10700.00 ,,,,
2012-06-04,,,,,,,,,,,,,,,,,82.56 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18680.00 ,16315.00 ,19937.00 ,,,,,,,,,,,,,,,,15300.00 ,10650.00 ,,,,
2012-06-05,,,,,,,,,,,,,,,,,82.79 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18598.00 ,16289.00 ,19771.00 ,,,,,,,,,,,,,,,,15200.00 ,10550.00 ,,,,
2012-06-06,,,,,,,,,,,,,,,,,82.18 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18545.00 ,16267.00 ,19696.00 ,77.65 ,,,,,,,,,,,,,,,15150.00 ,10400.00 ,,,,
2012-06-07,,,,,,,,,,,,,,,,,82.26 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18492.00 ,16210.00 ,19597.00 ,80.65 ,,,,,,,,,,,,,,,15100.00 ,10300.00 ,,,,
2012-06-08,,,,,,,,,,,,,,,,,82.51 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18473.00 ,16200.00 ,19575.00 ,83.85 ,,,,,,,,,,,,,,,15050.00 ,10250.00 ,,,,
2012-06-11,,,,,,,,,,,,,,,,,82.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18467.00 ,16188.00 ,19574.00 ,82.65 ,,,,,,,,,,,,,,,15000.00 ,10200.00 ,,,,
2012-06-12,,,,,,,,,,,,,,,,,82.42 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18421.00 ,16162.00 ,19541.00 ,82.50 ,,,,,,,,,,,,,,,14950.00 ,10100.00 ,,,,
2012-06-13,,,,,,,,,,,,,,,,,82.19 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18405.00 ,16160.00 ,19502.00 ,82.50 ,,,,,,,,,,,,,,,14900.00 ,10000.00 ,,,,
2012-06-14,,,,,,,,,,,,,,,,,81.85 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18358.00 ,16097.00 ,19468.00 ,82.85 ,,,,,,,,,,,,,,,14800.00 ,9950.00 ,,,,
2012-06-15,,,,,,,,,,,,,,,,,81.59 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18346.00 ,16073.00 ,19444.00 ,83.05 ,,,,,,,,,,,,,,,14750.00 ,9900.00 ,,,,
2012-06-18,,,,,,,,,,,,,,,,,81.95 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18333.00 ,16061.00 ,19435.00 ,83.45 ,,,,,,,,,,,,,,,14700.00 ,9800.00 ,,,,
2012-06-19,,,,,,,,,,,,,,,,,81.39 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18325.00 ,16055.00 ,19429.00 ,84.00 ,,,,,,,,,,,,,,,14500.00 ,9800.00 ,,,,
2012-06-20,,,,,,,,,,,,,,,,,81.42 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18325.00 ,16053.00 ,19428.00 ,86.30 ,,,,,,,,,,,,,,,14450.00 ,9850.00 ,,,,
2012-06-21,,,,,,,,,,,,,,,,,82.30 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18325.00 ,16046.00 ,19426.00 ,84.60 ,,,,,,,,,,,,,,,14450.00 ,9850.00 ,,,,
2012-06-22,,,,,,,,,,,,,,,,,82.21 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.00 ,,,,,,,,,,,,,,,,,,,,
2012-06-25,,,,,,,,,,,,,,,,,82.44 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18279.00 ,16024.00 ,19391.00 ,81.30 ,,,,,,,,,,,,,,,14450.00 ,9750.00 ,,,,
2012-06-26,,,,,,,,,,,,,,,,,82.39 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18249.00 ,16017.00 ,19351.00 ,82.30 ,,,,,,,,,,,,,,,14600.00 ,9700.00 ,,,,
2012-06-27,,,,,,,,,,,,,,,,,82.55 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18207.00 ,15950.00 ,19341.00 ,80.50 ,,,,,,,,,,,,,,,14600.00 ,9650.00 ,,,,
2012-06-28,,,,,,,,,,,,,,,,,82.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18188.00 ,15904.00 ,19326.00 ,80.30 ,,,,,,,,,,,,,,,14600.00 ,9600.00 ,,,,
2012-06-29,,,,,,,,,,,,,,,,,81.58 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18164.00 ,15855.00 ,19312.00 ,81.20 ,,,,,,,,,,,,,,,14600.00 ,9500.00 ,,,,
2012-06-30,99.58 ,99.82 ,99.77 ,99.07 ,51.00 ,8.20 ,76.00 ,73.20 ,45.10 ,17862.00 ,-19.60 ,284.00 ,4.30 ,40.80 ,8193.77 ,959.59 ,,50.20 ,99.30 ,2.20 ,3.30 ,3.50 ,,2.40 ,-2.08 ,2.11 ,0.20 ,2.51 ,4.70 ,13.60 ,245.00 ,9198.00 ,9198.00 ,596422.59 ,131682.50 ,4.10 ,840811.70 ,4647638.00 ,1.30 ,1447978.10 ,6704642.20 ,1.90 ,443387.80 ,2085542.60 ,9.70 ,16584.90 ,13.70 ,98221.60 ,627.10 ,7595.70 ,510.40 ,729.90 ,166.90 ,4537.70 ,3244.10 ,1099.90 ,150710.06 ,20.40 ,54019.11 ,1831.29 ,1101.27 ,9.50 ,9.80 ,6.10 ,5.70 ,10.50 ,13.00 ,7.80 ,8.80 ,145535616.70 ,75377040.90 ,50948111.80 ,10.26 ,11.66 ,12.37 ,6597142.80 ,3859197.80 ,2919070.60 ,3.60 ,9.66 ,16.96 ,2691.00 ,335210.00 ,3384.00 ,772730.30 ,241499.53 ,2464.94 ,5631.65 ,9947.62 ,5737129.72 ,12917104.10 ,7415787.30 ,2818716.10 ,8.74 ,14.26 ,12.85 ,,,,,108469.00 ,46.00 ,0.12 ,33.34 ,5.15 ,4.33 ,2.80 ,1.30 ,1.40 ,0.64 ,0.32 ,0.30 ,1285.42 ,1203.80 ,,,77.65 ,455804.00 ,18.85 ,39.55 
2012-07-02,,,,,,,,,,,,,,,,,81.87 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18158.00 ,15831.00 ,19307.00 ,82.95 ,,,,,,,,,,,,,,,14600.00 ,9500.00 ,,,,
2012-07-03,,,,,,,,,,,,,,,,,81.79 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18156.00 ,15829.00 ,19319.00 ,83.95 ,,,,,,,,,,,,,,,14600.00 ,9675.00 ,,,,
2012-07-04,,,,,,,,,,,,,,,,,82.17 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18156.00 ,15827.00 ,19321.00 ,84.55 ,,,,,,,,,,,,,,,14600.00 ,9675.00 ,,,,
2012-07-05,,,,,,,,,,,,,,,,,82.82 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18159.00 ,15828.00 ,19321.00 ,84.55 ,,,,,,,,,,,,,,,14650.00 ,9800.00 ,,,,
2012-07-06,,,,,,,,,,,,,,,,,83.28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18159.00 ,15829.00 ,19320.00 ,83.25 ,,,,,,,,,,,,,,,14650.00 ,9900.00 ,,,,
2012-07-09,,,,,,,,,,,,,,,,,83.13 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18168.00 ,15844.00 ,19322.00 ,83.25 ,,,,,,,,,,,,,,,14700.00 ,9900.00 ,,,,
2012-07-10,,,,,,,,,,,,,,,,,83.38 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18171.00 ,15846.00 ,19325.00 ,83.25 ,,,,,,,,,,,,,,,,,,,,
2012-07-11,,,,,,,,,,,,,,,,,83.48 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18189.00 ,15857.00 ,19339.00 ,83.45 ,,,,,,,,,,,,,,,14700.00 ,9900.00 ,,,,
2012-07-12,,,,,,,,,,,,,,,,,83.63 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18208.00 ,15873.00 ,19352.00 ,83.45 ,,,,,,,,,,,,,,,14700.00 ,9850.00 ,,,,
2012-07-13,,,,,,,,,,,,,,,,,83.29 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18222.00 ,15892.00 ,19360.00 ,82.85 ,,,,,,,,,,,,,,,14700.00 ,9850.00 ,,,,
2012-07-16,,,,,,,,,,,,,,,,,83.13 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18232.00 ,15909.00 ,19364.00 ,85.70 ,,,,,,,,,,,,,,,14700.00 ,9850.00 ,,,,
2012-07-17,,,,,,,,,,,,,,,,,83.03 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18240.00 ,15913.00 ,19367.00 ,85.95 ,,,,,,,,,,,,,,,14750.00 ,9950.00 ,,,,
2012-07-18,,,,,,,,,,,,,,,,,82.98 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18250.00 ,15918.00 ,19372.00 ,83.65 ,,,,,,,,,,,,,,,14800.00 ,10100.00 ,,,,
2012-07-19,,,,,,,,,,,,,,,,,82.91 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18255.00 ,15926.00 ,19379.00 ,84.65 ,,,,,,,,,,,,,,,14850.00 ,10100.00 ,,,,
2012-07-20,,,,,,,,,,,,,,,,,83.49 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18262.00 ,15929.00 ,19380.00 ,85.25 ,,,,,,,,,,,,,,,14950.00 ,10200.00 ,,,,
2012-07-23,,,,,,,,,,,,,,,,,83.77 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18273.00 ,15941.00 ,19384.00 ,85.50 ,,,,,,,,,,,,,,,14950.00 ,10200.00 ,,,,
2012-07-24,,,,,,,,,,,,,,,,,84.02 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18282.00 ,15948.00 ,19385.00 ,84.85 ,,,,,,,,,,,,,,,15000.00 ,10200.00 ,,,,
2012-07-25,,,,,,,,,,,,,,,,,83.59 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18290.00 ,15961.00 ,19392.00 ,83.80 ,,,,,,,,,,,,,,,15000.00 ,10200.00 ,,,,
2012-07-26,,,,,,,,,,,,,,,,,82.85 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18300.00 ,15977.00 ,19400.00 ,82.35 ,,,,,,,,,,,,,,,15100.00 ,10200.00 ,,,,
2012-07-27,,,,,,,,,,,,,,,,,82.64 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18308.00 ,15988.00 ,19402.00 ,83.45 ,,,,,,,,,,,,,,,15150.00 ,10200.00 ,,,,
2012-07-30,,,,,,,,,,,,,,,,,82.81 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18316.00 ,15997.00 ,19406.00 ,83.45 ,,,,,,,,,,,,,,,15200.00 ,10200.00 ,,,,
