指标名称,美元指数,伦敦现货黄金:以美元计价,美国:标准普尔500指数,美国:主要经济指标预测:联邦基金利率,美国:国债实际收益率:5年期,美国:国债实际收益率:7年期,美国:国债实际收益率:10年期,美国:国债实际收益率:20年期,美国:国债实际收益率:30年期,美国:联邦基金目标利率,美国:就业率:季调,现货价:原油:俄罗斯ESPO,现货价:原油(阿曼):环太平洋,现货价:原油(阿联酋迪拜):环太平洋,现货价:原油:科威特能源公司,现货价:原油(迪拜):中东离岸,申万行业指数:黄金,产量:黄金:累计值(黄金协会),消费量:黄金:累计值,消费量:黄金:黄金首饰:累计值,消费量:黄金:金条:累计值,消费量:黄金:金币:累计值,消费量:黄金:累计同比,消费量:黄金:黄金首饰:累计同比,消费量:黄金:金条:累计同比,消费量:黄金:金币:累计同比,RPI:金银珠宝:当月同比,城市RPI:金银珠宝:当月同比,农村RPI:金银珠宝:当月同比
2014-07-22,80.78 ,1310.25 ,1983.53 ,,-0.25 ,0.17 ,0.25 ,0.68 ,0.92 ,,,107.63 ,105.95 ,105.95 ,105.65 ,,4157.88 ,,,,,,,,,,,,
2014-07-23,80.80 ,1308.00 ,1987.01 ,,-0.25 ,0.18 ,0.25 ,0.68 ,0.93 ,,,106.76 ,105.05 ,105.05 ,,104.72 ,4187.04 ,,,,,,,,,,,,
2014-07-24,80.87 ,1292.75 ,1987.98 ,,-0.21 ,0.17 ,0.25 ,0.62 ,0.95 ,,,107.64 ,105.95 ,105.95 ,,104.98 ,4233.10 ,,,,,,,,,,,,
2014-07-25,81.05 ,1294.75 ,1978.34 ,,-0.26 ,0.16 ,0.20 ,0.62 ,0.88 ,,,107.45 ,105.79 ,105.79 ,,104.53 ,4306.00 ,,,,,,,,,,,,
2014-07-28,81.00 ,1304.50 ,1978.91 ,,-0.22 ,0.20 ,0.22 ,0.65 ,0.91 ,,,,,,,,4395.56 ,,,,,,,,,,,,
2014-07-29,81.21 ,1299.25 ,1969.95 ,,-0.24 ,0.16 ,0.20 ,0.62 ,0.87 ,,,107.86 ,106.30 ,106.20 ,,105.43 ,4377.77 ,,,,,,,,,,,,
2014-07-30,81.42 ,1294.50 ,1970.07 ,,-0.19 ,0.22 ,0.29 ,0.71 ,0.95 ,,,107.77 ,106.15 ,106.10 ,,105.27 ,4337.85 ,,,,,,,,,,,,
2014-07-31,81.46 ,1285.25 ,1930.67 ,,-0.21 ,0.21 ,0.29 ,0.71 ,0.96 ,,59.10 ,106.41 ,104.50 ,104.40 ,,103.81 ,4569.47 ,257.76 ,,,,,,,,,-2.17 ,-1.74 ,-3.96 
2014-08-01,81.31 ,1291.25 ,1925.15 ,,-0.25 ,0.18 ,0.25 ,0.68 ,0.93 ,,,106.52 ,104.60 ,104.60 ,103.33 ,104.37 ,4451.63 ,,,,,,,,,,,,
2014-08-04,81.32 ,1290.50 ,1938.99 ,,-0.24 ,0.17 ,0.26 ,0.70 ,0.95 ,,,105.89 ,103.68 ,103.68 ,102.36 ,104.10 ,4495.93 ,,,,,,,,,,,,
2014-08-05,81.54 ,1284.75 ,1920.21 ,,-0.24 ,0.17 ,0.25 ,0.68 ,0.94 ,,,105.91 ,103.69 ,103.69 ,102.19 ,103.79 ,4495.23 ,,,,,,,,,,,,
2014-08-06,81.42 ,1306.50 ,1920.24 ,,-0.24 ,0.15 ,0.24 ,0.67 ,0.93 ,,,105.18 ,103.14 ,103.14 ,101.72 ,103.24 ,4549.74 ,,,,,,,,,,,,
2014-08-07,81.53 ,1305.25 ,1909.57 ,,-0.29 ,0.09 ,0.19 ,0.63 ,0.90 ,,,105.19 ,103.30 ,103.30 ,,102.81 ,4511.84 ,,,,,,,,,,,,
2014-08-08,81.40 ,1309.75 ,1931.59 ,,-0.24 ,0.15 ,0.19 ,0.64 ,0.91 ,,,106.47 ,104.65 ,104.65 ,103.21 ,104.77 ,4621.98 ,,,,,,,,,,,,
2014-08-11,81.46 ,1307.25 ,1936.92 ,,-0.24 ,0.16 ,0.19 ,0.64 ,0.92 ,,,105.15 ,103.19 ,103.19 ,102.04 ,103.47 ,4624.76 ,,,,,,,,,,,,
2014-08-12,81.51 ,1315.75 ,1933.75 ,,-0.24 ,0.16 ,0.22 ,0.68 ,0.96 ,,,104.60 ,102.95 ,102.95 ,101.71 ,102.83 ,4597.65 ,,,,,,,,,,,,
2014-08-13,81.61 ,1312.00 ,1946.72 ,,-0.29 ,0.10 ,0.20 ,0.66 ,0.94 ,,,103.14 ,101.59 ,101.59 ,,101.97 ,4589.74 ,,,,,,,,,,,,
2014-08-14,81.60 ,1313.50 ,1955.18 ,,-0.26 ,0.14 ,0.19 ,0.63 ,0.89 ,,,104.27 ,102.63 ,102.60 ,,102.90 ,4537.08 ,,,,,,,,,,,,
2014-08-15,81.43 ,1296.00 ,1955.06 ,,-0.28 ,0.11 ,0.16 ,0.58 ,0.84 ,,,101.90 ,100.45 ,100.40 ,99.70 ,100.02 ,4554.48 ,,,,,,,,,,,,
2014-08-18,81.58 ,1296.75 ,1971.74 ,,-0.27 ,0.07 ,0.21 ,0.64 ,0.90 ,,,102.22 ,100.81 ,100.49 ,99.51 ,100.53 ,4589.76 ,,,,,,,,,,,,
2014-08-19,81.89 ,1296.50 ,1981.60 ,,-0.22 ,0.11 ,0.23 ,0.66 ,0.93 ,,,101.49 ,100.30 ,99.80 ,98.68 ,100.07 ,4640.86 ,,,,,,,,,,,,
2014-08-20,82.25 ,1295.00 ,1986.51 ,,-0.18 ,0.15 ,0.26 ,0.68 ,0.94 ,,,101.86 ,100.69 ,100.09 ,,100.76 ,4635.86 ,,,,,,,,,,,,
2014-08-21,82.16 ,1275.25 ,1992.37 ,,-0.16 ,0.18 ,0.24 ,0.65 ,0.91 ,,,101.31 ,100.09 ,99.29 ,,99.50 ,4592.68 ,,,,,,,,,,,,
2014-08-22,82.33 ,1277.25 ,1988.40 ,,-0.11 ,0.19 ,0.26 ,0.60 ,0.88 ,,,102.10 ,101.31 ,99.99 ,99.16 ,99.93 ,4581.75 ,,,,,,,,,,,,
2014-08-25,82.58 ,,1997.92 ,,-0.09 ,0.18 ,0.24 ,0.58 ,0.86 ,,,102.11 ,101.31 ,100.11 ,99.09 ,100.33 ,4533.42 ,,,,,,,,,,,,
2014-08-26,82.67 ,1286.00 ,2000.02 ,,-0.15 ,0.16 ,0.25 ,0.64 ,0.88 ,,,102.41 ,101.76 ,100.76 ,99.52 ,100.78 ,4525.30 ,,,,,,,,,,,,
2014-08-27,82.46 ,1282.75 ,2000.12 ,,-0.15 ,0.18 ,0.23 ,0.61 ,0.85 ,,,102.80 ,102.00 ,101.20 ,99.78 ,,4487.56 ,,,,,,,,,,,,
2014-08-28,82.49 ,1292.00 ,1996.74 ,,-0.14 ,0.19 ,0.21 ,0.58 ,0.82 ,,,102.50 ,101.59 ,100.59 ,,,4451.28 ,,,,,,,,,,,,
2014-08-29,82.72 ,1285.75 ,2003.37 ,,-0.13 ,0.21 ,0.23 ,0.61 ,0.84 ,,,102.52 ,101.39 ,100.29 ,99.59 ,101.05 ,4478.78 ,,,,,,,,,,,,
2014-08-31,,,,,,,,,,,59.00 ,,,,,,,305.19 ,,,,,,,,,-3.95 ,-3.85 ,-4.40 
2014-09-01,82.78 ,1286.50 ,,,,,,,,,,102.97 ,101.53 ,100.93 ,99.67 ,101.37 ,4521.82 ,,,,,,,,,,,,
2014-09-02,82.97 ,1267.00 ,2002.28 ,,-0.07 ,0.20 ,0.27 ,0.61 ,0.90 ,,,102.39 ,100.94 ,100.19 ,98.52 ,100.51 ,4560.67 ,,,,,,,,,,,,
2014-09-03,82.86 ,1265.50 ,2000.72 ,,-0.08 ,0.18 ,0.24 ,0.59 ,0.89 ,,,101.30 ,99.51 ,98.91 ,97.80 ,100.34 ,4577.38 ,,,,,,,,,,,,
2014-09-04,83.84 ,1271.50 ,1997.65 ,,-0.05 ,0.21 ,0.28 ,0.64 ,0.94 ,,,102.34 ,100.40 ,99.90 ,,101.17 ,4601.31 ,,,,,,,,,,,,
2014-09-05,83.76 ,1266.00 ,2007.71 ,,-0.08 ,0.24 ,0.31 ,0.72 ,0.97 ,,,102.07 ,99.88 ,99.48 ,,,4623.41 ,,,,,,,,,,,,
2014-09-08,84.31 ,1259.00 ,2001.54 ,,-0.02 ,0.26 ,0.35 ,0.73 ,0.97 ,,,100.15 ,98.20 ,97.80 ,96.30 ,98.17 ,,,,,,,,,,,,,
2014-09-09,84.14 ,1255.75 ,1988.44 ,,0.05 ,0.32 ,0.39 ,0.70 ,0.97 ,,,100.24 ,98.19 ,97.79 ,96.32 ,98.06 ,4592.72 ,,,,,,,,,,,,
2014-09-10,84.23 ,1251.00 ,1995.69 ,,0.10 ,0.38 ,0.44 ,0.76 ,1.02 ,,,99.44 ,97.34 ,96.99 ,95.57 ,97.24 ,4578.03 ,,,,,,,,,,,,
2014-09-11,84.24 ,1241.25 ,1997.45 ,,0.03 ,0.33 ,0.42 ,0.79 ,1.01 ,,,98.11 ,96.10 ,95.80 ,,,4596.10 ,,,,,,,,,,,,
2014-09-12,84.16 ,1231.50 ,1985.54 ,,0.08 ,0.42 ,0.49 ,0.87 ,1.10 ,,,99.10 ,97.01 ,96.81 ,95.29 ,96.70 ,4614.43 ,,,,,,,,,,,,
2014-09-15,84.24 ,1234.25 ,1984.13 ,,0.07 ,0.39 ,0.47 ,0.86 ,1.09 ,,,97.49 ,95.27 ,95.07 ,93.84 ,95.71 ,4636.95 ,,,,,,,,,,,,
2014-09-16,84.08 ,1232.25 ,1998.98 ,,0.03 ,0.35 ,0.48 ,0.88 ,1.11 ,,,97.65 ,95.41 ,95.21 ,94.37 ,95.74 ,4643.72 ,,,,,,,,,,,,
2014-09-17,84.75 ,1236.00 ,2001.57 ,,0.19 ,0.51 ,0.56 ,0.93 ,1.16 ,,,98.60 ,96.41 ,96.21 ,95.14 ,97.04 ,4739.84 ,,,,,,,,,,,,
2014-09-18,84.27 ,1220.50 ,2011.36 ,,0.29 ,0.55 ,0.61 ,0.91 ,1.17 ,,,98.09 ,96.10 ,95.80 ,,96.40 ,4689.43 ,,,,,,,,,,,,
2014-09-19,84.79 ,1219.75 ,2010.40 ,,0.27 ,0.51 ,0.56 ,0.86 ,1.11 ,,,96.89 ,95.10 ,94.60 ,93.59 ,95.38 ,4656.26 ,,,,,,,,,,,,
2014-09-22,84.71 ,1213.50 ,1994.29 ,,0.20 ,0.46 ,0.58 ,0.93 ,1.13 ,,,97.33 ,96.01 ,94.94 ,93.98 ,95.31 ,4564.37 ,,,,,,,,,,,,
2014-09-23,84.70 ,1222.00 ,1982.77 ,,0.15 ,0.41 ,0.52 ,0.87 ,1.08 ,,,96.92 ,96.11 ,94.59 ,93.93 ,95.11 ,4596.54 ,,,,,,,,,,,,
2014-09-24,85.07 ,1217.25 ,1998.30 ,,0.16 ,0.43 ,0.54 ,0.89 ,1.10 ,,,96.52 ,95.50 ,94.39 ,93.78 ,94.44 ,4658.21 ,,,,,,,,,,,,
2014-09-25,85.20 ,1213.75 ,1965.99 ,,0.13 ,0.41 ,0.50 ,0.85 ,1.06 ,,,96.41 ,95.31 ,94.29 ,,94.51 ,4626.75 ,,,,,,,,,,,,
2014-09-26,85.64 ,1213.75 ,1982.85 ,,0.21 ,0.51 ,0.57 ,0.90 ,1.09 ,,,96.27 ,95.10 ,94.09 ,93.56 ,94.78 ,4650.62 ,,,,,,,,,,,,
2014-09-29,85.62 ,1219.50 ,1977.80 ,,0.16 ,0.44 ,0.55 ,0.89 ,1.08 ,,,96.23 ,96.11 ,94.00 ,93.98 ,94.53 ,4650.94 ,,,,,,,,,,,,
2014-09-30,85.91 ,1216.50 ,1972.29 ,,0.22 ,0.51 ,0.55 ,0.89 ,1.10 ,,59.10 ,,96.50 ,94.61 ,93.97 ,95.51 ,4698.29 ,351.73 ,754.82 ,581.38 ,119.42 ,0.00 ,-21.42 ,0.45 ,-62.58 ,,-6.00 ,-6.05 ,-5.76 
2014-10-01,85.90 ,1216.50 ,1946.16 ,,0.09 ,0.36 ,0.46 ,0.80 ,1.01 ,,,,93.90 ,93.50 ,90.98 ,93.77 ,,,,,,,,,,,,,
2014-10-02,85.61 ,1211.75 ,1946.17 ,,0.13 ,0.41 ,0.49 ,0.83 ,1.04 ,,,93.59 ,92.20 ,91.80 ,,90.60 ,,,,,,,,,,,,,
2014-10-03,86.65 ,1195.00 ,1967.90 ,,0.17 ,0.42 ,0.52 ,0.84 ,1.04 ,,,94.13 ,92.50 ,92.50 ,,92.16 ,,,,,,,,,,,,,
2014-10-06,85.64 ,1195.75 ,1964.82 ,,0.15 ,0.41 ,0.50 ,0.84 ,1.04 ,,,,,,,,,,,,,,,,,,,,
2014-10-07,85.66 ,1210.50 ,1935.10 ,,0.12 ,0.37 ,0.44 ,0.79 ,1.00 ,,,92.83 ,91.20 ,91.15 ,,91.03 ,,,,,,,,,,,,,
2014-10-08,85.30 ,1217.00 ,1968.89 ,,0.03 ,0.32 ,0.39 ,0.75 ,0.97 ,,,91.63 ,90.10 ,90.10 ,,89.84 ,4689.48 ,,,,,,,,,,,,
2014-10-09,85.54 ,1226.75 ,1928.21 ,,0.06 ,0.34 ,0.37 ,0.74 ,0.96 ,,,91.72 ,90.50 ,90.50 ,,,4765.36 ,,,,,,,,,,,,
2014-10-10,85.81 ,1219.00 ,1906.13 ,,0.03 ,0.29 ,0.35 ,0.71 ,0.93 ,,,89.08 ,88.00 ,88.00 ,85.30 ,88.28 ,4713.37 ,,,,,,,,,,,,
2014-10-13,85.21 ,1229.00 ,1874.74 ,,,,,,,,,88.49 ,87.75 ,87.70 ,,87.68 ,4768.79 ,,,,,,,,,,,,
2014-10-14,85.81 ,1234.75 ,1877.70 ,,0.04 ,0.24 ,0.29 ,0.61 ,0.88 ,,,89.03 ,87.85 ,87.85 ,84.44 ,,4737.45 ,,,,,,,,,,,,
2014-10-15,84.92 ,1237.50 ,1862.49 ,,0.00 ,0.26 ,0.29 ,0.65 ,0.88 ,,,84.54 ,83.70 ,83.70 ,80.94 ,83.42 ,4741.43 ,,,,,,,,,,,,
2014-10-16,84.95 ,1237.75 ,1862.76 ,,0.02 ,0.22 ,0.28 ,0.61 ,0.89 ,,,83.32 ,82.60 ,82.60 ,,81.79 ,4775.52 ,,,,,,,,,,,,
2014-10-17,85.20 ,1234.25 ,1886.76 ,,0.01 ,0.28 ,0.30 ,0.67 ,0.90 ,,,85.37 ,85.05 ,85.05 ,82.20 ,85.69 ,4729.31 ,,,,,,,,,,,,
2014-10-20,85.03 ,1244.50 ,1904.01 ,,-0.04 ,0.22 ,0.29 ,0.67 ,0.90 ,,,84.77 ,83.99 ,83.99 ,81.26 ,85.06 ,4766.80 ,,,,,,,,,,,,
2014-10-21,85.40 ,1250.25 ,1941.28 ,,0.02 ,0.26 ,0.33 ,0.66 ,0.94 ,,,84.88 ,83.10 ,83.10 ,80.56 ,84.27 ,4787.91 ,,,,,,,,,,,,
2014-10-22,85.77 ,1243.75 ,1927.11 ,,-0.01 ,0.25 ,0.34 ,0.72 ,0.94 ,,,,,,,,4701.57 ,,,,,,,,,,,,
2014-10-23,85.88 ,1232.75 ,1950.82 ,,0.09 ,0.32 ,0.38 ,0.71 ,0.98 ,,,84.12 ,82.70 ,82.70 ,,82.93 ,4582.61 ,,,,,,,,,,,,
2014-10-24,85.72 ,1232.75 ,1964.58 ,,0.06 ,0.32 ,0.39 ,0.76 ,0.98 ,,,85.19 ,84.30 ,84.30 ,,83.67 ,4586.64 ,,,,,,,,,,,,
2014-10-27,85.59 ,1228.75 ,1961.63 ,,0.07 ,0.33 ,0.38 ,0.75 ,0.97 ,,,85.10 ,84.20 ,84.20 ,,83.83 ,4590.58 ,,,,,,,,,,,,
2014-10-28,85.41 ,1229.25 ,1985.05 ,,0.06 ,0.34 ,0.39 ,0.76 ,0.98 ,,,84.92 ,83.91 ,83.91 ,81.04 ,83.93 ,4670.47 ,,,,,,,,,,,,
2014-10-29,85.99 ,1223.50 ,1982.30 ,,0.14 ,0.38 ,0.42 ,0.76 ,0.96 ,,,85.62 ,84.50 ,84.50 ,,84.60 ,4721.61 ,,,,,,,,,,,,
2014-10-30,86.12 ,1202.00 ,1994.65 ,,0.09 ,0.33 ,0.42 ,0.76 ,0.96 ,,,85.56 ,84.40 ,84.40 ,,84.99 ,4791.04 ,,,,,,,,,,,,
2014-10-31,86.92 ,1164.25 ,2018.05 ,,0.09 ,0.34 ,0.43 ,0.78 ,0.99 ,,59.30 ,84.54 ,83.61 ,83.61 ,,83.24 ,4772.81 ,385.96 ,,,,,,,,,-5.93 ,-5.98 ,-5.71 
2014-11-02,,,,,,,,,,,,,,,80.66 ,,,,,,,,,,,,,,
2014-11-03,87.39 ,1167.75 ,2017.81 ,,0.08 ,0.32 ,0.43 ,0.78 ,0.99 ,,,85.00 ,82.29 ,82.29 ,78.70 ,83.25 ,4813.73 ,,,,,,,,,,,,
2014-11-04,87.05 ,1166.50 ,2012.10 ,,0.14 ,0.38 ,0.43 ,0.77 ,0.96 ,,,83.12 ,80.49 ,80.29 ,76.76 ,80.83 ,4859.36 ,,,,,,,,,,,,
2014-11-05,87.41 ,1142.00 ,2023.57 ,,0.09 ,0.34 ,0.43 ,0.77 ,0.96 ,,,81.61 ,79.10 ,78.70 ,75.79 ,79.33 ,4772.03 ,,,,,,,,,,,,
2014-11-06,88.09 ,1145.00 ,2031.21 ,,0.09 ,0.34 ,0.45 ,0.79 ,0.98 ,,,82.22 ,80.51 ,79.16 ,,,4805.05 ,,,,,,,,,,,,
2014-11-07,87.59 ,1154.50 ,2031.92 ,,0.01 ,0.27 ,0.38 ,0.73 ,0.93 ,,,82.19 ,80.48 ,79.18 ,76.58 ,79.60 ,4756.16 ,,,,,,,,,,,,
2014-11-10,87.81 ,1162.00 ,2038.26 ,,0.07 ,0.32 ,0.44 ,0.78 ,0.98 ,,,83.36 ,81.40 ,80.19 ,77.24 ,81.48 ,4844.68 ,,,,,,,,,,,,
2014-11-11,87.59 ,1156.50 ,2039.68 ,,,,,,,,,81.20 ,79.24 ,78.09 ,75.45 ,78.84 ,4782.84 ,,,,,,,,,,,,
2014-11-12,87.80 ,1164.50 ,2038.25 ,,0.12 ,0.40 ,0.46 ,0.80 ,1.00 ,,,81.07 ,78.94 ,77.79 ,,77.97 ,4831.98 ,,,,,,,,,,,,
2014-11-13,87.75 ,1161.75 ,2039.33 ,,0.16 ,0.42 ,0.47 ,0.81 ,1.01 ,,,79.57 ,77.50 ,76.40 ,,,4891.10 ,,,,,,,,,,,,
2014-11-14,87.55 ,1169.00 ,2039.82 ,,0.17 ,0.38 ,0.43 ,0.74 ,0.99 ,,,76.49 ,74.89 ,73.39 ,71.40 ,75.19 ,4872.75 ,,,,,,,,,,,,
2014-11-17,87.95 ,1182.50 ,2041.32 ,,0.22 ,0.42 ,0.48 ,0.78 ,1.02 ,,,77.36 ,75.74 ,74.19 ,72.10 ,74.48 ,4878.85 ,,,,,,,,,,,,
2014-11-18,87.58 ,1192.75 ,2051.80 ,,0.21 ,0.42 ,0.48 ,0.78 ,1.02 ,,,78.31 ,76.69 ,75.10 ,72.75 ,,4881.86 ,,,,,,,,,,,,
2014-11-19,87.62 ,1196.00 ,2048.72 ,,0.27 ,0.48 ,0.53 ,0.83 ,1.07 ,,,77.50 ,76.71 ,74.30 ,72.40 ,,4869.11 ,,,,,,,,,,,,
2014-11-20,87.68 ,1190.00 ,2052.75 ,,0.23 ,0.44 ,0.49 ,0.80 ,1.05 ,,,76.96 ,76.31 ,74.14 ,,73.60 ,4849.02 ,,,,,,,,,,,,
2014-11-21,88.29 ,1203.75 ,2063.50 ,,0.19 ,0.40 ,0.45 ,0.75 ,1.00 ,,,78.48 ,77.79 ,75.75 ,,75.84 ,4875.91 ,,,,,,,,,,,,
2014-11-24,88.10 ,1197.50 ,2069.41 ,,0.19 ,0.38 ,0.44 ,0.74 ,0.99 ,,,74.57 ,78.91 ,76.80 ,74.38 ,76.93 ,4956.91 ,,,,,,,,,,,,
2014-11-25,87.91 ,1199.00 ,2067.03 ,,0.11 ,0.34 ,0.42 ,0.76 ,0.96 ,,,74.57 ,77.74 ,75.59 ,73.16 ,76.09 ,5243.78 ,,,,,,,,,,,,
2014-11-26,87.67 ,1197.50 ,2072.83 ,,0.12 ,0.35 ,0.42 ,0.75 ,0.95 ,,,74.57 ,76.65 ,74.21 ,71.92 ,74.41 ,5228.29 ,,,,,,,,,,,,
2014-11-27,87.95 ,1194.75 ,,,,,,,,,,74.57 ,74.29 ,72.14 ,,,5280.75 ,,,,,,,,,,,,
2014-11-28,88.24 ,1182.75 ,2067.56 ,,0.10 ,0.30 ,0.39 ,0.71 ,0.92 ,,,71.15 ,70.61 ,68.91 ,67.09 ,67.92 ,5323.02 ,,,,,,,,,,,,
2014-11-30,,,,,,,,,,,59.20 ,,,,,,,429.91 ,,,,,,,,,-6.52 ,-6.65 ,-5.99 
2014-12-01,88.01 ,1194.00 ,2053.44 ,,0.13 ,0.34 ,0.43 ,0.76 ,0.96 ,,,68.32 ,67.05 ,65.90 ,64.41 ,66.39 ,5258.18 ,,,,,,,,,,,,
2014-12-02,88.64 ,1195.00 ,2066.55 ,,0.23 ,0.45 ,0.51 ,0.82 ,1.01 ,,,72.16 ,70.51 ,68.80 ,66.84 ,70.31 ,5373.81 ,,,,,,,,,,,,
2014-12-03,88.95 ,1204.75 ,2074.33 ,,0.23 ,0.44 ,0.50 ,0.81 ,1.00 ,,,70.84 ,69.31 ,67.99 ,66.01 ,68.02 ,5663.00 ,,,,,,,,,,,,
2014-12-04,88.65 ,1209.00 ,2071.92 ,,0.23 ,0.44 ,0.48 ,0.78 ,0.96 ,,,69.96 ,68.42 ,67.10 ,,,5756.80 ,,,,,,,,,,,,
2014-12-05,89.35 ,1194.00 ,2075.37 ,,0.34 ,0.51 ,0.56 ,0.82 ,0.98 ,,,68.04 ,67.15 ,66.04 ,64.12 ,66.24 ,5563.25 ,,,,,,,,,,,,
2014-12-08,89.11 ,1193.00 ,2060.31 ,,0.43 ,0.52 ,0.55 ,0.77 ,0.94 ,,,68.04 ,65.90 ,65.21 ,62.69 ,64.62 ,5672.23 ,,,,,,,,,,,,
2014-12-09,88.73 ,1227.00 ,2059.82 ,,0.29 ,0.43 ,0.49 ,0.74 ,0.90 ,,,65.26 ,63.61 ,62.41 ,60.67 ,63.40 ,5572.00 ,,,,,,,,,,,,
2014-12-10,88.21 ,1229.00 ,2026.14 ,,0.31 ,0.45 ,0.47 ,0.72 ,0.88 ,,,65.52 ,63.60 ,62.70 ,60.33 ,63.27 ,5811.04 ,,,,,,,,,,,,
2014-12-11,88.46 ,1216.25 ,2035.33 ,,0.35 ,0.46 ,0.49 ,0.72 ,0.88 ,,,64.38 ,62.35 ,61.51 ,,,5771.56 ,,,,,,,,,,,,
2014-12-12,88.33 ,1217.00 ,2002.33 ,,0.33 ,0.42 ,0.46 ,0.68 ,0.84 ,,,62.73 ,60.55 ,59.81 ,57.32 ,59.90 ,5775.06 ,,,,,,,,,,,,
2014-12-15,88.48 ,1209.25 ,1989.63 ,,0.41 ,0.47 ,0.50 ,0.69 ,0.84 ,,,62.73 ,60.10 ,59.41 ,56.70 ,59.75 ,5771.09 ,,,,,,,,,,,,
2014-12-16,87.91 ,1202.50 ,1972.74 ,,0.32 ,0.38 ,0.42 ,0.62 ,0.77 ,,,59.77 ,57.21 ,56.26 ,54.09 ,55.61 ,5747.89 ,,,,,,,,,,,,
2014-12-17,88.22 ,1195.75 ,2012.89 ,,0.39 ,0.44 ,0.49 ,0.67 ,0.81 ,,,59.24 ,56.70 ,55.80 ,53.91 ,55.97 ,5691.67 ,,,,,,,,,,,,
2014-12-18,89.21 ,1199.00 ,2061.23 ,,0.48 ,0.56 ,0.57 ,0.77 ,0.91 ,,,61.14 ,58.62 ,57.30 ,,58.80 ,5725.72 ,,,,,,,,,,,,
2014-12-19,89.59 ,1195.50 ,2070.65 ,,0.39 ,0.44 ,0.49 ,0.68 ,0.85 ,,,59.19 ,56.64 ,55.40 ,53.77 ,56.41 ,5826.29 ,,,,,,,,,,,,
2014-12-22,89.72 ,1195.25 ,2078.54 ,,0.38 ,0.42 ,0.47 ,0.66 ,0.82 ,,,62.40 ,59.81 ,58.60 ,,58.11 ,6034.41 ,,,,,,,,,,,,
2014-12-23,90.08 ,1175.75 ,2082.17 ,,0.46 ,0.51 ,0.56 ,0.76 ,0.92 ,,,59.69 ,56.90 ,56.01 ,54.04 ,56.48 ,5715.05 ,,,,,,,,,,,,
2014-12-24,89.91 ,1177.00 ,2081.88 ,,0.50 ,0.55 ,0.59 ,0.77 ,0.91 ,,,60.70 ,57.99 ,57.31 ,54.89 ,57.63 ,5612.45 ,,,,,,,,,,,,
2014-12-25,89.81 ,,,,,,,,,,,,,,,,5699.66 ,,,,,,,,,,,,
2014-12-26,90.03 ,,2088.77 ,,0.49 ,0.53 ,0.58 ,0.75 ,0.90 ,,,,,,,56.98 ,5778.86 ,,,,,,,,,,,,
2014-12-29,90.19 ,1185.50 ,2090.57 ,,0.50 ,0.55 ,0.57 ,0.74 ,0.88 ,,,59.60 ,55.74 ,55.69 ,52.90 ,,5749.62 ,,,,,,,,,,,,
2014-12-30,89.97 ,1206.00 ,2080.35 ,,0.47 ,0.54 ,0.56 ,0.75 ,0.88 ,,,56.30 ,53.06 ,53.01 ,50.70 ,,5612.87 ,,,,,,,,,,,,
2014-12-31,90.27 ,1199.25 ,2058.90 ,,0.38 ,0.44 ,0.49 ,0.68 ,0.83 ,,59.20 ,,53.06 ,52.89 ,,,5768.02 ,451.80 ,886.09 ,667.06 ,155.13 ,12.80 ,-24.68 ,-6.90 ,-58.71 ,-48.86 ,-3.49 ,-3.41 ,-3.83 
2015-01-02,91.15 ,1172.00 ,2058.20 ,,0.31 ,0.37 ,0.41 ,0.61 ,0.76 ,,,57.69 ,54.39 ,54.09 ,51.35 ,53.68 ,,,,,,,,,,,,,
2015-01-05,91.42 ,1200.00 ,2020.58 ,,0.32 ,0.36 ,0.40 ,0.57 ,0.71 ,,,54.98 ,51.85 ,51.40 ,47.36 ,52.21 ,6173.25 ,,,,,,,,,,,,
2015-01-06,91.61 ,1210.25 ,2002.61 ,,0.34 ,0.36 ,0.41 ,0.55 ,0.68 ,,,51.69 ,49.07 ,48.70 ,,47.75 ,6224.98 ,,,,,,,,,,,,
2015-01-07,91.99 ,1210.50 ,2025.90 ,,0.31 ,0.35 ,0.39 ,0.55 ,0.68 ,,,49.55 ,46.40 ,45.91 ,42.45 ,47.23 ,6598.92 ,,,,,,,,,,,,
2015-01-08,92.29 ,1215.50 ,2062.14 ,,0.29 ,0.38 ,0.41 ,0.60 ,0.73 ,,,50.59 ,47.59 ,47.26 ,43.50 ,47.56 ,6368.80 ,,,,,,,,,,,,
2015-01-09,91.94 ,1217.75 ,2044.81 ,,0.25 ,0.34 ,0.36 ,0.57 ,0.72 ,,,50.64 ,47.29 ,47.20 ,43.21 ,47.41 ,6263.33 ,,,,,,,,,,,,
2015-01-12,92.03 ,1226.50 ,2028.26 ,,0.23 ,0.31 ,0.35 ,0.55 ,0.69 ,,,48.91 ,45.60 ,45.40 ,41.29 ,46.05 ,6336.00 ,,,,,,,,,,,,
2015-01-13,92.28 ,1231.50 ,2023.03 ,,0.32 ,0.35 ,0.37 ,0.58 ,0.73 ,,,46.13 ,43.03 ,42.59 ,38.90 ,42.86 ,6273.97 ,,,,,,,,,,,,
2015-01-14,92.10 ,1235.00 ,2011.27 ,,0.15 ,0.25 ,0.29 ,0.53 ,0.69 ,,,45.77 ,42.82 ,42.05 ,38.90 ,43.16 ,6092.42 ,,,,,,,,,,,,
