指标名称,市场价:顺丁橡胶(BR9000):全国,市场价(平均价):氯丁橡胶(M-40):华东地区,经销价:丁苯橡胶(齐鲁1502):中石化华北,市场价(平均价):丁基橡胶(268):华东地区,市场价(平均价):丁基橡胶(268):华北地区,(停止)出厂价:丁腈橡胶(2907):兰州石化,进口数量:天然橡胶:当月值,进口数量:合成橡胶:当月值,现货价:天然橡胶(国产5号标胶):国内,出厂价:丁二烯:中石化华东,出厂价:丁二烯:中石化华南,进口平均单价:氯丁二烯橡胶胶乳:当月值,市场价:苯乙烯(一级品):全国,产量:乙烯:当月值,出厂价:异丁烯:滨州裕华,价格指数:机械设备:传动带,价格指数:机械设备:输送带,进口数量:其他硫化橡胶制的传动带及带料(40103900):当月值,出口数量:其他硫化橡胶制的传动带及带料(40103900):当月值,价格指数:电工电气:高压绝缘材料,产量:金属硅:全国:累计值,产量:轮胎:当月值,产量:汽车:当月值,产量:新能源汽车:当月值,申万行业指数:橡胶,工业增加值:橡胶和塑料制品业:当月同比,橡胶和塑料制品业:营业收入:累计值,出口交货值:橡胶和塑料制品业:当月值,进口数量:硫化橡胶制避孕套(40141000):当月值,出口数量:硫化橡胶制避孕套(40141000):当月同比,进口数量:加强或只与金属合制的硫化橡胶管(40092100):当月值,出口数量:加强或只与金属合制的硫化橡胶管(40092100):当月值
2012-03-30,,,23600.00 ,,,,,,,,,,,,,,,,,,,,,,2401.41 ,,,,,,,
2012-03-31,,,24000.00 ,,,,19.00 ,13.46 ,,26000.00 ,26500.00 ,4422.87 ,,129.50 ,,,,334.30 ,2345.88 ,,,7475.85 ,202.40 ,,,13.20 ,,290.00 ,253.77 ,2.13 ,1368.98 ,4926.76 
2012-04-01,,49000.00 ,24000.00 ,36000.00 ,36000.00 ,,,,29072.00 ,26000.00 ,26500.00 ,,,,,,,,,,,,,,,,,,,,,
2012-04-05,,,24000.00 ,,,,,,,26000.00 ,26500.00 ,,,,,,,,,,,,,,2467.17 ,,,,,,,
2012-04-06,,,24000.00 ,,,,,,,26000.00 ,26500.00 ,,,,,,,,,,,,,,2489.14 ,,,,,,,
2012-04-08,,49000.00 ,,36000.00 ,36000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-09,,,24000.00 ,,,,,,,26000.00 ,26500.00 ,,,,,,,,,,,,,,2480.33 ,,,,,,,
2012-04-10,,,24000.00 ,,,,,,,26000.00 ,26500.00 ,,,,,,,,,,,,,,2515.32 ,,,,,,,
2012-04-11,,,24000.00 ,,,,,,,26000.00 ,26500.00 ,,,,,,,,,,,,,,2503.70 ,,,,,,,
2012-04-12,,,24000.00 ,,,,,,,26000.00 ,26500.00 ,,,,,,,,,,,,,,2538.29 ,,,,,,,
2012-04-13,,,24000.00 ,,,,,,,26000.00 ,26500.00 ,,,,,,,,,,,,,,2539.69 ,,,,,,,
2012-04-15,,49500.00 ,,36000.00 ,36000.00 ,,,,28985.00 ,,,,,,,,,,,,,,,,,,,,,,,
2012-04-16,,,24000.00 ,,,,,,,25000.00 ,26500.00 ,,,,,,,,,,,,,,2538.26 ,,,,,,,
2012-04-17,,,24000.00 ,,,,,,,25000.00 ,25000.00 ,,,,,,,,,,,,,,2495.24 ,,,,,,,
2012-04-18,,,24000.00 ,,,,,,,25000.00 ,25000.00 ,,,,,,,,,,,,,,2562.00 ,,,,,,,
2012-04-19,,,23500.00 ,,,,,,,25000.00 ,25000.00 ,,,,,,,,,,,,,,2561.31 ,,,,,,,
2012-04-20,,,23500.00 ,,,,,,,25000.00 ,25000.00 ,,,,,,,,,,,,,,2594.71 ,,,,,,,
2012-04-22,,49500.00 ,,36000.00 ,36000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-23,,,23500.00 ,,,,,,,25000.00 ,25000.00 ,,,,,,,,,,,,,,2544.62 ,,,,,,,
2012-04-24,,,23000.00 ,,,,,,,23500.00 ,25000.00 ,,,,,,,,,,,,,,2512.55 ,,,,,,,
2012-04-25,,,23000.00 ,,,,,,,23500.00 ,23500.00 ,,,,,,,,,,,,,,2558.87 ,,,,,,,
2012-04-26,,,23000.00 ,,,,,,,23500.00 ,23500.00 ,,,,,,,,,,,,,,2555.68 ,,,,,,,
2012-04-27,,,23000.00 ,,,,,,,23500.00 ,23500.00 ,,,,,,,,,,,,,,2538.37 ,,,,,,,
2012-04-28,,,22900.00 ,,,,,,,23500.00 ,23500.00 ,,,,,,,,,,,,,,,,,,,,,
2012-04-29,,49500.00 ,,36000.00 ,36000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-30,,,,,,,17.00 ,11.82 ,,,,4168.60 ,,121.50 ,,,,287.77 ,2267.39 ,,,7426.74 ,175.80 ,,,10.30 ,,310.20 ,200.88 ,-16.65 ,1008.24 ,4849.43 
2012-05-01,,,,,,,,,27798.00 ,,,,,,,,,,,,,,,,,,,,,,,
2012-05-02,,,22900.00 ,,,,,,,23500.00 ,23500.00 ,,,,,,,,,,,,,,2576.85 ,,,,,,,
2012-05-03,,,21400.00 ,,,,,,,21500.00 ,21500.00 ,,,,,,,,,,,,,,2570.08 ,,,,,,,
2012-05-04,,,21400.00 ,,,,,,,21500.00 ,21500.00 ,,,,,,,,,,,,,,2579.68 ,,,,,,,
2012-05-06,,49500.00 ,,36000.00 ,36000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-07,,,21400.00 ,,,,,,,21500.00 ,21500.00 ,,,,,,,,,,,,,,2585.28 ,,,,,,,
2012-05-08,,,20600.00 ,,,,,,,20000.00 ,21500.00 ,,,,,,,,,,,,,,2601.17 ,,,,,,,
2012-05-09,,,20600.00 ,,,,,,,21500.00 ,21500.00 ,,,,,,,,,,,,,,2542.65 ,,,,,,,
2012-05-10,,,20600.00 ,,,,,,,19000.00 ,19000.00 ,,,,,,,,,,,,,,2572.52 ,,,,,,,
2012-05-11,,,20600.00 ,,,,,,,19000.00 ,19000.00 ,,,,,,,,,,,,,,2564.51 ,,,,,,,
2012-05-13,,49500.00 ,,36000.00 ,36000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-14,,,19900.00 ,,,,,,,19000.00 ,19000.00 ,,,,,,,,,,,,,,2546.95 ,,,,,,,
2012-05-15,,,19900.00 ,,,,,,25501.00 ,19000.00 ,19000.00 ,,,,,,,,,,,,,,2550.27 ,,,,,,,
2012-05-16,,,19900.00 ,,,,,,,19000.00 ,19000.00 ,,,,,,,,,,,,,,2555.10 ,,,,,,,
2012-05-17,,,19900.00 ,,,,,,,19000.00 ,19000.00 ,,,,,,,,,,,,,,2590.44 ,,,,,,,
2012-05-18,,,19900.00 ,,,,,,,19000.00 ,19000.00 ,,,,,,,,,,,,,,2580.94 ,,,,,,,
2012-05-20,,49500.00 ,,36000.00 ,36000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-21,,,19900.00 ,,,,,,,19000.00 ,19000.00 ,,,,,,,,,,,,,,2533.31 ,,,,,,,
2012-05-22,,,18700.00 ,,,,,,,17000.00 ,19000.00 ,,,,,,,,,,,,,,2569.94 ,,,,,,,
2012-05-23,,,18700.00 ,,,,,,,17000.00 ,17000.00 ,,,,,,,,,,,,,,2544.29 ,,,,,,,
2012-05-24,,,18700.00 ,,,,,,,17000.00 ,17000.00 ,,,,,,,,,,,,,,2524.82 ,,,,,,,
2012-05-25,,,18700.00 ,,,,,,,17000.00 ,17000.00 ,,,,,100.00 ,100.00 ,,,97.24 ,,,,,2461.69 ,,,,,,,
2012-05-27,,49500.00 ,,36000.00 ,36000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-28,,,18700.00 ,,,,,,,17000.00 ,17000.00 ,,,,,,,,,,,,,,2498.42 ,,,,,,,
2012-05-29,,,18700.00 ,,,,,,,17000.00 ,17000.00 ,,,,,,,,,,,,,,2544.98 ,,,,,,,
2012-05-30,,,18700.00 ,,,,,,,17000.00 ,17000.00 ,,,,,,,,,,,,,,2558.34 ,,,,,,,
2012-05-31,,,18700.00 ,,,23000.00 ,18.00 ,12.65 ,,17000.00 ,17000.00 ,3444.12 ,,126.80 ,,,,314.32 ,2619.56 ,,,7661.34 ,171.50 ,,2560.87 ,10.60 ,,303.70 ,293.01 ,42.77 ,1383.00 ,5207.71 
2012-06-01,,,18700.00 ,,,23000.00 ,,,23918.00 ,15000.00 ,15000.00 ,,,,,,,,,,,,,,2600.72 ,,,,,,,
2012-06-03,,49500.00 ,,36000.00 ,36000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-04,,,18700.00 ,,,22700.00 ,,,,15000.00 ,15000.00 ,,,,,,,,,,,,,,2517.63 ,,,,,,,
2012-06-05,,,18700.00 ,,,22700.00 ,,,,15000.00 ,15000.00 ,,,,,,,,,,,,,,2514.12 ,,,,,,,
2012-06-06,,,18700.00 ,,,22700.00 ,,,,15000.00 ,15000.00 ,,,,,,,,,,,,,,2554.38 ,,,,,,,
2012-06-07,,,18700.00 ,,,22500.00 ,,,,15000.00 ,15000.00 ,,,,,,,,,,,,,,2546.66 ,,,,,,,
2012-06-08,,,18700.00 ,,,22000.00 ,,,,15000.00 ,15000.00 ,,,,,,,,,,,,,,2550.77 ,,,,,,,
2012-06-10,,49500.00 ,,36000.00 ,36000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-11,,,18700.00 ,,,22000.00 ,,,,15000.00 ,15000.00 ,,,,,,,,,,,,,,2597.20 ,,,,,,,
2012-06-12,,,18700.00 ,,,22000.00 ,,,,15000.00 ,15000.00 ,,,,,,,,,,,,,,2591.31 ,,,,,,,
2012-06-13,,,18700.00 ,,,21800.00 ,,,,15000.00 ,15000.00 ,,,,,,,,,,,,,,2646.31 ,,,,,,,
2012-06-14,,,18700.00 ,,,21800.00 ,,,,15300.00 ,15300.00 ,,,,,,,,,,,,,,2608.82 ,,,,,,,
2012-06-15,,,18700.00 ,,,21800.00 ,,,23885.00 ,15300.00 ,15300.00 ,,,,,,,,,,,,,,2610.73 ,,,,,,,
2012-06-17,,49500.00 ,,36000.00 ,36000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-18,,,18700.00 ,,,21800.00 ,,,,15300.00 ,15300.00 ,,,,,,,,,,,,,,2637.04 ,,,,,,,
2012-06-19,,,19000.00 ,,,21600.00 ,,,,15600.00 ,15600.00 ,,,,,,,,,,,,,,2598.97 ,,,,,,,
2012-06-20,,,19000.00 ,,,21600.00 ,,,,15600.00 ,15600.00 ,,,,,,,,,,,,,,2592.91 ,,,,,,,
2012-06-21,,,19000.00 ,,,21600.00 ,,,,15600.00 ,15600.00 ,,,,,,,,,,,,,,2559.93 ,,,,,,,
2012-06-22,,,,,,,,,,,,,,,,100.00 ,100.00 ,,,97.24 ,,,,,,,,,,,,
2012-06-24,,49500.00 ,,36000.00 ,36000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-25,,,19000.00 ,,,21600.00 ,,,,15600.00 ,15600.00 ,,,,,,,,,,,,,,2500.99 ,,,,,,,
2012-06-26,,,19300.00 ,,,21600.00 ,,,,15600.00 ,15600.00 ,,,,,,,,,,,,,,2503.49 ,,,,,,,
2012-06-27,,,19300.00 ,,,21600.00 ,,,,16500.00 ,16500.00 ,,,,,,,,,,,,,,2476.73 ,,,,,,,
2012-06-28,,,19300.00 ,,,21600.00 ,,,,16500.00 ,16500.00 ,,,,,,,,,,,,,,2438.23 ,,,,,,,
2012-06-29,,,19300.00 ,,,21600.00 ,,,,16500.00 ,16500.00 ,,,,,,,,,,,,,,2466.95 ,,,,,,,
2012-06-30,,,,,,,16.00 ,11.57 ,,,,3693.92 ,,118.10 ,,,,367.30 ,2617.05 ,,,8314.95 ,169.50 ,,,9.50 ,,327.00 ,198.58 ,52.43 ,721.95 ,5647.72 
2012-07-01,,49500.00 ,,36000.00 ,36000.00 ,,,,24438.00 ,,,,,,,,,,,,,,,,,,,,,,,
2012-07-02,,,19600.00 ,,,23000.00 ,,,,17500.00 ,17500.00 ,,,,,,,,,,,,,,2469.58 ,,,,,,,
2012-07-03,,,20200.00 ,,,,,,,17500.00 ,17500.00 ,,,,,,,,,,,,,,2485.60 ,,,,,,,
2012-07-04,,,20200.00 ,,,23000.00 ,,,,17500.00 ,17500.00 ,,,,,,,,,,,,,,2469.28 ,,,,,,,
2012-07-05,,,20200.00 ,,,23000.00 ,,,,18500.00 ,18500.00 ,,,,,,,,,,,,,,2389.70 ,,,,,,,
2012-07-06,,,20400.00 ,,,23000.00 ,,,,18500.00 ,18500.00 ,,,,,,,,,,,,,,2451.90 ,,,,,,,
2012-07-08,,49500.00 ,,36000.00 ,36000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-09,,,20700.00 ,,,23000.00 ,,,,18500.00 ,18500.00 ,,,,,,,,,,,,,,2427.16 ,,,,,,,
2012-07-10,,,20700.00 ,,,23000.00 ,,,,18500.00 ,18500.00 ,,,,,,,,,,,,,,2410.96 ,,,,,,,
2012-07-11,,,20700.00 ,,,23800.00 ,,,,19000.00 ,19000.00 ,,,,,,,,,,,,,,2439.51 ,,,,,,,
2012-07-12,,,20700.00 ,,,24000.00 ,,,,19000.00 ,19000.00 ,,,,,,,,,,,,,,2458.46 ,,,,,,,
2012-07-13,,,20700.00 ,,,24000.00 ,,,,19000.00 ,19000.00 ,,,,,,,,,,,,,,2426.97 ,,,,,,,
2012-07-15,,49500.00 ,,36000.00 ,36000.00 ,,,,23414.00 ,,,,,,,,,,,,,,,,,,,,,,,
2012-07-16,,,20700.00 ,,,24000.00 ,,,,19000.00 ,19000.00 ,,,,,,,,,,,,,,2358.09 ,,,,,,,
2012-07-17,,,20700.00 ,,,24000.00 ,,,,19000.00 ,19000.00 ,,,,,,,,,,,,,,2374.12 ,,,,,,,
2012-07-18,,,20700.00 ,,,24000.00 ,,,,19000.00 ,19000.00 ,,,,,,,,,,,,,,2412.92 ,,,,,,,
2012-07-19,,,20700.00 ,,,24000.00 ,,,,19000.00 ,19000.00 ,,,,,,,,,,,,,,2436.00 ,,,,,,,
2012-07-20,,,20700.00 ,,,24000.00 ,,,,19000.00 ,19000.00 ,,,,,,,,,,,,,,2438.73 ,,,,,,,
2012-07-22,,49500.00 ,,36000.00 ,36000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-23,,,20200.00 ,,,24000.00 ,,,,19000.00 ,19000.00 ,,,,,,,,,,,,,,2420.82 ,,,,,,,
2012-07-24,,,20200.00 ,,,24000.00 ,,,,19000.00 ,19000.00 ,,,,,,,,,,,,,,2436.62 ,,,,,,,
2012-07-25,,,19700.00 ,,,24000.00 ,,,,19000.00 ,19000.00 ,,,,,,,,,,,,,,2405.26 ,,,,,,,
2012-07-26,,,19700.00 ,,,24000.00 ,,,,19000.00 ,19000.00 ,,,,,,,,,,,,,,2382.81 ,,,,,,,
2012-07-27,,,19700.00 ,,,24000.00 ,,,,19000.00 ,19000.00 ,,,,,100.00 ,100.00 ,,,97.24 ,,,,,2369.33 ,,,,,,,
2012-07-29,,49500.00 ,,36000.00 ,36000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-30,,,19700.00 ,,,22300.00 ,,,,19000.00 ,19000.00 ,,,,,,,,,,,,,,2303.75 ,,,,,,,
2012-07-31,,,19700.00 ,,,22300.00 ,17.00 ,11.85 ,,19000.00 ,19000.00 ,3505.74 ,,120.00 ,,,,380.61 ,2341.37 ,,,7897.11 ,148.90 ,,2260.33 ,9.40 ,,305.40 ,257.18 ,30.11 ,874.58 ,5022.07 
2012-08-01,,,19700.00 ,,,22300.00 ,,,22047.00 ,19000.00 ,19000.00 ,,,,,,,,,,,,,,2303.22 ,,,,,,,
2012-08-02,,,19700.00 ,,,22300.00 ,,,,19000.00 ,19000.00 ,,,,,,,,,,,,,,2278.66 ,,,,,,,
2012-08-03,,,18900.00 ,,,21800.00 ,,,,19000.00 ,19000.00 ,,,,,,,,,,,,,,2332.61 ,,,,,,,
2012-08-05,,49500.00 ,,34500.00 ,35250.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-06,,,18900.00 ,,,21800.00 ,,,,19000.00 ,19000.00 ,,,,,,,,,,,,,,2384.39 ,,,,,,,
2012-08-07,,,18900.00 ,,,21800.00 ,,,,18000.00 ,18000.00 ,,,,,,,,,,,,,,2407.30 ,,,,,,,
2012-08-08,,,18400.00 ,,,21800.00 ,,,,18000.00 ,18000.00 ,,,,,,,,,,,,,,2392.09 ,,,,,,,
2012-08-09,,,18400.00 ,,,21300.00 ,,,,18000.00 ,18000.00 ,,,,,,,,,,,,,,2415.06 ,,,,,,,
2012-08-10,,,18400.00 ,,,21300.00 ,,,,18000.00 ,18000.00 ,,,,,,,,,,,,,,2410.29 ,,,,,,,
2012-08-12,,49500.00 ,,34000.00 ,35000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-13,,,18400.00 ,,,21300.00 ,,,,18000.00 ,18000.00 ,,,,,,,,,,,,,,2354.23 ,,,,,,,
2012-08-14,,,17900.00 ,,,21300.00 ,,,,17000.00 ,17000.00 ,,,,,,,,,,,,,,2381.50 ,,,,,,,
2012-08-15,,,17900.00 ,,,21300.00 ,,,21606.00 ,17000.00 ,17000.00 ,,,,,,,,,,,,,,2351.11 ,,,,,,,
2012-08-16,,,17900.00 ,,,21300.00 ,,,,17000.00 ,17000.00 ,,,,,,,,,,,,,,2330.92 ,,,,,,,
2012-08-17,,,17900.00 ,,,21300.00 ,,,,16000.00 ,16000.00 ,,,,,100.00 ,94.44 ,,,98.03 ,,,,,2357.12 ,,,,,,,
2012-08-19,,49500.00 ,,34000.00 ,35000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-20,,,17900.00 ,,,20800.00 ,,,,17000.00 ,17000.00 ,,,,,,,,,,,,,,2399.49 ,,,,,,,
2012-08-21,,,17900.00 ,,,20800.00 ,,,,16000.00 ,16000.00 ,,,,,,,,,,,,,,2409.21 ,,,,,,,
2012-08-22,,,17900.00 ,,,20800.00 ,,,,16000.00 ,16000.00 ,,,,,,,,,,,,,,2376.31 ,,,,,,,
2012-08-23,,,17900.00 ,,,20800.00 ,,,,,,,,,,,,,,,,,,,2386.63 ,,,,,,,
2012-08-24,,,17900.00 ,,,20800.00 ,,,,16000.00 ,16000.00 ,,,,,,,,,,,,,,2325.11 ,,,,,,,
2012-08-26,,49500.00 ,,34000.00 ,35000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-27,,,17900.00 ,,,20800.00 ,,,,16000.00 ,16000.00 ,,,,,,,,,,,,,,2290.18 ,,,,,,,
2012-08-28,,,17900.00 ,,,20800.00 ,,,,16000.00 ,16000.00 ,,,,,,,,,,,,,,2343.15 ,,,,,,,
2012-08-29,,,18300.00 ,,,20800.00 ,,,,16000.00 ,16000.00 ,,,,,,,,,,,,,,2334.92 ,,,,,,,
2012-08-30,,,18300.00 ,,,20800.00 ,,,,16000.00 ,16000.00 ,,,,,,,,,,,,,,2277.05 ,,,,,,,
2012-08-31,,,18300.00 ,,,20800.00 ,21.00 ,11.18 ,,16000.00 ,16000.00 ,4069.97 ,,116.50 ,,100.00 ,94.44 ,308.81 ,2369.81 ,98.38 ,,7361.91 ,158.30 ,,2310.71 ,8.00 ,,296.80 ,266.23 ,1.59 ,737.41 ,4397.52 
2012-09-01,,,,,,,,,21778.00 ,,,,,,,,,,,,,,,,,,,,,,,
2012-09-02,,49500.00 ,,34000.00 ,35000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-03,,,18300.00 ,,,21200.00 ,,,,16000.00 ,16000.00 ,,,,15000.00 ,,,,,,,,,,2328.63 ,,,,,,,
2012-09-04,,,18300.00 ,,,21200.00 ,,,,16000.00 ,16000.00 ,,,,15000.00 ,,,,,,,,,,2305.01 ,,,,,,,
2012-09-05,,,18300.00 ,,,21200.00 ,,,,16000.00 ,16000.00 ,,,,15000.00 ,,,,,,,,,,2325.71 ,,,,,,,
2012-09-06,,,18300.00 ,,,21200.00 ,,,,16000.00 ,16000.00 ,,,,,,,,,,,,,,2342.52 ,,,,,,,
2012-09-07,,,18300.00 ,,,21200.00 ,,,,16000.00 ,16000.00 ,,,,15000.00 ,,,,,,,,,,2413.42 ,,,,,,,
2012-09-08,,,,,,,,,,,,,,,15000.00 ,,,,,,,,,,,,,,,,,
2012-09-09,,49500.00 ,,34000.00 ,35000.00 ,,,,,,,,,,15000.00 ,,,,,,,,,,,,,,,,,
2012-09-10,,,18300.00 ,,,21200.00 ,,,,16000.00 ,16000.00 ,,,,15000.00 ,,,,,,,,,,2450.97 ,,,,,,,
2012-09-11,,,18300.00 ,,,21200.00 ,,,,16000.00 ,16000.00 ,,,,15000.00 ,,,,,,,,,,2457.26 ,,,,,,,
2012-09-12,,,18600.00 ,,,21200.00 ,,,,16000.00 ,16000.00 ,,,,15000.00 ,,,,,,,,,,2535.20 ,,,,,,,
2012-09-13,,,18600.00 ,,,21200.00 ,,,,16000.00 ,16000.00 ,,,,,,,,,,,,,,2466.22 ,,,,,,,
2012-09-14,,,18600.00 ,,,21300.00 ,,,,16000.00 ,16000.00 ,,,,,,,,,,,,,,2467.38 ,,,,,,,
2012-09-15,,,,,,,,,22671.00 ,,,,,,,,,,,,,,,,,,,,,,,
2012-09-16,,49500.00 ,,34000.00 ,35000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-17,,,19000.00 ,,,21300.00 ,,,,16000.00 ,16000.00 ,,,,,,,,,,,,,,2388.75 ,,,,,,,
2012-09-18,,,19000.00 ,,,21300.00 ,,,,16300.00 ,16000.00 ,,,,15000.00 ,,,,,,,,,,2396.19 ,,,,,,,
2012-09-19,,,19000.00 ,,,21300.00 ,,,,16300.00 ,16300.00 ,,,,15000.00 ,,,,,,,,,,2413.70 ,,,,,,,
2012-09-20,,,19700.00 ,,,21800.00 ,,,,16300.00 ,16300.00 ,,,,15000.00 ,,,,,,,,,,2306.47 ,,,,,,,
2012-09-21,,,19700.00 ,,,21800.00 ,,,,16300.00 ,16300.00 ,,,,15000.00 ,100.00 ,92.20 ,,,98.38 ,,,,,2293.55 ,,,,,,,
2012-09-23,,49500.00 ,,34000.00 ,35000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-24,,,19700.00 ,,,21800.00 ,,,,16300.00 ,16300.00 ,,,,15000.00 ,,,,,,,,,,2314.98 ,,,,,,,
2012-09-25,,,19700.00 ,,,21800.00 ,,,,16300.00 ,16300.00 ,,,,15000.00 ,,,,,,,,,,2328.45 ,,,,,,,
2012-09-26,,,19700.00 ,,,21800.00 ,,,,,,,,,15000.00 ,,,,,,,,,,2233.55 ,,,,,,,
2012-09-27,,,19700.00 ,,,21800.00 ,,,,16300.00 ,16300.00 ,,,,15000.00 ,,,,,,,,,,2290.45 ,,,,,,,
2012-09-28,,,19700.00 ,,,21800.00 ,,,,16300.00 ,16300.00 ,,,,15000.00 ,100.00 ,92.20 ,,,98.38 ,,,,,2318.40 ,,,,,,,
2012-09-29,,,,,,21800.00 ,,,,16300.00 ,16300.00 ,,,,15000.00 ,,,,,,,,,,,,,,,,,
2012-09-30,,,,,,,21.00 ,12.16 ,,,,2998.96 ,,111.00 ,15000.00 ,,,338.08 ,2191.59 ,,,7722.36 ,180.40 ,,,8.20 ,,310.50 ,207.70 ,-4.23 ,712.99 ,5067.86 
2012-10-01,,,,,,,,,23467.00 ,,,,,,15000.00 ,,,,,,,,,,,,,,,,,
2012-10-02,,,,,,,,,,,,,,,15000.00 ,,,,,,,,,,,,,,,,,
2012-10-03,,,,,,,,,,,,,,,15000.00 ,,,,,,,,,,,,,,,,,
2012-10-04,,,,,,,,,,,,,,,15000.00 ,,,,,,,,,,,,,,,,,
2012-10-05,,,,,,,,,,,,,,,15000.00 ,,,,,,,,,,,,,,,,,
2012-10-06,,,,,,,,,,,,,,,15000.00 ,,,,,,,,,,,,,,,,,
2012-10-07,,49500.00 ,,34000.00 ,35000.00 ,,,,,,,,,,15000.00 ,,,,,,,,,,,,,,,,,
2012-10-08,,,19700.00 ,,,22000.00 ,,,,16300.00 ,16300.00 ,,,,15000.00 ,,,,,,,,,,2302.98 ,,,,,,,
2012-10-09,,,19700.00 ,,,22000.00 ,,,,16300.00 ,16300.00 ,,,,15000.00 ,,,,,,,,,,2379.78 ,,,,,,,
2012-10-10,,,19700.00 ,,,22000.00 ,,,,16300.00 ,16300.00 ,,,,15000.00 ,,,,,,,,,,2404.39 ,,,,,,,
2012-10-11,,,19700.00 ,,,22000.00 ,,,,16300.00 ,16300.00 ,,,,,,,,,,,,,,2379.77 ,,,,,,,
2012-10-12,,,19700.00 ,,,22000.00 ,,,,16300.00 ,16300.00 ,,,,,100.00 ,92.20 ,,,98.38 ,,,,,2383.66 ,,,,,,,
2012-10-14,,49500.00 ,,35200.00 ,35600.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-15,,,19700.00 ,,,22000.00 ,,,23687.00 ,16300.00 ,16300.00 ,,,,,,,,,,,,,,2368.38 ,,,,,,,
2012-10-16,,,19700.00 ,,,22000.00 ,,,,16300.00 ,16300.00 ,,,,,,,,,,,,,,2357.83 ,,,,,,,
2012-10-17,,,19700.00 ,,,22000.00 ,,,,16300.00 ,16300.00 ,,,,,,,,,,,,,,2354.83 ,,,,,,,
2012-10-18,,,19700.00 ,,,22000.00 ,,,,16300.00 ,16300.00 ,,,,,,,,,,,,,,2383.64 ,,,,,,,
2012-10-19,,,19700.00 ,,,22000.00 ,,,,16300.00 ,16300.00 ,,,,,100.00 ,92.20 ,,,98.38 ,,,,,2374.40 ,,,,,,,
2012-10-21,,49500.00 ,,36000.00 ,36000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-22,,,19700.00 ,,,22000.00 ,,,,16300.00 ,16300.00 ,,,,,,,,,,,,,,2385.64 ,,,,,,,
2012-10-23,,,19700.00 ,,,22000.00 ,,,,16300.00 ,16300.00 ,,,,14800.00 ,,,,,,,,,,2353.36 ,,,,,,,
2012-10-24,,,19200.00 ,,,21800.00 ,,,,15800.00 ,15800.00 ,,,,14800.00 ,,,,,,,,,,2355.44 ,,,,,,,
2012-10-25,,,19200.00 ,,,21700.00 ,,,,15800.00 ,15800.00 ,,,,14800.00 ,,,,,,,,,,2337.78 ,,,,,,,
2012-10-26,,,19200.00 ,,,21700.00 ,,,,15800.00 ,15800.00 ,,,,14800.00 ,100.00 ,92.20 ,,,98.38 ,,,,,2277.76 ,,,,,,,
2012-10-27,,,,,,,,,,,,,,,14800.00 ,,,,,,,,,,,,,,,,,
2012-10-28,,49500.00 ,,36000.00 ,36000.00 ,,,,,,,,,,14800.00 ,,,,,,,,,,,,,,,,,
2012-10-29,,,19200.00 ,,,21400.00 ,,,,15800.00 ,15800.00 ,,,,14800.00 ,,,,,,,,,,2264.75 ,,,,,,,
2012-10-30,,,19200.00 ,,,21400.00 ,,,,15800.00 ,15800.00 ,,,,14800.00 ,,,,,,,,,,2279.24 ,,,,,,,
2012-10-31,,,18500.00 ,,,21400.00 ,17.00 ,12.53 ,,15800.00 ,15800.00 ,3432.33 ,,127.00 ,14800.00 ,,,245.88 ,1924.28 ,,,7767.19 ,167.70 ,,2293.02 ,9.60 ,,296.00 ,279.35 ,12.00 ,532.49 ,3940.15 
2012-11-01,,,18500.00 ,,,20400.00 ,,,22538.00 ,15800.00 ,15800.00 ,,,,14800.00 ,,,,,,,,,,2321.19 ,,,,,,,
2012-11-02,,,18000.00 ,,,20400.00 ,,,,15800.00 ,15800.00 ,,,,14800.00 ,100.00 ,92.20 ,,,98.38 ,,,,,2325.11 ,,,,,,,
