指标名称,36城市服务价格:有线电视收费:有线电视收费,出口数量:彩色电视机(包括整套散件):当月值,出口金额:彩色电视机(包括整套散件):当月值,申万行业指数:有线电视网络,申万行业指数:广播电影电视,Wind行业指数:有线和卫星电视,耐用品采购订单指数:电视机:环比,价格:液晶显示器面板:21.5寸:LED:FHD,价格:液晶电视面板:32寸:Open Cell:WXGA,"平均价:液晶电视面板:50""W 1920x1080 50/60Hz Open-Cell","平均价:液晶电视面板:32""W 1366x768 50/60Hz Open-Cell","零售均价:液晶电视:32"" LED","零售均价:液晶电视:55"" LED",产量:彩色电视机:累计值,销量:彩色电视机:累计值,出货量:液晶电视面板:当月值,出货量:大尺寸面板:液晶电视:当月值,出口数量:电视机(包括整套散件):当月值,进口数量:电视显像管:当月值,进口数量:彩色显像管:当月值,进口数量:二极管及类似半导体器件:当月值,进口数量:集成电路:当月值,进口平均单价:电视、收音机及无线电讯设备的零附件:当月值,进口平均单价:电容器:当月值,进口平均单价:电阻器:当月值,创维数码:销量:电视机:当月值
2015-05-18,,,,7425.90 ,11227.34 ,8719.21 ,,,,,,,,,,,,,,,,,,,,
2015-05-19,,,,7622.27 ,11458.68 ,8957.00 ,,68.50 ,87.00 ,,,,,,,,,,,,,,,,,
2015-05-20,,,,7808.41 ,11655.10 ,9341.60 ,,,,201.00 ,87.00 ,,,,,,,,,,,,,,,
2015-05-21,,,,8122.23 ,11821.40 ,9750.33 ,,,,,,,,,,,,,,,,,,,,
2015-05-22,,,,8310.59 ,11781.33 ,10047.54 ,,,,,,,,,,,,,,,,,,,,
2015-05-25,,,,8624.65 ,11741.47 ,10495.76 ,,,,,,,,,,,,,,,,,,,,
2015-05-26,,,,9053.15 ,12309.91 ,10857.42 ,,,,,,,,,,,,,,,,,,,,
2015-05-27,,,,9380.65 ,12266.27 ,11014.18 ,,,,,,,,,,,,,,,,,,,,
2015-05-28,,,,9045.60 ,11557.45 ,10400.99 ,,,,,,,,,,,,,,,,,,,,
2015-05-29,,,,9282.01 ,11846.40 ,10792.16 ,,,,,,,,,,,,,,,,,,,,
2015-05-31,23.38 ,563.46 ,102901.67 ,,,,-5.30 ,,,,,268.00 ,746.00 ,,,23.00 ,22724.00 ,,0.01 ,0.01 ,36876.17 ,24757.40 ,206957.01 ,117348.12 ,108737.25 ,918.00 
2015-06-01,,,,9380.92 ,12384.81 ,11037.57 ,,,,,,,,,,,,,,,,,,,,
2015-06-02,,,,9619.05 ,13060.08 ,11519.63 ,,,,,,,,,,,,,,,,,,,,
2015-06-03,,,,9363.04 ,12994.93 ,11204.80 ,,,,,,,,,,,,,,,,,,,,
2015-06-04,,,,9035.16 ,12905.40 ,10724.79 ,,68.00 ,86.00 ,,,,,,,,,,,,,,,,,
2015-06-05,,,,8962.97 ,12656.89 ,10637.62 ,,,,200.00 ,86.00 ,,,,,,,,,,,,,,,
2015-06-08,,,,8737.23 ,12324.24 ,10279.98 ,,,,,,,,,,,,,,,,,,,,
2015-06-09,,,,8923.81 ,12715.86 ,10549.55 ,,,,,,,,,,,,,,,,,,,,
2015-06-10,,,,9228.46 ,13524.18 ,11020.72 ,,,,,,,,,,,,,,,,,,,,
2015-06-11,,,,9160.70 ,13612.81 ,11056.63 ,,,,,,,,,,,,,,,,,,,,
2015-06-12,,,,9173.82 ,14237.08 ,11098.82 ,,,,,,,,,,,,,,,,,,,,
2015-06-15,,,,9221.67 ,13240.22 ,11269.27 ,,,,,,,,,,,,,,,,,,,,
2015-06-16,,,,8994.01 ,12823.89 ,10584.29 ,,,,,,,,,,,,,,,,,,,,
2015-06-17,,,,9027.45 ,13217.79 ,10765.24 ,,,,,,,,,,,,,,,,,,,,
2015-06-18,,,,8749.66 ,12440.53 ,10168.59 ,,,,,,,,,,,,,,,,,,,,
2015-06-19,,,,8101.60 ,11893.70 ,9268.88 ,,66.50 ,83.00 ,,,,,,,,,,,,,,,,,
2015-06-22,,,,,,,,,,199.00 ,83.00 ,,,,,,,,,,,,,,,
2015-06-23,,,,7786.24 ,12223.43 ,8795.87 ,,,,,,,,,,,,,,,,,,,,
2015-06-24,,,,7816.43 ,12116.65 ,8895.18 ,,,,,,,,,,,,,,,,,,,,
2015-06-25,,,,7334.25 ,11344.11 ,8253.15 ,,,,,,,,,,,,,,,,,,,,
2015-06-26,,,,6806.83 ,10490.05 ,7428.30 ,,,,,,,,,,,,,,,,,,,,
2015-06-29,,,,6345.20 ,9721.97 ,6685.66 ,,,,,,,,,,,,,,,,,,,,
2015-06-30,23.38 ,598.90 ,106128.32 ,6609.79 ,10168.87 ,7224.42 ,-27.80 ,,,,,281.00 ,857.00 ,7058.18 ,7008.50 ,22.80 ,22601.00 ,,,,44777.00 ,26209.08 ,207289.77 ,146366.43 ,211626.15 ,884.00 
2015-07-01,,,,6237.67 ,9926.40 ,6699.48 ,,,,,,,,,,,,,,,,,,,,
2015-07-02,,,,5937.22 ,9647.36 ,6136.79 ,,,,,,,,,,,,,,,,,,,,
2015-07-03,,,,5652.06 ,9555.81 ,5621.68 ,,,,,,,,,,,,,,,,,,,,
2015-07-06,,,,5809.15 ,9235.13 ,5778.41 ,,65.90 ,80.00 ,198.00 ,82.00 ,,,,,,,,,,,,,,,
2015-07-07,,,,5536.42 ,8666.69 ,5380.97 ,,,,,,,,,,,,,,,,,,,,
2015-07-08,,,,5241.09 ,8612.97 ,4853.08 ,,,,,,,,,,,,,,,,,,,,
2015-07-09,,,,5509.85 ,8647.63 ,5339.38 ,,,,,,,,,,,,,,,,,,,,
2015-07-10,,,,5805.53 ,8719.43 ,5873.76 ,,,,,,,,,,,,,,,,,,,,
2015-07-13,,,,6130.66 ,8890.39 ,6460.43 ,,,,,,,,,,,,,,,,,,,,
2015-07-14,,,,6279.44 ,9312.85 ,6978.23 ,,,,,,,,,,,,,,,,,,,,
2015-07-15,,,,5913.97 ,8879.09 ,6354.17 ,,,,,,,,,,,,,,,,,,,,
2015-07-16,,,,6041.03 ,8877.07 ,6581.37 ,,,,,,,,,,,,,,,,,,,,
2015-07-17,,,,6292.14 ,9471.28 ,7163.93 ,,,,,,,,,,,,,,,,,,,,
2015-07-20,,,,6271.48 ,10057.04 ,7149.34 ,,64.00 ,78.00 ,195.00 ,79.00 ,,,,,,,,,,,,,,,
2015-07-21,,,,6354.35 ,10512.97 ,7488.00 ,,,,,,,,,,,,,,,,,,,,
2015-07-22,,,,6389.33 ,10565.24 ,7505.40 ,,,,,,,,,,,,,,,,,,,,
2015-07-23,,,,6718.09 ,10874.13 ,7967.85 ,,,,,,,,,,,,,,,,,,,,
2015-07-24,,,,6593.70 ,10823.82 ,7828.04 ,,,,,,,,,,,,,,,,,,,,
2015-07-27,,,,6202.96 ,10269.07 ,7250.82 ,,,,,,,,,,,,,,,,,,,,
2015-07-28,,,,6026.88 ,10035.23 ,7009.73 ,,,,,,,,,,,,,,,,,,,,
2015-07-29,,,,6316.69 ,10519.60 ,7535.37 ,,,,,,,,,,,,,,,,,,,,
2015-07-30,,,,6138.38 ,10249.54 ,7199.47 ,,,,,,,,,,,,,,,,,,,,
2015-07-31,23.38 ,611.29 ,104992.54 ,6087.66 ,9986.80 ,7098.58 ,31.90 ,,,,,268.00 ,840.00 ,,,22.60 ,22311.00 ,,0.01 ,0.01 ,54086.21 ,27401.64 ,223180.77 ,109485.98 ,154093.14 ,918.00 
2015-08-03,,,,5918.34 ,9578.11 ,6673.41 ,,,,,,,,,,,,,,,,,,,,
2015-08-04,,,,6214.02 ,9898.92 ,7265.25 ,,63.20 ,75.00 ,,,,,,,,,,,,,,,,,
2015-08-05,,,,6086.97 ,9544.72 ,7018.97 ,,,,194.00 ,76.00 ,,,,,,,,,,,,,,,
2015-08-06,,,,6029.06 ,9447.52 ,6867.31 ,,,,,,,,,,,,,,,,,,,,
2015-08-07,,,,6226.49 ,9715.77 ,7250.77 ,,,,,,,,,,,,,,,,,,,,
2015-08-10,,,,6472.59 ,10100.17 ,7687.31 ,,,,,,,,,,,,,,,,,,,,
2015-08-11,,,,6423.94 ,10185.90 ,7596.82 ,,,,,,,,,,,,,,,,,,,,
2015-08-12,,,,6408.79 ,9927.64 ,7435.43 ,,,,,,,,,,,,,,,,,,,,
2015-08-13,,,,6564.16 ,10108.58 ,7626.37 ,,,,,,,,,,,,,,,,,,,,
2015-08-14,,,,6629.62 ,10027.68 ,7864.13 ,,,,,,,,,,,,,,,,,,,,
2015-08-17,,,,6617.09 ,9939.94 ,7817.08 ,,,,,,,,,,,,,,,,,,,,
2015-08-18,,,,6172.31 ,9369.14 ,7036.44 ,,,,,,,,,,,,,,,,,,,,
2015-08-19,,,,6200.96 ,9506.99 ,7146.08 ,,,,,,,,,,,,,,,,,,,,
2015-08-20,,,,6034.43 ,9274.11 ,6917.72 ,,59.50 ,71.00 ,188.00 ,72.00 ,,,,,,,,,,,,,,,
2015-08-21,,,,5772.92 ,8867.53 ,6431.54 ,,,,,,,,,,,,,,,,,,,,
2015-08-24,,,,5412.11 ,8372.36 ,5787.64 ,,,,,,,,,,,,,,,,,,,,
2015-08-25,,,,5087.64 ,7916.93 ,5208.46 ,,,,,,,,,,,,,,,,,,,,
2015-08-26,,,,4847.61 ,7780.56 ,4775.94 ,,,,,,,,,,,,,,,,,,,,
2015-08-27,,,,5032.41 ,8015.63 ,4988.96 ,,,,,,,,,,,,,,,,,,,,
2015-08-28,,,,5274.81 ,8215.53 ,5407.03 ,,,,,,,,,,,,,,,,,,,,
2015-08-31,23.38 ,709.90 ,121983.44 ,5185.84 ,8235.24 ,5177.74 ,-7.50 ,,,,,267.00 ,815.00 ,,,22.80 ,22272.00 ,,0.02 ,0.02 ,38418.46 ,26853.36 ,231688.62 ,108702.51 ,115174.41 ,1305.00 
2015-09-01,,,,5009.97 ,7849.63 ,4781.86 ,,,,,,,,,,,,,,,,,,,,
2015-09-02,,,,5066.78 ,7538.35 ,4757.67 ,,,,,,,,,,,,,,,,,,,,
2015-09-07,,,,5152.21 ,7553.65 ,5000.77 ,,,,185.00 ,70.00 ,,,,,,,,,,,,,,,
2015-09-08,,,,5374.96 ,7844.75 ,5309.79 ,,,,,,,,,,,,,,,,,,,,
2015-09-09,,,,5410.55 ,8064.21 ,5458.81 ,,,,,,,,,,,,,,,,,,,,
2015-09-10,,,,5318.95 ,8264.80 ,5254.73 ,,,,,,,,,,,,,,,,,,,,
2015-09-11,,,,5415.40 ,8317.76 ,5308.86 ,,,,,,,,,,,,,,,,,,,,
2015-09-14,,,,5261.68 ,7746.95 ,4895.63 ,,,,,,,,,,,,,,,,,,,,
2015-09-15,,,,5021.41 ,7346.95 ,4419.09 ,,,,,,,,,,,,,,,,,,,,
2015-09-16,,,,5249.57 ,7819.46 ,4853.53 ,,,,,,,,,,,,,,,,,,,,
2015-09-17,,,,5128.48 ,7748.01 ,4733.77 ,,,,,,,,,,,,,,,,,,,,
2015-09-18,,,,5157.91 ,7986.47 ,4835.42 ,,,,,,,,,,,,,,,,,,,,
2015-09-21,,,,5300.68 ,8362.50 ,5117.59 ,,52.80 ,68.00 ,180.00 ,68.00 ,,,,,,,,,,,,,,,
2015-09-22,,,,5297.70 ,8358.91 ,5123.76 ,,,,,,,,,,,,,,,,,,,,
2015-09-23,,,,5239.23 ,8409.94 ,5020.58 ,,,,,,,,,,,,,,,,,,,,
2015-09-24,,,,5321.51 ,8632.28 ,5122.67 ,,,,,,,,,,,,,,,,,,,,
2015-09-25,,,,5190.32 ,8286.56 ,4846.50 ,,,,,,,,,,,,,,,,,,,,
2015-09-28,,,,5212.03 ,8587.69 ,4918.22 ,,,,,,,,,,,,,,,,,,,,
2015-09-29,,,,5112.69 ,8499.51 ,4765.17 ,,,,,,,,,,,,,,,,,,,,
2015-09-30,23.38 ,816.72 ,144508.65 ,5127.64 ,8457.03 ,4826.11 ,22.50 ,,,,,277.00 ,838.00 ,11616.35 ,11571.90 ,24.60 ,24473.00 ,,0.01 ,0.01 ,40425.05 ,28423.26 ,239509.91 ,124508.14 ,113740.28 ,1419.00 
2015-10-05,,,,,,,,,,177.00 ,67.00 ,,,,,,,,,,,,,,,
2015-10-08,,,,5245.13 ,8687.80 ,5073.27 ,,,,,,,,,,,,,,,,,,,,
2015-10-09,,,,5312.54 ,8714.74 ,5213.57 ,,,,,,,,,,,,,,,,,,,,
2015-10-12,,,,5464.54 ,8968.11 ,5492.86 ,,,,,,,,,,,,,,,,,,,,
2015-10-13,,,,5494.82 ,9105.81 ,5510.85 ,,,,,,,,,,,,,,,,,,,,
2015-10-14,,,,5472.55 ,8909.31 ,5517.37 ,,,,,,,,,,,,,,,,,,,,
2015-10-15,,,,5652.12 ,9101.42 ,5844.26 ,,,,,,,,,,,,,,,,,,,,
2015-10-16,,,,5749.56 ,9248.87 ,5859.60 ,,,,,,,,,,,,,,,,,,,,
2015-10-19,,,,5773.53 ,9274.74 ,6053.64 ,,,,,,,,,,,,,,,,,,,,
2015-10-20,,,,5822.19 ,9446.28 ,6109.22 ,,,,171.00 ,65.00 ,,,,,,,,,,,,,,,
2015-10-21,,,,5568.29 ,8873.67 ,5509.45 ,,51.80 ,62.00 ,,,,,,,,,,,,,,,,,
2015-10-22,,,,5662.37 ,9068.86 ,5698.76 ,,,,,,,,,,,,,,,,,,,,
2015-10-23,,,,5730.19 ,9511.40 ,5791.57 ,,,,,,,,,,,,,,,,,,,,
2015-10-26,,,,5678.10 ,9310.20 ,5782.83 ,,,,,,,,,,,,,,,,,,,,
2015-10-27,,,,5689.68 ,9384.53 ,5848.34 ,,,,,,,,,,,,,,,,,,,,
2015-10-28,,,,5568.34 ,8980.52 ,5621.89 ,,,,,,,,,,,,,,,,,,,,
2015-10-29,,,,5584.19 ,8959.51 ,5683.19 ,,,,,,,,,,,,,,,,,,,,
2015-10-30,,,,5616.91 ,9078.36 ,5729.82 ,,,,,,,,,,,,,,,,,,,,
2015-10-31,23.38 ,750.06 ,129997.49 ,,,,-20.60 ,,,,,267.00 ,789.00 ,,,22.40 ,22928.00 ,,0.01 ,0.01 ,38509.56 ,25636.62 ,240657.47 ,157662.62 ,211413.89 ,1126.00 
2015-11-02,,,,5586.82 ,8884.52 ,5607.39 ,,,,,,,,,,,,,,,,,,,,
2015-11-03,,,,5581.41 ,8897.14 ,5593.52 ,,,,,,,,,,,,,,,,,,,,
2015-11-04,,,,5766.18 ,9361.17 ,5915.69 ,,,,,,,,,,,,,,,,,,,,
2015-11-05,,,,5746.44 ,9315.21 ,5919.87 ,,,,166.00 ,63.00 ,,,,,,,,,,,,,,,
2015-11-06,,,,5865.11 ,9686.18 ,6150.05 ,,,,,,,,,,,,,,,,,,,,
2015-11-09,,,,5898.56 ,9786.77 ,6217.94 ,,,,,,,,,,,,,,,,,,,,
2015-11-10,,,,5948.79 ,10184.21 ,6335.59 ,,,,,,,,,,,,,,,,,,,,
2015-11-11,,,,5962.11 ,10318.64 ,6421.33 ,,,,,,,,,,,,,,,,,,,,
2015-11-12,,,,5956.11 ,10183.14 ,6450.46 ,,,,,,,,,,,,,,,,,,,,
2015-11-13,,,,5708.49 ,9890.73 ,6174.70 ,,,,,,,,,,,,,,,,,,,,
2015-11-16,,,,5572.20 ,10185.65 ,6319.18 ,,,,,,,,,,,,,,,,,,,,
2015-11-17,,,,5359.35 ,10046.11 ,6171.81 ,,,,,,,,,,,,,,,,,,,,
2015-11-18,,,,5196.64 ,9888.78 ,6007.66 ,,,,,,,,,,,,,,,,,,,,
2015-11-19,,,,5334.28 ,10407.62 ,6248.84 ,,,,,,,,,,,,,,,,,,,,
2015-11-20,,,,5402.47 ,10450.64 ,6335.45 ,,,,158.00 ,61.00 ,,,,,,,,,,,,,,,
2015-11-21,,,,,,,,50.80 ,59.00 ,,,,,,,,,,,,,,,,,
2015-11-23,,,,5491.92 ,10739.28 ,6457.80 ,,,,,,,,,,,,,,,,,,,,
2015-11-24,,,,5459.15 ,10744.79 ,6517.46 ,,,,,,,,,,,,,,,,,,,,
2015-11-25,,,,5505.25 ,10876.50 ,6610.11 ,,,,,,,,,,,,,,,,,,,,
2015-11-26,,,,5485.49 ,10612.04 ,6490.49 ,,,,,,,,,,,,,,,,,,,,
2015-11-27,,,,5024.27 ,9899.66 ,5978.01 ,,,,,,,,,,,,,,,,,,,,
2015-11-30,23.38 ,627.32 ,105378.19 ,4954.21 ,10199.00 ,5960.88 ,8.10 ,,,,,265.00 ,755.00 ,,,23.30 ,22736.00 ,,0.01 ,0.01 ,52012.21 ,30388.75 ,226074.38 ,197268.66 ,144952.35 ,1608.00 
2015-12-01,,,,5000.43 ,10087.73 ,6035.76 ,,,,,,,,,,,,,,,,,,,,
2015-12-02,,,,5013.56 ,9863.87 ,5969.92 ,,,,,,,,,,,,,,,,,,,,
2015-12-03,,,,5102.75 ,10309.07 ,6112.39 ,,,,,,,,,,,,,,,,,,,,
2015-12-04,,,,5059.56 ,10278.40 ,6019.22 ,,,,,,,,,,,,,,,,,,,,
2015-12-07,,,,5246.62 ,11062.17 ,6178.04 ,,,,155.00 ,59.00 ,,,,,,,,,,,,,,,
2015-12-08,,,,5029.71 ,10933.22 ,5934.90 ,,,,,,,,,,,,,,,,,,,,
2015-12-09,,,,5037.79 ,11062.18 ,5934.55 ,,,,,,,,,,,,,,,,,,,,
2015-12-10,,,,5097.40 ,11008.84 ,5986.36 ,,,,,,,,,,,,,,,,,,,,
2015-12-11,,,,5116.23 ,10663.60 ,5986.83 ,,,,,,,,,,,,,,,,,,,,
2015-12-14,,,,5187.63 ,11165.85 ,6085.91 ,,,,,,,,,,,,,,,,,,,,
2015-12-15,,,,5237.37 ,11403.73 ,6143.74 ,,,,,,,,,,,,,,,,,,,,
2015-12-16,,,,5208.83 ,11492.35 ,6151.96 ,,,,,,,,,,,,,,,,,,,,
2015-12-17,,,,5300.10 ,11914.73 ,6299.07 ,,,,,,,,,,,,,,,,,,,,
2015-12-18,,,,5223.76 ,12365.48 ,6163.22 ,,,,,,,,,,,,,,,,,,,,
2015-12-21,,,,5358.93 ,12167.00 ,6235.42 ,,49.80 ,55.00 ,,,,,,,,,,,,,,,,,
2015-12-22,,,,5407.59 ,12335.50 ,6294.56 ,,,,148.00 ,56.00 ,,,,,,,,,,,,,,,
2015-12-23,,,,5333.76 ,11919.04 ,6240.01 ,,,,,,,,,,,,,,,,,,,,
2015-12-24,,,,5314.37 ,11978.89 ,6161.99 ,,,,,,,,,,,,,,,,,,,,
2015-12-25,,,,5359.31 ,11858.19 ,6241.05 ,,,,,,,,,,,,,,,,,,,,
2015-12-28,,,,5155.63 ,11669.57 ,6056.30 ,,,,,,,,,,,,,,,,,,,,
2015-12-29,,,,5175.49 ,11739.57 ,5914.28 ,,,,,,,,,,,,,,,,,,,,
2015-12-30,,,,5176.49 ,11781.21 ,5938.48 ,,,,,,,,,,,,,,,,,,,,
2015-12-31,23.38 ,605.06 ,91705.80 ,5090.47 ,11564.97 ,5760.83 ,32.00 ,,,,,260.00 ,763.00 ,16206.70 ,16233.90 ,23.50 ,22732.00 ,,0.01 ,0.01 ,62499.28 ,31400.03 ,233774.34 ,195202.12 ,202809.45 ,1632.00 
2016-01-04,,,,4601.42 ,10560.31 ,5249.78 ,,,,,,,,,,,,,,,,,,,,
2016-01-05,,,,4490.54 ,10185.57 ,5232.43 ,,,,143.00 ,55.00 ,,,,,,,,,,,,,,,
2016-01-06,,,,4547.78 ,10374.16 ,5332.59 ,,,,,,,,,,,,,,,,,,,,
2016-01-07,,,,4098.08 ,9413.96 ,4808.44 ,,,,,,,,,,,,,,,,,,,,
2016-01-08,,,,4083.81 ,9429.74 ,4809.13 ,,,,,,,,,,,,,,,,,,,,
2016-01-11,,,,3714.66 ,8683.06 ,4354.00 ,,,,,,,,,,,,,,,,,,,,
2016-01-12,,,,3731.58 ,8815.06 ,4305.94 ,,,,,,,,,,,,,,,,,,,,
2016-01-13,,,,3566.81 ,8364.07 ,4105.92 ,,,,,,,,,,,,,,,,,,,,
2016-01-14,,,,3700.77 ,8813.68 ,4276.70 ,,,,,,,,,,,,,,,,,,,,
2016-01-15,,,,3510.89 ,8475.12 ,4006.04 ,,,,,,,,,,,,,,,,,,,,
2016-01-18,,,,3593.10 ,8692.56 ,4099.24 ,,,,,,,,,,,,,,,,,,,,
2016-01-19,,,,3730.37 ,8977.86 ,4288.10 ,,,,,,,,,,,,,,,,,,,,
2016-01-20,,,,3688.76 ,8839.14 ,4217.05 ,,,,133.00 ,54.00 ,,,,,,,,,,,,,,,
2016-01-21,,,,3530.17 ,8289.83 ,4067.87 ,,48.60 ,54.00 ,,,,,,,,,,,,,,,,,
2016-01-22,,,,3622.40 ,8497.11 ,4176.79 ,,,,,,,,,,,,,,,,,,,,
2016-01-25,,,,3653.46 ,8701.92 ,4186.32 ,,,,,,,,,,,,,,,,,,,,
2016-01-26,,,,3316.75 ,7945.28 ,3775.93 ,,,,,,,,,,,,,,,,,,,,
2016-01-27,,,,3365.71 ,7914.26 ,3707.43 ,,,,,,,,,,,,,,,,,,,,
2016-01-28,,,,3193.01 ,7461.34 ,3560.00 ,,,,,,,,,,,,,,,,,,,,
2016-01-29,,,,3344.61 ,7711.27 ,3752.11 ,,,,,,,,,,,,,,,,,,,,
2016-01-31,23.38 ,499.00 ,73648.50 ,,,,-6.40 ,,,,,262.00 ,746.00 ,,,20.10 ,17663.00 ,,0.00 ,0.00 ,34212.00 ,23900.00 ,196487.65 ,105382.39 ,131458.16 ,1747.00 
2016-02-01,,,,3310.51 ,7607.50 ,3716.31 ,,,,,,,,,,,,,,,,,,,,
2016-02-02,,,,3444.34 ,7908.44 ,3936.98 ,,,,,,,,,,,,,,,,,,,,
2016-02-03,,,,3474.65 ,8079.15 ,3971.21 ,,,,,,,,,,,,,,,,,,,,
2016-02-04,,,,3540.27 ,8364.23 ,4090.75 ,,,,,,,,,,,,,,,,,,,,
2016-02-05,,,,3498.29 ,8225.58 ,3996.23 ,,,,130.00 ,53.00 ,,,,,,,,,,,,,,,
2016-02-15,,,,3466.71 ,8281.24 ,4031.69 ,,,,,,,,,,,,,,,,,,,,
2016-02-16,,,,3628.20 ,8558.66 ,4202.39 ,,,,,,,,,,,,,,,,,,,,
2016-02-17,,,,3684.16 ,8563.27 ,4254.67 ,,,,,,,,,,,,,,,,,,,,
2016-02-18,,,,3656.35 ,8433.12 ,4216.83 ,,,,,,,,,,,,,,,,,,,,
2016-02-19,,,,3665.94 ,8470.02 ,4219.66 ,,,,,,,,,,,,,,,,,,,,
2016-02-22,,,,3755.86 ,8680.02 ,4340.71 ,,47.80 ,52.00 ,128.00 ,52.00 ,,,,,,,,,,,,,,,
2016-02-23,,,,3680.12 ,8578.33 ,4250.72 ,,,,,,,,,,,,,,,,,,,,
2016-02-24,,,,3694.90 ,8499.37 ,4243.56 ,,,,,,,,,,,,,,,,,,,,
2016-02-25,,,,3330.25 ,7991.25 ,3827.56 ,,,,,,,,,,,,,,,,,,,,
2016-02-26,,,,3313.98 ,7890.38 ,3787.07 ,,,,,,,,,,,,,,,,,,,,
2016-02-29,23.38 ,397.00 ,60989.80 ,3092.12 ,7447.59 ,3487.84 ,-31.70 ,,,,,254.00 ,712.00 ,,,18.40 ,17883.00 ,,0.00 ,0.00 ,27202.00 ,20106.00 ,200647.12 ,105318.40 ,144633.17 ,613.00 
2016-03-01,,,,3141.71 ,7590.50 ,3572.71 ,,,,,,,,,,,,,,,,,,,,
2016-03-02,,,,3301.65 ,7836.06 ,3795.93 ,,,,,,,,,,,,,,,,,,,,
2016-03-03,,,,3332.58 ,7798.52 ,3826.58 ,,,,,,,,,,,,,,,,,,,,
2016-03-04,,,,3284.06 ,7525.34 ,3665.68 ,,,,,,,,,,,,,,,,,,,,
2016-03-07,,,,3341.89 ,7636.64 ,3768.12 ,,,,126.00 ,52.00 ,,,,,,,,,,,,,,,
2016-03-08,,,,3379.91 ,7818.51 ,3820.21 ,,,,,,,,,,,,,,,,,,,,
2016-03-09,,,,3318.59 ,7731.94 ,3702.80 ,,,,,,,,,,,,,,,,,,,,
2016-03-10,,,,3229.81 ,7612.02 ,3632.42 ,,,,,,,,,,,,,,,,,,,,
2016-03-11,,,,3254.43 ,7625.75 ,3665.92 ,,,,,,,,,,,,,,,,,,,,
2016-03-14,,,,3381.36 ,7901.74 ,3812.98 ,,,,,,,,,,,,,,,,,,,,
2016-03-15,,,,3369.67 ,7824.18 ,3820.87 ,,,,,,,,,,,,,,,,,,,,
2016-03-16,,,,3373.48 ,7759.97 ,3749.15 ,,,,,,,,,,,,,,,,,,,,
2016-03-17,,,,3464.95 ,8098.42 ,3932.59 ,,,,,,,,,,,,,,,,,,,,
2016-03-18,,,,3590.38 ,8369.69 ,4146.18 ,,,,,,,,,,,,,,,,,,,,
2016-03-21,,,,3678.89 ,8519.49 ,4277.24 ,,47.00 ,52.00 ,125.00 ,52.00 ,,,,,,,,,,,,,,,
2016-03-22,,,,3663.26 ,8457.96 ,4269.54 ,,,,,,,,,,,,,,,,,,,,
2016-03-23,,,,3679.14 ,8547.47 ,4335.00 ,,,,,,,,,,,,,,,,,,,,
2016-03-24,,,,3628.93 ,8471.98 ,4362.67 ,,,,,,,,,,,,,,,,,,,,
2016-03-25,,,,3719.50 ,8449.59 ,4378.85 ,,,,,,,,,,,,,,,,,,,,
2016-03-28,,,,3644.52 ,8393.85 ,4285.35 ,,,,,,,,,,,,,,,,,,,,
2016-03-29,,,,3516.35 ,8264.98 ,4212.37 ,,,,,,,,,,,,,,,,,,,,
2016-03-30,,,,3641.39 ,8516.60 ,4434.08 ,,,,,,,,,,,,,,,,,,,,
2016-03-31,23.38 ,587.00 ,83660.20 ,3648.85 ,8483.71 ,4429.24 ,15.40 ,,,,,252.00 ,712.00 ,3827.90 ,3878.14 ,22.60 ,22427.00 ,,0.00 ,0.00 ,38120.00 ,27082.00 ,188243.38 ,107450.46 ,151507.60 ,1125.00 
2016-04-01,,,,3733.76 ,8296.65 ,4522.28 ,,,,,,,,,,,,,,,,,,,,
2016-04-05,,,,3792.40 ,8486.80 ,4713.40 ,,,,,,,,,,,,,,,,,,,,
2016-04-06,,,,3774.52 ,8539.33 ,4687.39 ,,,,124.00 ,52.00 ,,,,,,,,,,,,,,,
2016-04-07,,,,3707.01 ,8354.19 ,4655.21 ,,,,,,,,,,,,,,,,,,,,
2016-04-08,,,,3668.33 ,8218.09 ,4554.87 ,,,,,,,,,,,,,,,,,,,,
2016-04-11,,,,3744.25 ,8360.92 ,4685.85 ,,,,,,,,,,,,,,,,,,,,
2016-04-12,,,,3706.34 ,8303.99 ,4715.71 ,,,,,,,,,,,,,,,,,,,,
2016-04-13,,,,3758.70 ,8378.05 ,4750.14 ,,,,,,,,,,,,,,,,,,,,
2016-04-14,,,,3783.87 ,8502.10 ,4777.04 ,,,,,,,,,,,,,,,,,,,,
2016-04-15,,,,3764.76 ,8462.73 ,4771.21 ,,,,,,,,,,,,,,,,,,,,
2016-04-18,,,,3697.01 ,8347.23 ,4731.62 ,,,,,,,,,,,,,,,,,,,,
2016-04-19,,,,3699.00 ,8403.40 ,4628.52 ,,,,,,,,,,,,,,,,,,,,
2016-04-20,,,,3562.85 ,8023.51 ,4356.57 ,,,,124.00 ,53.00 ,,,,,,,,,,,,,,,
2016-04-21,,,,3520.85 ,7860.16 ,4264.56 ,,46.50 ,53.00 ,,,,,,,,,,,,,,,,,
2016-04-22,,,,3550.37 ,7948.96 ,4358.98 ,,,,,,,,,,,,,,,,,,,,
2016-04-25,,,,3515.77 ,7942.55 ,4315.74 ,,,,,,,,,,,,,,,,,,,,
2016-04-26,,,,3535.30 ,8053.56 ,4474.16 ,,,,,,,,,,,,,,,,,,,,
2016-04-27,,,,3500.70 ,8047.67 ,4462.86 ,,,,,,,,,,,,,,,,,,,,
